Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C_uS,nLFC,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position,Pressure
7/11/2022,12:38:00 PM,Trout Bog,BogGhost,Charles,4.085,711.3,-1.4,-0.19,29.1,17.5,29.5,19,0.01,4.62,115.1,76.2,0.4,0,6.149,6.532,8.358
7/11/2022,12:38:02 PM,Trout Bog,BogGhost,Charles,4.089,711.2,-1.4,-0.19,29.2,17.5,29.6,19,0.01,4.62,114.8,75.7,0.41,0,6.193,6.55,8.42
7/11/2022,12:38:04 PM,Trout Bog,BogGhost,Charles,4.092,711.4,-1.4,-0.19,29.3,17.6,29.7,19,0.01,4.62,114.6,75.2,0.44,0,6.232,6.58,8.476
7/11/2022,12:38:06 PM,Trout Bog,BogGhost,Charles,4.094,711.3,-1.4,-0.19,29.4,17.7,29.8,19,0.01,4.63,114.3,74.7,0.45,0,6.274,6.633,8.536
7/11/2022,12:38:08 PM,Trout Bog,BogGhost,Charles,4.098,711.4,-1.4,-0.19,29.5,17.7,29.9,19,0.01,4.64,113.9,74.1,0.46,0,6.309,6.659,8.586
7/11/2022,12:38:10 PM,Trout Bog,BogGhost,Charles,4.101,711.4,-1.4,-0.19,29.6,17.8,30,19,0.01,4.64,113.5,73.5,0.48,0,6.351,6.657,8.646
7/11/2022,12:38:12 PM,Trout Bog,BogGhost,Charles,4.106,711.4,-1.4,-0.19,29.8,17.9,30.2,19,0.01,4.65,113,72.8,0.5,0,6.388,6.694,8.698
7/11/2022,12:38:14 PM,Trout Bog,BogGhost,Charles,4.112,711.3,-1.4,-0.19,29.9,18,30.3,19,0.01,4.66,112.5,72,0.54,0,6.42,6.694,8.744
7/11/2022,12:38:16 PM,Trout Bog,BogGhost,Charles,4.121,711.4,-1.4,-0.19,30.1,18.1,30.5,20,0.01,4.67,112,71.2,0.58,0,6.456,6.751,8.795
7/11/2022,12:38:18 PM,Trout Bog,BogGhost,Charles,4.131,711.3,-1.4,-0.19,30.4,18.3,30.8,20,0.01,4.79,105.7,64.1,0.62,0,6.488,6.775,8.84
7/11/2022,12:38:20 PM,Trout Bog,BogGhost,Charles,4.14,711.3,-1.4,-0.19,30.7,18.5,31.1,20,0.01,4.8,105,63.7,0.67,0,6.521,6.779,8.888
7/11/2022,12:38:22 PM,Trout Bog,BogGhost,Charles,4.147,711.4,-1.4,-0.19,31.1,18.7,31.5,20,0.01,4.78,106.1,63.6,0.71,0,6.552,6.796,8.932
7/11/2022,12:38:24 PM,Trout Bog,BogGhost,Charles,4.153,711.4,-1.4,-0.19,31.6,19,32,21,0.01,4.77,106.5,63.6,0.75,0,6.586,6.869,8.98
7/11/2022,12:38:26 PM,Trout Bog,BogGhost,Charles,4.158,711.3,-1.4,-0.19,32.1,19.3,32.5,21,0.01,4.78,106.2,63.4,0.78,0,6.616,6.861,9.022
7/11/2022,12:38:28 PM,Trout Bog,BogGhost,Charles,4.164,711.3,-1.4,-0.19,32.7,19.7,33.2,21,0.01,4.79,105.5,62.9,0.81,0,6.65,6.949,9.07
7/11/2022,12:38:30 PM,Trout Bog,BogGhost,Charles,4.167,711.3,-1.4,-0.19,33.4,20.1,33.9,22,0.01,4.8,104.8,62.4,0.87,0,6.68,6.948,9.113
7/11/2022,12:38:32 PM,Trout Bog,BogGhost,Charles,4.17,711.4,-1.4,-0.19,34,20.5,34.5,22,0.01,4.81,104.3,61.9,0.89,0,6.713,7.01,9.16
7/11/2022,12:38:34 PM,Trout Bog,BogGhost,Charles,4.175,711.3,-1.4,-0.19,34.5,20.8,35,22,0.02,4.82,104,61.6,0.91,0,6.741,7.03,9.2
7/11/2022,12:38:36 PM,Trout Bog,BogGhost,Charles,4.181,711.4,-1.4,-0.19,35,21.1,35.5,23,0.02,4.82,103.8,61.2,0.95,0,6.774,7.079,9.247
7/11/2022,12:38:38 PM,Trout Bog,BogGhost,Charles,4.187,711.4,-1.4,-0.19,35.5,21.4,35.9,23,0.02,4.82,103.7,60.9,1,0,6.801,7.089,9.285
7/11/2022,12:38:40 PM,Trout Bog,BogGhost,Charles,4.192,711.3,-1.4,-0.19,35.8,21.6,36.3,23,0.02,4.82,103.6,60.7,1.03,0,6.83,7.087,9.327
7/11/2022,12:38:42 PM,Trout Bog,BogGhost,Charles,4.198,711.4,-1.5,-0.19,36.1,21.7,36.6,23,0.02,4.83,103.6,60.4,1.06,0,6.858,7.117,9.367
7/11/2022,12:38:44 PM,Trout Bog,BogGhost,Charles,4.204,711.4,-1.5,-0.19,36.3,21.9,36.8,24,0.02,4.83,103.6,60,1.07,0,6.887,7.149,9.408
7/11/2022,12:38:46 PM,Trout Bog,BogGhost,Charles,4.211,711.4,-1.5,-0.19,36.6,22,37,24,0.02,4.83,103.4,59.5,1.09,0,6.914,7.19,9.446
7/11/2022,12:38:48 PM,Trout Bog,BogGhost,Charles,4.217,711.4,-1.5,-0.19,36.8,22.2,37.3,24,0.02,4.83,103.4,59.1,1.1,0,6.942,7.211,9.486
7/11/2022,12:38:50 PM,Trout Bog,BogGhost,Charles,4.223,711.4,-1.5,-0.19,37,22.3,37.5,24,0.02,4.83,103.5,58.8,1.1,0,6.971,7.208,9.527
7/11/2022,12:38:52 PM,Trout Bog,BogGhost,Charles,4.228,711.4,-1.5,-0.19,37.1,22.4,37.6,24,0.02,4.82,103.8,58.6,1.1,0,6.997,7.208,9.564
7/11/2022,12:38:54 PM,Trout Bog,BogGhost,Charles,4.233,711.4,-1.5,-0.19,37.3,22.5,37.8,24,0.02,4.81,104.2,58.4,1.1,0,7.024,7.257,9.602
7/11/2022,12:38:56 PM,Trout Bog,BogGhost,Charles,4.238,711.4,-1.5,-0.19,37.4,22.6,37.9,24,0.02,4.81,104.5,58.2,1.09,0,7.049,7.241,9.638
7/11/2022,12:38:58 PM,Trout Bog,BogGhost,Charles,4.242,711.4,-1.5,-0.19,37.6,22.7,38.1,24,0.02,4.8,104.7,57.9,1.09,0,7.077,7.329,9.678
7/11/2022,12:39:00 PM,Trout Bog,BogGhost,Charles,4.247,711.4,-1.5,-0.19,37.9,22.9,38.4,25,0.02,4.8,104.9,57.6,1.11,0,7.105,7.354,9.718
7/11/2022,12:39:02 PM,Trout Bog,BogGhost,Charles,4.252,711.4,-1.5,-0.19,38.2,23.1,38.8,25,0.02,4.8,104.8,57.1,1.15,0,7.137,7.431,9.763
7/11/2022,12:39:04 PM,Trout Bog,BogGhost,Charles,4.259,711.3,-1.5,-0.19,38.6,23.3,39.1,25,0.02,4.92,98.3,48,1.2,0,7.165,7.444,9.803
7/11/2022,12:39:06 PM,Trout Bog,BogGhost,Charles,4.267,711.4,-1.5,-0.19,39,23.6,39.6,25,0.02,4.97,95.9,46.9,1.35,0,7.196,7.47,9.847
7/11/2022,12:39:08 PM,Trout Bog,BogGhost,Charles,4.274,711.3,-1.5,-0.19,39.5,23.9,40,26,0.02,4.99,94.6,45.9,1.6,0,7.223,7.527,9.885
7/11/2022,12:39:10 PM,Trout Bog,BogGhost,Charles,4.281,711.4,-1.5,-0.19,40.1,24.2,40.7,26,0.02,5.01,93.3,45.1,1.95,0,7.254,7.538,9.929
7/11/2022,12:39:12 PM,Trout Bog,BogGhost,Charles,4.287,711.4,-1.5,-0.19,40.8,24.7,41.4,27,0.02,5.03,92.6,44.3,2.83,0,7.282,7.613,9.97
7/11/2022,12:39:14 PM,Trout Bog,BogGhost,Charles,4.292,711.4,-1.5,-0.19,42,25.4,42.5,27,0.02,5.04,92,43.7,199.84,0,7.309,7.602,10.008
7/11/2022,12:39:16 PM,Trout Bog,BogGhost,Charles,4.297,711.3,-1.5,-0.19,43.4,26.2,44,28,0.02,5.04,91.6,43.1,264.53,0,7.34,7.634,10.051
