Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Cond,Sp_Cond,nLFCond,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position,Pressure
8/2/2022,12:07:22 PM,Trout Bog,BogGhost,Charles,4.195,715.9,-1.4,-0.18,33.7,20.3,34.2,22,0.01,4.62,110.2,70.7,1.19,0,6.658,6.829,9.083
8/2/2022,12:07:24 PM,Trout Bog,BogGhost,Charles,4.197,715.9,-1.4,-0.18,33.8,20.3,34.2,22,0.01,4.62,110,70.3,1.21,0,6.68,6.897,9.114
8/2/2022,12:07:26 PM,Trout Bog,BogGhost,Charles,4.2,715.9,-1.4,-0.18,33.8,20.4,34.3,22,0.01,4.63,109.8,70,1.23,0,6.701,6.886,9.143
8/2/2022,12:07:28 PM,Trout Bog,BogGhost,Charles,4.204,715.9,-1.4,-0.18,34,20.5,34.4,22,0.01,4.63,109.5,69.8,1.26,0,6.724,6.939,9.176
8/2/2022,12:07:30 PM,Trout Bog,BogGhost,Charles,4.208,715.9,-1.4,-0.18,34.1,20.6,34.6,22,0.01,4.64,109.1,69.4,1.29,0,6.744,6.943,9.205
8/2/2022,12:07:32 PM,Trout Bog,BogGhost,Charles,4.211,715.9,-1.4,-0.18,34.3,20.7,34.7,22,0.01,4.65,108.7,69,1.33,0,6.768,6.997,9.239
8/2/2022,12:07:34 PM,Trout Bog,BogGhost,Charles,4.214,715.8,-1.4,-0.18,34.4,20.8,34.9,22,0.02,4.66,108.2,68.5,1.35,0,6.79,7.03,9.27
8/2/2022,12:07:36 PM,Trout Bog,BogGhost,Charles,4.218,715.9,-1.4,-0.18,34.6,20.9,35.1,22,0.02,4.67,107.7,67.9,1.4,0,6.815,7.027,9.305
8/2/2022,12:07:38 PM,Trout Bog,BogGhost,Charles,4.223,715.9,-1.4,-0.18,34.9,21.1,35.4,23,0.02,4.78,101.6,67.4,1.48,0,6.837,7.079,9.337
8/2/2022,12:07:40 PM,Trout Bog,BogGhost,Charles,4.228,715.9,-1.4,-0.18,35.3,21.3,35.8,23,0.02,4.82,99.3,66.8,1.5,0,6.862,7.077,9.372
8/2/2022,12:07:42 PM,Trout Bog,BogGhost,Charles,4.233,715.9,-1.4,-0.18,35.8,21.6,36.3,23,0.02,4.83,98.7,66.3,1.49,0,6.885,7.125,9.405
8/2/2022,12:07:44 PM,Trout Bog,BogGhost,Charles,4.239,715.9,-1.4,-0.18,36.3,21.9,36.8,24,0.02,4.84,98.3,65.7,1.49,0,6.907,7.125,9.436
8/2/2022,12:07:46 PM,Trout Bog,BogGhost,Charles,4.246,715.9,-1.4,-0.18,36.9,22.2,37.4,24,0.02,4.84,98.1,65.1,1.5,0,6.93,7.138,9.469
8/2/2022,12:07:48 PM,Trout Bog,BogGhost,Charles,4.251,715.9,-1.4,-0.18,37.3,22.5,37.8,24,0.02,4.84,98.1,64.4,1.52,0,6.951,7.174,9.499
8/2/2022,12:07:50 PM,Trout Bog,BogGhost,Charles,4.254,715.9,-1.4,-0.18,37.7,22.8,38.2,25,0.02,4.84,98.1,63.6,1.52,0,6.975,7.202,9.533
8/2/2022,12:07:52 PM,Trout Bog,BogGhost,Charles,4.255,715.9,-1.4,-0.18,37.9,22.9,38.5,25,0.02,4.84,98.1,62.9,1.51,0,6.996,7.195,9.563
8/2/2022,12:07:54 PM,Trout Bog,BogGhost,Charles,4.255,715.9,-1.4,-0.18,38,22.9,38.5,25,0.02,4.84,98,62.3,1.51,0,7.02,7.243,9.598
8/2/2022,12:07:56 PM,Trout Bog,BogGhost,Charles,4.255,715.9,-1.4,-0.18,38,22.9,38.5,25,0.02,4.85,97.8,61.8,1.53,0,7.042,7.212,9.628
8/2/2022,12:07:58 PM,Trout Bog,BogGhost,Charles,4.255,715.9,-1.4,-0.18,37.9,22.9,38.4,25,0.02,4.85,97.7,61.2,1.55,0,7.065,7.268,9.66
8/2/2022,12:08:00 PM,Trout Bog,BogGhost,Charles,4.256,715.9,-1.4,-0.18,37.9,22.9,38.4,25,0.02,4.85,97.5,60.5,1.59,0,7.085,7.252,9.69
8/2/2022,12:08:02 PM,Trout Bog,BogGhost,Charles,4.257,715.9,-1.4,-0.18,37.9,22.9,38.4,25,0.02,4.86,97.3,59.9,1.59,0,7.109,7.307,9.724
8/2/2022,12:08:04 PM,Trout Bog,BogGhost,Charles,4.259,715.9,-1.3,-0.18,38,22.9,38.5,25,0.02,4.86,97.2,59.4,1.63,0,7.129,7.301,9.752
8/2/2022,12:08:06 PM,Trout Bog,BogGhost,Charles,4.261,715.9,-1.3,-0.18,38.1,23,38.6,25,0.02,4.86,96.9,58.8,1.65,0,7.151,7.311,9.784
8/2/2022,12:08:08 PM,Trout Bog,BogGhost,Charles,4.262,715.9,-1.3,-0.17,38.2,23.1,38.7,25,0.02,4.87,96.7,58.3,1.67,0,7.17,7.328,9.811
8/2/2022,12:08:10 PM,Trout Bog,BogGhost,Charles,4.263,715.9,-1.3,-0.17,38.2,23.1,38.8,25,0.02,4.87,96.4,57.8,1.75,0,7.191,7.336,9.84
8/2/2022,12:08:12 PM,Trout Bog,BogGhost,Charles,4.265,715.9,-1.3,-0.17,38.3,23.1,38.8,25,0.02,4.88,96.1,57.4,1.82,0,7.208,7.379,9.864
8/2/2022,12:08:14 PM,Trout Bog,BogGhost,Charles,4.267,715.9,-1.3,-0.17,38.4,23.2,38.9,25,0.02,4.89,95.7,56.8,1.88,0,7.225,7.376,9.889
8/2/2022,12:08:16 PM,Trout Bog,BogGhost,Charles,4.269,715.9,-1.3,-0.17,38.4,23.2,39,25,0.02,4.89,95.5,56.2,1.95,0,7.243,7.373,9.914
8/2/2022,12:08:18 PM,Trout Bog,BogGhost,Charles,4.27,715.9,-1.3,-0.17,38.5,23.3,39,25,0.02,4.9,95.2,55.6,2.02,0,7.259,7.357,9.937
8/2/2022,12:08:20 PM,Trout Bog,BogGhost,Charles,4.272,715.9,-1.3,-0.17,38.5,23.3,39.1,25,0.02,4.9,94.9,51.6,2.07,0,7.271,7.358,9.954
8/2/2022,12:08:22 PM,Trout Bog,BogGhost,Charles,4.272,715.9,-1.3,-0.17,38.6,23.3,39.1,25,0.02,4.9,94.7,50.9,2.12,0,7.281,7.323,9.969
8/2/2022,12:08:24 PM,Trout Bog,BogGhost,Charles,4.271,715.9,-1.3,-0.17,38.7,23.4,39.3,25,0.02,4.91,94.5,50.7,2.12,0,7.292,7.338,9.984
8/2/2022,12:08:26 PM,Trout Bog,BogGhost,Charles,4.269,715.9,-1.3,-0.17,38.9,23.5,39.4,25,0.02,4.91,94.3,50.4,2.62,0,7.301,7.322,9.997
8/2/2022,12:08:28 PM,Trout Bog,BogGhost,Charles,4.268,715.9,-1.3,-0.17,39,23.6,39.6,25,0.02,4.92,94.1,50.2,4.82,0,7.309,7.339,10.008
8/2/2022,12:08:30 PM,Trout Bog,BogGhost,Charles,4.27,715.9,-1.3,-0.17,39.7,24,40.3,26,0.02,4.92,93.6,49.9,5.94,0,7.314,7.295,10.015
8/2/2022,12:08:32 PM,Trout Bog,BogGhost,Charles,4.274,715.9,-1.3,-0.17,40.6,24.5,41.2,26,0.02,5.03,88,49.3,7.25,0,7.321,7.342,10.024
8/2/2022,12:08:34 PM,Trout Bog,BogGhost,Charles,4.279,715.9,-1.3,-0.17,41.7,25.2,42.2,27,0.02,5.04,87.4,48.7,12.67,0,7.325,7.327,10.03
8/2/2022,12:08:36 PM,Trout Bog,BogGhost,Charles,4.284,715.9,-1.3,-0.17,42.7,25.8,43.3,28,0.02,5.04,87.1,42.5,2159.61,0,7.331,7.335,10.039
