Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C_uS,nLFC,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position
6/27/2022,10:17:55 AM,Trout Bog,BogGhost,Charles,19.738,724.1,63.4,5.8,20.6,18.5,20.8,13,0.01,4.47,129.7,286.8,-0.25,0,0.285,0.276
6/27/2022,10:17:57 AM,Trout Bog,BogGhost,Charles,19.745,724.1,63.4,5.8,20.6,18.5,20.8,13,0.01,4.47,129.7,286.7,-0.26,0,0.285,0.27
6/27/2022,10:17:59 AM,Trout Bog,BogGhost,Charles,19.748,724.2,63.4,5.8,20.6,18.5,20.8,13,0.01,4.47,129.7,286.5,-0.25,0,0.285,0.298
6/27/2022,10:18:01 AM,Trout Bog,BogGhost,Charles,19.752,724.1,63.5,5.8,20.6,18.5,20.8,13,0.01,4.47,129.7,286.4,-0.25,0,0.285,0.279
6/27/2022,10:18:03 AM,Trout Bog,BogGhost,Charles,19.755,724.2,63.5,5.8,20.6,18.5,20.8,13,0.01,4.47,129.7,286.3,-0.26,0,0.285,0.283
6/27/2022,10:18:05 AM,Trout Bog,BogGhost,Charles,19.757,724.1,63.5,5.8,20.6,18.5,20.8,13,0.01,4.46,129.9,286.4,-0.26,0,0.284,0.283
6/27/2022,10:18:07 AM,Trout Bog,BogGhost,Charles,19.76,724.1,63.5,5.8,20.6,18.5,20.8,13,0.01,4.46,130.1,286.4,-0.26,0,0.285,0.289
6/27/2022,10:18:09 AM,Trout Bog,BogGhost,Charles,19.763,724.1,63.5,5.8,20.6,18.5,20.8,13,0.01,4.46,130.2,286.4,-0.25,0,0.285,0.289
6/27/2022,10:18:11 AM,Trout Bog,BogGhost,Charles,19.756,724.2,63.5,5.8,20.6,18.5,20.8,13,0.01,4.46,130.2,286.4,-0.24,0,0.284,0.277
6/27/2022,10:18:13 AM,Trout Bog,BogGhost,Charles,19.741,724.1,63.5,5.8,20.6,18.5,20.8,13,0.01,4.46,130.2,286.4,-0.23,0,0.284,0.292
6/27/2022,10:18:15 AM,Trout Bog,BogGhost,Charles,19.72,724.1,63.4,5.8,20.6,18.5,20.8,13,0.01,4.46,130.3,286.6,-0.21,0,0.284,0.285
6/27/2022,10:18:17 AM,Trout Bog,BogGhost,Charles,19.695,724.1,63.4,5.8,20.6,18.5,20.8,13,0.01,4.45,130.3,286.8,-0.22,0,0.284,0.282
6/27/2022,10:18:19 AM,Trout Bog,BogGhost,Charles,19.667,724.2,63.4,5.81,20.7,18.5,20.8,13,0.01,4.45,130.3,287,-0.2,0,0.284,0.285
6/27/2022,10:18:21 AM,Trout Bog,BogGhost,Charles,19.636,724.1,63.5,5.81,20.7,18.5,20.9,13,0.01,4.45,130.4,287.4,-0.19,0,0.285,0.294
6/27/2022,10:18:23 AM,Trout Bog,BogGhost,Charles,19.608,724.2,63.5,5.82,20.7,18.5,20.9,13,0.01,4.45,130.4,287.7,-0.18,0,0.284,0.279
6/27/2022,10:18:25 AM,Trout Bog,BogGhost,Charles,19.586,724.2,63.5,5.82,20.7,18.5,20.9,13,0.01,4.45,130.4,288.1,-0.16,0,0.285,0.321
6/27/2022,10:18:27 AM,Trout Bog,BogGhost,Charles,19.569,724.2,63.6,5.83,20.7,18.5,20.9,13,0.01,4.46,130.1,288.3,-0.16,0,0.287,0.321
6/27/2022,10:18:29 AM,Trout Bog,BogGhost,Charles,19.554,724.2,63.6,5.84,20.7,18.5,20.9,13,0.01,4.46,129.9,288.6,-0.17,0,0.29,0.359
6/27/2022,10:18:31 AM,Trout Bog,BogGhost,Charles,19.544,724.1,63.6,5.84,20.7,18.5,20.9,13,0.01,4.46,129.8,289,-0.15,0,0.293,0.34
6/27/2022,10:18:33 AM,Trout Bog,BogGhost,Charles,19.533,724.2,63.6,5.84,20.7,18.5,20.9,13,0.01,4.46,129.8,289.5,-0.15,0,0.298,0.398
6/27/2022,10:18:35 AM,Trout Bog,BogGhost,Charles,19.519,724.2,63.6,5.84,20.7,18.5,20.9,13,0.01,4.46,129.7,290,-0.14,0,0.304,0.394
6/27/2022,10:18:37 AM,Trout Bog,BogGhost,Charles,19.502,724.1,63.6,5.84,20.7,18.5,20.9,13,0.01,4.46,129.7,290.5,-0.14,0,0.312,0.45
6/27/2022,10:18:39 AM,Trout Bog,BogGhost,Charles,19.482,724.2,63.5,5.83,20.7,18.5,20.9,13,0.01,4.46,129.6,291,-0.15,0,0.32,0.454
6/27/2022,10:18:41 AM,Trout Bog,BogGhost,Charles,19.467,724.1,63.4,5.82,20.7,18.5,20.9,13,0.01,4.47,129.6,291.5,-0.14,0,0.33,0.447
6/27/2022,10:18:43 AM,Trout Bog,BogGhost,Charles,19.45,724.2,63.2,5.81,20.7,18.5,20.9,13,0.01,4.47,129.6,292,-0.13,0,0.34,0.489
6/27/2022,10:18:45 AM,Trout Bog,BogGhost,Charles,19.431,724.2,63,5.8,20.7,18.5,20.9,13,0.01,4.47,129.5,292.5,-0.13,0,0.351,0.498
6/27/2022,10:18:47 AM,Trout Bog,BogGhost,Charles,19.419,724,62.9,5.78,20.7,18.5,20.9,13,0.01,4.47,129.5,293,-0.14,0,0.363,0.533
6/27/2022,10:18:49 AM,Trout Bog,BogGhost,Charles,19.403,724.2,62.7,5.77,20.7,18.5,20.9,13,0.01,4.47,129.5,293.5,-0.15,0,0.377,0.556
6/27/2022,10:18:51 AM,Trout Bog,BogGhost,Charles,19.383,724.1,62.5,5.75,20.7,18.5,20.9,13,0.01,4.47,129.5,294.1,-0.14,0,0.393,0.603
6/27/2022,10:18:53 AM,Trout Bog,BogGhost,Charles,19.363,724.1,62.4,5.74,20.7,18.5,20.9,13,0.01,4.47,129.5,294.6,-0.15,0,0.41,0.625
6/27/2022,10:18:55 AM,Trout Bog,BogGhost,Charles,19.338,724.1,62.3,5.74,20.7,18.5,20.9,13,0.01,4.47,129.5,295.2,-0.16,0,0.429,0.636
6/27/2022,10:18:57 AM,Trout Bog,BogGhost,Charles,19.315,724.1,62.2,5.73,20.7,18.5,20.9,13,0.01,4.47,129.5,295.8,-0.16,0,0.449,0.689
6/27/2022,10:18:59 AM,Trout Bog,BogGhost,Charles,19.288,724.1,62.1,5.73,20.7,18.5,20.9,13,0.01,4.46,129.5,296.5,-0.18,0,0.47,0.713
6/27/2022,10:19:01 AM,Trout Bog,BogGhost,Charles,19.264,724.1,62.1,5.73,20.7,18.4,20.9,13,0.01,4.46,129.6,297.2,-0.17,0,0.494,0.717
6/27/2022,10:19:03 AM,Trout Bog,BogGhost,Charles,19.24,724.1,62,5.72,20.7,18.4,20.9,13,0.01,4.46,129.6,297.9,-0.18,0,0.519,0.775
6/27/2022,10:19:05 AM,Trout Bog,BogGhost,Charles,19.216,724.1,61.9,5.72,20.7,18.4,20.9,13,0.01,4.46,129.7,298.5,-0.17,0,0.541,0.767
6/27/2022,10:19:07 AM,Trout Bog,BogGhost,Charles,19.191,724.1,61.9,5.72,20.7,18.4,20.9,13,0.01,4.46,129.7,299.2,-0.18,0,0.567,0.802
6/27/2022,10:19:09 AM,Trout Bog,BogGhost,Charles,19.167,724.1,61.8,5.71,20.7,18.4,20.9,13,0.01,4.46,129.7,299.8,-0.19,0,0.59,0.833
6/27/2022,10:19:11 AM,Trout Bog,BogGhost,Charles,19.143,724.2,61.7,5.7,20.7,18.4,20.9,13,0.01,4.46,129.8,300.5,-0.16,0,0.616,0.848
6/27/2022,10:19:13 AM,Trout Bog,BogGhost,Charles,19.117,724.2,61.5,5.7,20.7,18.4,20.9,13,0.01,4.46,129.8,301.1,-0.16,0,0.638,0.891
6/27/2022,10:19:15 AM,Trout Bog,BogGhost,Charles,19.089,724.1,61.4,5.69,20.7,18.4,20.9,13,0.01,4.46,129.8,301.7,-0.18,0,0.665,0.873
6/27/2022,10:19:17 AM,Trout Bog,BogGhost,Charles,19.064,724.2,61.2,5.67,20.7,18.4,21,13,0.01,4.46,129.9,302.2,-0.21,0,0.688,0.911
6/27/2022,10:19:19 AM,Trout Bog,BogGhost,Charles,19.02,724.1,61,5.65,20.8,18.4,21,14,0.01,4.46,129.9,302.8,-0.2,0,0.712,0.935
6/27/2022,10:19:21 AM,Trout Bog,BogGhost,Charles,18.956,724.1,60.6,5.62,20.9,18.5,21.1,14,0.01,4.45,130,303.5,-0.23,0,0.736,0.948
6/27/2022,10:19:23 AM,Trout Bog,BogGhost,Charles,18.883,724.1,54.4,5.06,21.2,18.7,21.4,14,0.01,4.45,130.3,304.2,-0.24,0,0.76,0.988
6/27/2022,10:19:25 AM,Trout Bog,BogGhost,Charles,18.786,724.1,50.5,4.7,21.8,19.2,22,14,0.01,4.44,130.7,304.9,-0.22,0,0.789,1.003
6/27/2022,10:19:27 AM,Trout Bog,BogGhost,Charles,18.664,724,43.8,4.09,22.5,19.8,22.8,15,0.01,4.43,131.3,305.1,-0.19,0,0.812,1.02
6/27/2022,10:19:29 AM,Trout Bog,BogGhost,Charles,18.501,724.1,38.2,3.58,23.5,20.6,23.7,15,0.01,4.42,131.9,304.7,-0.14,0,0.837,1.05
6/27/2022,10:19:31 AM,Trout Bog,BogGhost,Charles,18.324,724.1,34.8,3.27,24.4,21.3,24.7,16,0.01,4.4,132.5,303.7,-0.06,0,0.859,1.042
6/27/2022,10:19:33 AM,Trout Bog,BogGhost,Charles,18.124,724.1,32.3,3.05,25.3,22,25.6,16,0.01,4.39,133.2,282.3,0.02,0,0.883,1.09
6/27/2022,10:19:35 AM,Trout Bog,BogGhost,Charles,17.901,724,24.8,2.35,26.1,22.6,26.4,17,0.01,4.38,133.8,278.5,0.06,0,0.904,1.075
6/27/2022,10:19:37 AM,Trout Bog,BogGhost,Charles,17.663,724,22.3,2.12,26.7,23,27.1,17,0.01,4.36,134.6,276.7,0.09,0,0.926,1.114
6/27/2022,10:19:39 AM,Trout Bog,BogGhost,Charles,17.42,724.1,20.6,1.97,27.2,23.3,27.5,18,0.01,4.35,135.3,275,0.12,0,0.944,1.103
6/27/2022,10:19:41 AM,Trout Bog,BogGhost,Charles,17.222,724,15.9,1.52,27.5,23.4,27.9,18,0.01,4.33,136.1,273.4,0.14,0,0.962,1.123
6/27/2022,10:19:43 AM,Trout Bog,BogGhost,Charles,16.98,724.2,13.9,1.35,27.8,23.6,28.2,18,0.01,4.32,136.8,273.1,0.12,0,0.984,1.153
6/27/2022,10:19:45 AM,Trout Bog,BogGhost,Charles,15.603,724.1,13.2,1.32,28.9,23.7,29.3,19,0.01,4.29,137.4,273.4,0.11,0,1.004,1.155
6/27/2022,10:19:47 AM,Trout Bog,BogGhost,Charles,15.523,724.1,12.4,1.24,29.1,23.8,29.5,19,0.01,4.28,138,274,0.09,0,1.022,1.198
6/27/2022,10:19:49 AM,Trout Bog,BogGhost,Charles,15.437,724.2,11.8,1.18,29.3,24,29.8,19,0.01,4.28,138.4,274.4,0.06,0,1.04,1.192
6/27/2022,10:19:51 AM,Trout Bog,BogGhost,Charles,15.4,724.2,11.3,1.13,29.5,24.1,29.9,19,0.01,4.27,138.7,274.6,0.07,0,1.059,1.218
6/27/2022,10:19:53 AM,Trout Bog,BogGhost,Charles,15.394,724.2,10.8,1.08,29.6,24.2,30,19,0.01,4.26,139,274.6,0.06,0,1.075,1.204
6/27/2022,10:19:55 AM,Trout Bog,BogGhost,Charles,15.324,724.1,10.4,1.04,29.8,24.3,30.2,19,0.01,4.26,139.3,274.5,0.02,0,1.094,1.262
6/27/2022,10:19:57 AM,Trout Bog,BogGhost,Charles,15.242,724.1,9.9,0.99,29.9,24.3,30.3,19,0.01,4.25,139.6,274.4,0.01,0,1.111,1.26
6/27/2022,10:19:59 AM,Trout Bog,BogGhost,Charles,14.135,724.1,9.1,0.91,30.8,24.4,31.3,20,0.01,4.25,140,274.2,-0.02,0,1.13,1.316
6/27/2022,10:20:01 AM,Trout Bog,BogGhost,Charles,14.358,724.2,8.4,0.86,30.7,24.5,31.2,20,0.01,4.23,140.2,274.2,-0.04,0,1.146,1.315
6/27/2022,10:20:03 AM,Trout Bog,BogGhost,Charles,14.246,724.1,7.8,0.8,30.8,24.5,31.3,20,0.01,4.23,140.4,274.8,-0.05,0,1.165,1.348
6/27/2022,10:20:05 AM,Trout Bog,BogGhost,Charles,13.834,724.1,7.4,0.76,31.1,24.5,31.7,20,0.01,4.22,140.5,275.3,-0.07,0,1.181,1.354
6/27/2022,10:20:07 AM,Trout Bog,BogGhost,Charles,13.552,724.2,7,0.73,31.4,24.5,31.9,20,0.01,4.22,140.5,275.9,-0.09,0,1.201,1.394
6/27/2022,10:20:09 AM,Trout Bog,BogGhost,Charles,13.361,724.2,6.7,0.7,31.5,24.5,32.1,21,0.01,4.22,140.5,276.3,-0.09,0,1.218,1.395
6/27/2022,10:20:11 AM,Trout Bog,BogGhost,Charles,13.25,724.2,6.5,0.68,31.6,24.5,32.1,21,0.01,4.22,140.5,276.8,-0.07,0,1.237,1.418
6/27/2022,10:20:13 AM,Trout Bog,BogGhost,Charles,13.137,724.1,6.2,0.65,31.6,24.5,32.2,21,0.01,4.22,140.5,277.5,-0.05,0,1.255,1.435
6/27/2022,10:20:15 AM,Trout Bog,BogGhost,Charles,13.057,724.2,5.9,0.62,31.7,24.4,32.2,21,0.01,4.22,140.5,278.4,-0.02,0,1.273,1.438
6/27/2022,10:20:17 AM,Trout Bog,BogGhost,Charles,12.796,724.1,5.7,0.6,31.8,24.4,32.4,21,0.01,4.21,140.5,279.5,0.02,0,1.291,1.471
6/27/2022,10:20:19 AM,Trout Bog,BogGhost,Charles,12.596,724,5.4,0.57,31.9,24.3,32.4,21,0.01,4.21,140.4,280.7,0.04,0,1.308,1.457
6/27/2022,10:20:21 AM,Trout Bog,BogGhost,Charles,12.436,724,5.1,0.54,31.8,24.2,32.4,21,0.01,4.21,140.3,281.9,0.08,0,1.326,1.474
6/27/2022,10:20:23 AM,Trout Bog,BogGhost,Charles,12.275,724.2,4.9,0.52,31.7,24,32.2,21,0.01,4.21,140.2,283.1,0.1,0,1.341,1.482
6/27/2022,10:20:25 AM,Trout Bog,BogGhost,Charles,12.129,724.1,4.6,0.5,31.5,23.8,32.1,20,0.01,4.21,140.1,284.3,0.21,0,1.36,1.5
6/27/2022,10:20:27 AM,Trout Bog,BogGhost,Charles,11.967,724.2,4.4,0.47,31.3,23.5,31.8,20,0.01,4.22,139.9,285.4,0.33,0,1.375,1.493
6/27/2022,10:20:29 AM,Trout Bog,BogGhost,Charles,11.836,724.3,4.2,0.46,31,23.2,31.5,20,0.01,4.22,139.8,286.2,0.48,0,1.391,1.513
6/27/2022,10:20:31 AM,Trout Bog,BogGhost,Charles,11.727,724.2,4,0.44,30.6,22.8,31.1,20,0.01,4.22,139.6,286.9,0.62,0,1.407,1.505
6/27/2022,10:20:33 AM,Trout Bog,BogGhost,Charles,11.611,724.2,3.9,0.42,30.3,22.6,30.9,20,0.01,4.22,139.5,287.5,0.79,0,1.423,1.546
6/27/2022,10:20:35 AM,Trout Bog,BogGhost,Charles,11.493,724.2,3.7,0.4,30.1,22.4,30.7,20,0.01,4.22,139.3,288,0.96,0,1.436,1.523
6/27/2022,10:20:37 AM,Trout Bog,BogGhost,Charles,11.397,724.2,3.6,0.39,30.1,22.2,30.6,20,0.01,4.22,139.1,288.4,1.12,0,1.451,1.561
6/27/2022,10:20:39 AM,Trout Bog,BogGhost,Charles,11.313,724.2,3.4,0.37,30,22.2,30.5,20,0.01,4.23,138.9,288.7,1.16,0,1.462,1.569
6/27/2022,10:20:41 AM,Trout Bog,BogGhost,Charles,11.19,724.2,3.3,0.36,30,22.1,30.5,19,0.01,4.23,138.7,289,1.19,0,1.474,1.565
6/27/2022,10:20:43 AM,Trout Bog,BogGhost,Charles,11.054,724.2,3.1,0.34,30,22,30.5,19,0.01,4.23,138.5,289,1.16,0,1.487,1.599
6/27/2022,10:20:45 AM,Trout Bog,BogGhost,Charles,10.964,724.2,3,0.33,29.9,21.9,30.5,19,0.01,4.24,138.2,289,1.11,0,1.5,1.6
6/27/2022,10:20:47 AM,Trout Bog,BogGhost,Charles,10.858,724.1,2.8,0.31,29.9,21.8,30.4,19,0.01,4.24,137.9,288.9,1.06,0,1.511,1.619
6/27/2022,10:20:49 AM,Trout Bog,BogGhost,Charles,10.764,724.1,2.6,0.29,29.8,21.7,30.3,19,0.01,4.25,137.6,288.7,0.98,0,1.52,1.63
6/27/2022,10:20:51 AM,Trout Bog,BogGhost,Charles,10.665,724.1,2.5,0.27,29.7,21.6,30.3,19,0.01,4.25,137.3,288.6,0.91,0,1.534,1.651
6/27/2022,10:20:53 AM,Trout Bog,BogGhost,Charles,10.551,724.2,2.3,0.26,29.7,21.5,30.2,19,0.01,4.25,137.1,288.3,0.88,0,1.544,1.65
6/27/2022,10:20:55 AM,Trout Bog,BogGhost,Charles,10.449,724.2,2.1,0.24,29.7,21.4,30.2,19,0.01,4.26,136.8,288.1,0.86,0,1.556,1.696
6/27/2022,10:20:57 AM,Trout Bog,BogGhost,Charles,10.342,724.2,2,0.22,29.7,21.4,30.2,19,0.01,4.26,136.6,287.8,0.83,0,1.567,1.699
6/27/2022,10:20:59 AM,Trout Bog,BogGhost,Charles,10.227,724.2,1.8,0.2,29.7,21.3,30.2,19,0.01,4.26,136.3,287.6,0.82,0,1.58,1.697
6/27/2022,10:21:01 AM,Trout Bog,BogGhost,Charles,10.073,724.1,1.7,0.19,29.7,21.2,30.2,19,0.01,4.27,136,287.3,0.81,0,1.591,1.693
6/27/2022,10:21:03 AM,Trout Bog,BogGhost,Charles,9.892,724.1,1.5,0.17,29.6,21.1,30.1,19,0.01,4.27,135.8,287,0.81,0,1.604,1.736
6/27/2022,10:21:05 AM,Trout Bog,BogGhost,Charles,9.731,724.2,1.4,0.16,29.5,20.9,30,19,0.01,4.27,135.6,286.8,0.8,0,1.614,1.73
6/27/2022,10:21:07 AM,Trout Bog,BogGhost,Charles,9.633,724.1,1.3,0.15,29.3,20.7,29.8,19,0.01,4.27,135.4,286.7,0.78,0,1.626,1.737
6/27/2022,10:21:09 AM,Trout Bog,BogGhost,Charles,9.554,724.1,1.2,0.14,29.1,20.5,29.6,19,0.01,4.27,135.3,286.7,0.76,0,1.641,1.773
6/27/2022,10:21:11 AM,Trout Bog,BogGhost,Charles,9.424,724.2,1.1,0.13,28.8,20.2,29.3,19,0.01,4.27,135.2,286.7,0.77,0,1.656,1.777
6/27/2022,10:21:13 AM,Trout Bog,BogGhost,Charles,9.318,724.1,1.1,0.12,28.5,20,29,19,0.01,4.27,135.1,286.7,0.77,0,1.669,1.807
6/27/2022,10:21:15 AM,Trout Bog,BogGhost,Charles,9.257,724.2,1,0.11,28.3,19.8,28.8,18,0.01,4.28,135,286.7,0.79,0,1.683,1.808
6/27/2022,10:21:17 AM,Trout Bog,BogGhost,Charles,9.235,724.1,0.9,0.11,28,19.6,28.5,18,0.01,4.28,134.9,286.7,0.79,0,1.696,1.833
6/27/2022,10:21:19 AM,Trout Bog,BogGhost,Charles,9.196,724.2,0.8,0.1,27.8,19.4,28.3,18,0.01,4.28,134.9,286.8,0.8,0,1.707,1.826
6/27/2022,10:21:21 AM,Trout Bog,BogGhost,Charles,9.098,724.2,0.8,0.09,27.7,19.3,28.1,18,0.01,4.28,134.8,286.8,0.81,0,1.723,1.84
6/27/2022,10:21:23 AM,Trout Bog,BogGhost,Charles,9.024,724.2,0.7,0.08,27.6,19.1,28,18,0.01,4.28,134.7,286.9,0.82,0,1.735,1.865
6/27/2022,10:21:25 AM,Trout Bog,BogGhost,Charles,8.964,724.2,0.6,0.08,27.5,19,27.9,18,0.01,4.28,134.6,286.9,0.81,0,1.749,1.864
6/27/2022,10:21:27 AM,Trout Bog,BogGhost,Charles,8.92,724.2,0.6,0.07,27.4,19,27.8,18,0.01,4.28,134.6,286.9,0.8,0,1.762,1.883
6/27/2022,10:21:29 AM,Trout Bog,BogGhost,Charles,8.83,724.1,0.5,0.06,27.3,18.9,27.8,18,0.01,4.28,134.5,286.8,0.78,0,1.776,1.905
6/27/2022,10:21:31 AM,Trout Bog,BogGhost,Charles,8.679,724,0.4,0.05,27.4,18.9,27.9,18,0.01,4.28,134.3,286.7,0.77,0,1.789,1.899
6/27/2022,10:21:33 AM,Trout Bog,BogGhost,Charles,8.514,724.1,0.4,0.05,27.4,18.8,27.9,18,0.01,4.28,134.2,286.4,0.76,0,1.802,1.929
6/27/2022,10:21:35 AM,Trout Bog,BogGhost,Charles,8.376,724.1,0.3,0.04,27.4,18.7,27.9,18,0.01,4.29,134,286.1,0.76,0,1.812,1.924
6/27/2022,10:21:37 AM,Trout Bog,BogGhost,Charles,8.218,724,0.3,0.04,27.4,18.6,27.9,18,0.01,4.29,133.8,285.7,0.75,0,1.824,1.935
6/27/2022,10:21:39 AM,Trout Bog,BogGhost,Charles,8.055,724.1,0.3,0.03,27.4,18.5,27.8,18,0.01,4.29,133.6,285.3,0.77,0,1.838,1.945
6/27/2022,10:21:41 AM,Trout Bog,BogGhost,Charles,7.905,724.2,0.2,0.03,27.3,18.4,27.8,18,0.01,4.29,133.4,284.7,0.78,0,1.851,1.956
6/27/2022,10:21:43 AM,Trout Bog,BogGhost,Charles,7.781,724.1,0.2,0.02,27.2,18.3,27.7,18,0.01,4.29,133.2,284.2,0.79,0,1.864,1.991
6/27/2022,10:21:45 AM,Trout Bog,BogGhost,Charles,7.713,724.2,0.2,0.02,27.1,18.2,27.6,18,0.01,4.3,133.1,283.5,0.83,0,1.876,1.973
6/27/2022,10:21:47 AM,Trout Bog,BogGhost,Charles,7.659,724,0.1,0.02,27,18.1,27.5,18,0.01,4.3,132.9,282.9,0.86,0,1.889,2.018
6/27/2022,10:21:49 AM,Trout Bog,BogGhost,Charles,7.616,724.2,0.1,0.01,26.9,18,27.4,18,0.01,4.3,132.8,282.3,0.87,0,1.9,1.988
6/27/2022,10:21:51 AM,Trout Bog,BogGhost,Charles,7.571,724.2,0.1,0.01,26.9,17.9,27.4,17,0.01,4.3,132.7,281.7,0.88,0,1.912,1.999
6/27/2022,10:21:53 AM,Trout Bog,BogGhost,Charles,7.506,724.2,0.1,0.01,26.9,17.9,27.3,17,0.01,4.3,132.5,281.2,0.88,0,1.922,2.01
6/27/2022,10:21:55 AM,Trout Bog,BogGhost,Charles,7.418,724.1,0,0,26.8,17.8,27.2,17,0.01,4.31,132.4,280.6,0.88,0,1.934,2.029
6/27/2022,10:21:57 AM,Trout Bog,BogGhost,Charles,7.308,724.1,0,0,26.7,17.7,27.2,17,0.01,4.31,132.1,280.2,0.88,0,1.944,2.067
6/27/2022,10:21:59 AM,Trout Bog,BogGhost,Charles,7.163,724,0,0,26.6,17.5,27,17,0.01,4.31,131.9,279.8,0.87,0,1.957,2.053
6/27/2022,10:22:01 AM,Trout Bog,BogGhost,Charles,7.002,724,-0.1,-0.01,26.4,17.3,26.8,17,0.01,4.32,131.6,279.6,0.87,0,1.968,2.096
6/27/2022,10:22:03 AM,Trout Bog,BogGhost,Charles,6.825,724,-0.1,-0.01,26.1,17.1,26.6,17,0.01,4.32,131.3,279.4,0.89,0,1.983,2.124
6/27/2022,10:22:05 AM,Trout Bog,BogGhost,Charles,6.658,724,-0.1,-0.02,25.9,16.8,26.3,17,0.01,4.33,130.9,279.2,0.89,0,1.995,2.14
6/27/2022,10:22:07 AM,Trout Bog,BogGhost,Charles,6.492,724.1,-0.2,-0.02,25.7,16.6,26.1,17,0.01,4.33,130.5,279.1,0.88,0,2.009,2.155
6/27/2022,10:22:09 AM,Trout Bog,BogGhost,Charles,6.365,724.1,-0.2,-0.03,25.5,16.4,25.9,17,0.01,4.34,130.1,279.1,0.87,0,2.023,2.187
6/27/2022,10:22:11 AM,Trout Bog,BogGhost,Charles,6.249,724.1,-0.3,-0.03,25.3,16.2,25.7,16,0.01,4.34,129.7,279.1,0.87,0,2.038,2.192
6/27/2022,10:22:13 AM,Trout Bog,BogGhost,Charles,6.143,724,-0.3,-0.04,25.1,16.1,25.5,16,0.01,4.35,129.3,279,0.85,0,2.054,2.242
6/27/2022,10:22:15 AM,Trout Bog,BogGhost,Charles,6.046,724.1,-0.3,-0.04,25.1,16,25.5,16,0.01,4.36,128.8,278.9,0.83,0,2.069,2.208
6/27/2022,10:22:17 AM,Trout Bog,BogGhost,Charles,5.962,724.1,-0.3,-0.04,25,15.9,25.4,16,0.01,4.36,128.4,278.6,0.8,0,2.085,2.249
6/27/2022,10:22:19 AM,Trout Bog,BogGhost,Charles,5.909,724.1,-0.4,-0.05,25,15.9,25.4,16,0.01,4.37,128.1,278.1,0.77,0,2.099,2.233
6/27/2022,10:22:21 AM,Trout Bog,BogGhost,Charles,5.834,724.1,-0.4,-0.05,24.9,15.8,25.3,16,0.01,4.37,127.8,277.2,0.74,0,2.117,2.305
6/27/2022,10:22:23 AM,Trout Bog,BogGhost,Charles,5.753,724.1,-0.4,-0.05,24.8,15.7,25.2,16,0.01,4.38,127.5,259,0.72,0,2.132,2.301
6/27/2022,10:22:25 AM,Trout Bog,BogGhost,Charles,5.671,724.1,-0.4,-0.06,24.8,15.6,25.2,16,0.01,4.38,127.2,254.8,0.69,0,2.15,2.33
6/27/2022,10:22:27 AM,Trout Bog,BogGhost,Charles,5.618,724,-0.5,-0.06,24.7,15.6,25.1,16,0.01,4.39,126.9,252.5,0.68,0,2.167,2.358
6/27/2022,10:22:29 AM,Trout Bog,BogGhost,Charles,5.564,724.2,-0.5,-0.06,24.7,15.5,25,16,0.01,4.39,126.6,250.1,0.65,0,2.187,2.357
6/27/2022,10:22:31 AM,Trout Bog,BogGhost,Charles,5.495,724.1,-0.5,-0.06,24.7,15.5,25,16,0.01,4.4,126.4,248.4,0.63,0,2.206,2.402
6/27/2022,10:22:33 AM,Trout Bog,BogGhost,Charles,5.411,724,-0.5,-0.07,24.7,15.4,25,16,0.01,4.4,126.1,246.8,0.61,0,2.227,2.394
6/27/2022,10:22:35 AM,Trout Bog,BogGhost,Charles,5.374,724.2,-0.5,-0.07,24.7,15.4,25,16,0.01,4.4,125.9,245.5,0.58,0,2.246,2.437
6/27/2022,10:22:37 AM,Trout Bog,BogGhost,Charles,5.336,724.1,-0.6,-0.07,24.7,15.4,25,16,0.01,4.41,125.7,244.1,0.56,0,2.265,2.447
6/27/2022,10:22:39 AM,Trout Bog,BogGhost,Charles,5.29,724,-0.6,-0.07,24.7,15.4,25,16,0.01,4.41,125.6,243,0.54,0,2.285,2.46
6/27/2022,10:22:41 AM,Trout Bog,BogGhost,Charles,5.254,724,-0.6,-0.07,24.7,15.4,25,16,0.01,4.41,125.4,241.9,0.53,0,2.303,2.489
6/27/2022,10:22:43 AM,Trout Bog,BogGhost,Charles,5.217,724.1,-0.6,-0.07,24.7,15.4,25,16,0.01,4.41,125.3,240.7,0.51,0,2.323,2.5
6/27/2022,10:22:45 AM,Trout Bog,BogGhost,Charles,5.191,724.2,-0.6,-0.08,24.6,15.3,25,16,0.01,4.42,125.2,227.2,0.48,0,2.342,2.515
6/27/2022,10:22:47 AM,Trout Bog,BogGhost,Charles,5.161,724.1,-0.6,-0.08,24.6,15.3,25,16,0.01,4.42,125.2,224.7,0.45,0,2.361,2.558
6/27/2022,10:22:49 AM,Trout Bog,BogGhost,Charles,5.12,724,-0.6,-0.08,24.6,15.3,25,16,0.01,4.41,125.2,224.1,0.44,0,2.378,2.543
6/27/2022,10:22:51 AM,Trout Bog,BogGhost,Charles,5.092,724.1,-0.6,-0.08,24.6,15.2,24.9,16,0.01,4.41,125.2,222.6,0.43,0,2.398,2.574
6/27/2022,10:22:53 AM,Trout Bog,BogGhost,Charles,5.069,724.1,-0.6,-0.08,24.5,15.2,24.9,16,0.01,4.41,125.2,221.2,0.43,0,2.415,2.572
