Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C-uS/cm-18E103508,nLFC-uS/cm-18E103508,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position,Pressure
7/18/2022,12:19:36 PM,Trout Bog,BogGhost,Charles,3.913,715.1,-1.4,-0.19,25.5,15.2,25.8,17,0.01,4.62,112.3,71.8,0.14,0,4.816,4.98,6.463
7/18/2022,12:19:38 PM,Trout Bog,BogGhost,Charles,3.912,715,-1.4,-0.19,25.5,15.2,25.9,17,0.01,4.63,112.3,71.5,0.15,0,4.833,4.971,6.487
7/18/2022,12:19:40 PM,Trout Bog,BogGhost,Charles,3.912,715,-1.4,-0.19,25.5,15.3,25.9,17,0.01,4.63,112.2,71.2,0.13,0,4.85,5.018,6.51
7/18/2022,12:19:42 PM,Trout Bog,BogGhost,Charles,3.912,715,-1.4,-0.19,25.6,15.3,25.9,17,0.01,4.63,112.2,70.9,0.12,0,4.866,5.007,6.533
7/18/2022,12:19:44 PM,Trout Bog,BogGhost,Charles,3.912,715,-1.4,-0.19,25.6,15.3,25.9,17,0.01,4.63,112.2,70.6,0.1,0,4.883,5.031,6.558
7/18/2022,12:19:46 PM,Trout Bog,BogGhost,Charles,3.911,715.1,-1.4,-0.19,25.6,15.3,25.9,17,0.01,4.63,112.1,70.3,0.11,0,4.899,5.042,6.581
7/18/2022,12:19:48 PM,Trout Bog,BogGhost,Charles,3.911,715,-1.4,-0.19,25.6,15.3,26,17,0.01,4.63,112.1,70,0.12,0,4.915,5.032,6.603
7/18/2022,12:19:50 PM,Trout Bog,BogGhost,Charles,3.91,715.1,-1.4,-0.19,25.6,15.3,26,17,0.01,4.63,112.1,69.8,0.11,0,4.929,5.051,6.624
7/18/2022,12:19:52 PM,Trout Bog,BogGhost,Charles,3.91,715,-1.4,-0.19,25.6,15.3,26,17,0.01,4.63,112,69.5,0.11,0,4.944,5.036,6.644
7/18/2022,12:19:54 PM,Trout Bog,BogGhost,Charles,3.909,715.2,-1.5,-0.19,25.7,15.3,26,17,0.01,4.63,112,69.2,0.11,0,4.956,5.027,6.661
7/18/2022,12:19:56 PM,Trout Bog,BogGhost,Charles,3.909,715.1,-1.5,-0.19,25.7,15.3,26,17,0.01,4.63,112,68.9,0.11,0,4.969,5.074,6.68
7/18/2022,12:19:58 PM,Trout Bog,BogGhost,Charles,3.908,715,-1.5,-0.19,25.7,15.3,26,17,0.01,4.63,111.9,68.7,0.12,0,4.98,5.045,6.696
7/18/2022,12:20:00 PM,Trout Bog,BogGhost,Charles,3.907,715,-1.5,-0.19,25.7,15.3,26,17,0.01,4.63,111.9,68.4,0.11,0,4.993,5.093,6.715
7/18/2022,12:20:02 PM,Trout Bog,BogGhost,Charles,3.907,715,-1.5,-0.19,25.7,15.3,26,17,0.01,4.63,111.9,68.2,0.12,0,5.003,5.063,6.729
7/18/2022,12:20:04 PM,Trout Bog,BogGhost,Charles,3.908,715,-1.5,-0.19,25.7,15.3,26,17,0.01,4.63,111.9,67.9,0.12,0,5.014,5.104,6.744
7/18/2022,12:20:06 PM,Trout Bog,BogGhost,Charles,3.91,715.1,-1.5,-0.19,25.7,15.3,26,17,0.01,4.63,111.8,67.6,0.12,0,5.023,5.117,6.757
7/18/2022,12:20:08 PM,Trout Bog,BogGhost,Charles,3.912,715.1,-1.5,-0.19,25.7,15.4,26,17,0.01,4.63,111.8,67.3,0.13,0,5.034,5.128,6.772
7/18/2022,12:20:10 PM,Trout Bog,BogGhost,Charles,3.913,715,-1.5,-0.19,25.7,15.4,26.1,17,0.01,4.63,111.8,67.1,0.13,0,5.045,5.169,6.788
7/18/2022,12:20:12 PM,Trout Bog,BogGhost,Charles,3.913,715,-1.5,-0.19,25.7,15.4,26.1,17,0.01,4.63,111.8,66.8,0.13,0,5.056,5.169,6.804
7/18/2022,12:20:14 PM,Trout Bog,BogGhost,Charles,3.913,715.1,-1.5,-0.19,25.8,15.4,26.1,17,0.01,4.63,111.8,66.6,0.13,0,5.067,5.199,6.82
7/18/2022,12:20:16 PM,Trout Bog,BogGhost,Charles,3.913,715,-1.5,-0.19,25.8,15.4,26.1,17,0.01,4.63,111.8,66.3,0.13,0,5.079,5.205,6.836
7/18/2022,12:20:18 PM,Trout Bog,BogGhost,Charles,3.912,715,-1.5,-0.19,25.8,15.4,26.1,17,0.01,4.63,111.8,66.1,0.12,0,5.091,5.229,6.854
7/18/2022,12:20:20 PM,Trout Bog,BogGhost,Charles,3.911,715,-1.5,-0.19,25.8,15.4,26.1,17,0.01,4.63,111.8,65.8,0.12,0,5.104,5.257,6.871
7/18/2022,12:20:22 PM,Trout Bog,BogGhost,Charles,3.911,715,-1.5,-0.19,25.8,15.4,26.2,17,0.01,4.64,111.7,65.6,0.13,0,5.117,5.304,6.891
7/18/2022,12:20:24 PM,Trout Bog,BogGhost,Charles,3.911,715,-1.5,-0.19,25.8,15.4,26.2,17,0.01,4.64,111.7,65.3,0.12,0,5.13,5.293,6.91
7/18/2022,12:20:26 PM,Trout Bog,BogGhost,Charles,3.913,715,-1.5,-0.19,25.9,15.5,26.2,17,0.01,4.64,111.7,65.1,0.12,0,5.147,5.365,6.934
7/18/2022,12:20:28 PM,Trout Bog,BogGhost,Charles,3.916,715,-1.5,-0.19,25.9,15.5,26.2,17,0.01,4.64,111.7,64.9,0.12,0,5.163,5.359,6.956
7/18/2022,12:20:30 PM,Trout Bog,BogGhost,Charles,3.919,715.1,-1.5,-0.19,25.9,15.5,26.3,17,0.01,4.64,111.7,64.7,0.12,0,5.183,5.397,6.984
7/18/2022,12:20:32 PM,Trout Bog,BogGhost,Charles,3.922,715,-1.5,-0.19,26,15.5,26.3,17,0.01,4.64,111.7,64.5,0.12,0,5.2,5.392,7.009
7/18/2022,12:20:34 PM,Trout Bog,BogGhost,Charles,3.925,715.1,-1.5,-0.19,26,15.5,26.3,17,0.01,4.63,111.8,64.3,0.13,0,5.222,5.449,7.04
7/18/2022,12:20:36 PM,Trout Bog,BogGhost,Charles,3.928,715,-1.5,-0.19,26,15.6,26.4,17,0.01,4.63,111.8,64.1,0.13,0,5.242,5.494,7.069
7/18/2022,12:20:38 PM,Trout Bog,BogGhost,Charles,3.931,715,-1.5,-0.19,26.1,15.6,26.4,17,0.01,4.63,111.8,63.9,0.14,0,5.267,5.513,7.104
7/18/2022,12:20:40 PM,Trout Bog,BogGhost,Charles,3.935,715.1,-1.5,-0.19,26.1,15.6,26.4,17,0.01,4.63,111.8,63.6,0.14,0,5.29,5.552,7.137
7/18/2022,12:20:42 PM,Trout Bog,BogGhost,Charles,3.938,715.1,-1.5,-0.19,26.1,15.6,26.5,17,0.01,4.63,111.8,63.3,0.15,0,5.315,5.536,7.172
7/18/2022,12:20:44 PM,Trout Bog,BogGhost,Charles,3.942,715,-1.5,-0.19,26.2,15.7,26.5,17,0.01,4.64,111.8,63,0.16,0,5.338,5.579,7.204
7/18/2022,12:20:46 PM,Trout Bog,BogGhost,Charles,3.945,715,-1.5,-0.19,26.3,15.7,26.6,17,0.01,4.64,111.7,62.7,0.16,0,5.36,5.587,7.236
7/18/2022,12:20:48 PM,Trout Bog,BogGhost,Charles,3.948,715,-1.5,-0.19,26.3,15.7,26.7,17,0.01,4.64,111.6,62.3,0.17,0,5.386,5.617,7.272
7/18/2022,12:20:50 PM,Trout Bog,BogGhost,Charles,3.951,715.1,-1.5,-0.19,26.4,15.8,26.7,17,0.01,4.64,111.6,61.9,0.17,0,5.409,5.631,7.306
7/18/2022,12:20:52 PM,Trout Bog,BogGhost,Charles,3.953,715,-1.5,-0.19,26.5,15.8,26.8,17,0.01,4.64,111.4,61.5,0.17,0,5.435,5.658,7.343
7/18/2022,12:20:54 PM,Trout Bog,BogGhost,Charles,3.956,715,-1.5,-0.2,26.6,15.9,26.9,17,0.01,4.64,111.3,61.1,0.18,0,5.459,5.694,7.377
7/18/2022,12:20:56 PM,Trout Bog,BogGhost,Charles,3.958,715,-1.5,-0.2,26.6,15.9,27,17,0.01,4.65,111.1,60.6,0.19,0,5.486,5.728,7.416
7/18/2022,12:20:58 PM,Trout Bog,BogGhost,Charles,3.96,715.1,-1.5,-0.2,26.7,16,27.1,17,0.01,4.65,110.9,60.1,0.18,0,5.509,5.697,7.448
7/18/2022,12:21:00 PM,Trout Bog,BogGhost,Charles,3.962,715,-1.5,-0.2,26.8,16,27.1,17,0.01,4.65,110.7,59.7,0.19,0,5.534,5.746,7.484
7/18/2022,12:21:02 PM,Trout Bog,BogGhost,Charles,3.964,715,-1.5,-0.2,26.8,16,27.2,17,0.01,4.66,110.6,59.3,0.2,0,5.556,5.745,7.515
7/18/2022,12:21:04 PM,Trout Bog,BogGhost,Charles,3.966,715,-1.5,-0.2,26.9,16.1,27.2,17,0.01,4.66,110.5,59,0.21,0,5.581,5.777,7.55
7/18/2022,12:21:06 PM,Trout Bog,BogGhost,Charles,3.968,715.2,-1.5,-0.2,26.9,16.1,27.3,18,0.01,4.66,110.3,58.7,0.2,0,5.601,5.779,7.579
7/18/2022,12:21:08 PM,Trout Bog,BogGhost,Charles,3.971,715,-1.5,-0.2,27,16.1,27.3,18,0.01,4.66,110.3,58.4,0.2,0,5.625,5.808,7.613
7/18/2022,12:21:10 PM,Trout Bog,BogGhost,Charles,3.972,714.9,-1.5,-0.2,27,16.2,27.4,18,0.01,4.66,110.2,58.1,0.2,0,5.646,5.83,7.642
7/18/2022,12:21:12 PM,Trout Bog,BogGhost,Charles,3.974,715,-1.5,-0.2,27.1,16.2,27.4,18,0.01,4.67,110.1,57.9,0.21,0,5.669,5.854,7.676
7/18/2022,12:21:14 PM,Trout Bog,BogGhost,Charles,3.977,715.2,-1.5,-0.2,27.2,16.3,27.5,18,0.01,4.67,110.1,57.7,0.2,0,5.689,5.892,7.704
7/18/2022,12:21:16 PM,Trout Bog,BogGhost,Charles,3.979,715.1,-1.5,-0.2,27.2,16.3,27.6,18,0.01,4.67,110.1,57.5,0.2,0,5.711,5.922,7.735
7/18/2022,12:21:18 PM,Trout Bog,BogGhost,Charles,3.982,715,-1.5,-0.2,27.2,16.3,27.6,18,0.01,4.67,110.1,57.3,0.2,0,5.731,5.933,7.764
7/18/2022,12:21:20 PM,Trout Bog,BogGhost,Charles,3.985,715,-1.5,-0.2,27.3,16.4,27.7,18,0.01,4.67,110.1,57.1,0.22,0,5.752,5.954,7.793
7/18/2022,12:21:22 PM,Trout Bog,BogGhost,Charles,3.987,715,-1.5,-0.2,27.4,16.4,27.7,18,0.01,4.67,110,57,0.22,0,5.774,5.974,7.825
7/18/2022,12:21:24 PM,Trout Bog,BogGhost,Charles,3.991,715,-1.5,-0.2,27.4,16.4,27.8,18,0.01,4.67,110,56.8,0.24,0,5.794,5.967,7.854
7/18/2022,12:21:26 PM,Trout Bog,BogGhost,Charles,3.994,715,-1.5,-0.2,27.5,16.5,27.9,18,0.01,4.67,110,56.7,0.23,0,5.815,6.004,7.883
7/18/2022,12:21:28 PM,Trout Bog,BogGhost,Charles,3.996,715,-1.5,-0.2,27.6,16.5,27.9,18,0.01,4.67,110,56.5,0.24,0,5.833,5.967,7.909
7/18/2022,12:21:30 PM,Trout Bog,BogGhost,Charles,3.998,715,-1.5,-0.2,27.6,16.5,28,18,0.01,4.67,110,56.2,0.25,0,5.852,6.011,7.936
7/18/2022,12:21:32 PM,Trout Bog,BogGhost,Charles,4,715,-1.5,-0.19,27.7,16.6,28.1,18,0.01,4.67,110,56,0.26,0,5.866,5.974,7.956
7/18/2022,12:21:34 PM,Trout Bog,BogGhost,Charles,4.002,715,-1.5,-0.19,27.8,16.6,28.1,18,0.01,4.67,109.9,55.7,0.27,0,5.884,6.043,7.982
7/18/2022,12:21:36 PM,Trout Bog,BogGhost,Charles,4.004,715,-1.5,-0.19,27.9,16.7,28.2,18,0.01,4.67,109.9,55.4,0.27,0,5.899,6.027,8.003
7/18/2022,12:21:38 PM,Trout Bog,BogGhost,Charles,4.006,715,-1.5,-0.19,27.9,16.7,28.3,18,0.01,4.67,109.8,55.1,0.27,0,5.916,6.022,8.027
7/18/2022,12:21:40 PM,Trout Bog,BogGhost,Charles,4.007,715,-1.5,-0.19,28,16.8,28.4,18,0.01,4.67,109.7,54.7,0.28,0,5.93,6.037,8.047
7/18/2022,12:21:42 PM,Trout Bog,BogGhost,Charles,4.009,715,-1.5,-0.19,28.1,16.8,28.5,18,0.01,4.68,109.6,54.4,0.28,0,5.944,6.015,8.067
7/18/2022,12:21:44 PM,Trout Bog,BogGhost,Charles,4.01,715,-1.5,-0.19,28.2,16.9,28.5,18,0.01,4.68,109.4,54,0.29,0,5.958,6.06,8.086
7/18/2022,12:21:46 PM,Trout Bog,BogGhost,Charles,4.012,715,-1.5,-0.19,28.2,16.9,28.6,18,0.01,4.68,109.3,53.7,0.28,0,5.97,6.043,8.104
7/18/2022,12:21:48 PM,Trout Bog,BogGhost,Charles,4.014,715,-1.5,-0.19,28.2,16.9,28.6,18,0.01,4.68,109.2,53.4,0.27,0,5.984,6.09,8.124
7/18/2022,12:21:50 PM,Trout Bog,BogGhost,Charles,4.016,715,-1.5,-0.19,28.2,16.9,28.6,18,0.01,4.68,109.1,53.1,0.28,0,5.997,6.1,8.141
7/18/2022,12:21:52 PM,Trout Bog,BogGhost,Charles,4.018,715,-1.5,-0.2,28.2,16.9,28.6,18,0.01,4.69,109,52.9,0.28,0,6.009,6.105,8.159
7/18/2022,12:21:54 PM,Trout Bog,BogGhost,Charles,4.021,715,-1.5,-0.2,28.3,16.9,28.6,18,0.01,4.69,108.9,52.6,0.29,0,6.02,6.146,8.175
7/18/2022,12:21:56 PM,Trout Bog,BogGhost,Charles,4.023,715.2,-1.5,-0.2,28.3,17,28.7,18,0.01,4.69,108.9,52.4,0.28,0,6.032,6.156,8.192
7/18/2022,12:21:58 PM,Trout Bog,BogGhost,Charles,4.026,715,-1.5,-0.2,28.3,17,28.7,18,0.01,4.69,108.9,52.2,0.28,0,6.043,6.143,8.207
7/18/2022,12:22:00 PM,Trout Bog,BogGhost,Charles,4.028,715,-1.5,-0.2,28.4,17,28.7,18,0.01,4.69,108.9,52,0.28,0,6.053,6.184,8.222
7/18/2022,12:22:02 PM,Trout Bog,BogGhost,Charles,4.031,715.1,-1.5,-0.2,28.4,17,28.8,18,0.01,4.69,109,51.9,0.29,0,6.063,6.171,8.236
7/18/2022,12:22:04 PM,Trout Bog,BogGhost,Charles,4.033,715,-1.5,-0.2,28.5,17.1,28.9,19,0.01,4.69,109,51.7,0.28,0,6.076,6.215,8.254
7/18/2022,12:22:06 PM,Trout Bog,BogGhost,Charles,4.035,715.1,-1.5,-0.2,28.6,17.1,29,19,0.01,4.68,109.1,51.6,0.26,0,6.086,6.197,8.269
7/18/2022,12:22:08 PM,Trout Bog,BogGhost,Charles,4.036,715,-1.5,-0.2,28.7,17.2,29,19,0.01,4.68,109.2,51.4,0.27,0,6.098,6.209,8.286
7/18/2022,12:22:10 PM,Trout Bog,BogGhost,Charles,4.038,715,-1.5,-0.2,28.7,17.2,29.1,19,0.01,4.68,109.3,51.2,0.28,0,6.11,6.228,8.303
7/18/2022,12:22:12 PM,Trout Bog,BogGhost,Charles,4.04,715,-1.5,-0.2,28.8,17.3,29.2,19,0.01,4.68,109.5,51.1,0.29,0,6.123,6.253,8.321
7/18/2022,12:22:14 PM,Trout Bog,BogGhost,Charles,4.042,715,-1.5,-0.2,28.9,17.3,29.2,19,0.01,4.68,109.6,51,0.3,0,6.134,6.266,8.337
7/18/2022,12:22:16 PM,Trout Bog,BogGhost,Charles,4.043,715,-1.5,-0.2,28.9,17.3,29.3,19,0.01,4.67,109.6,50.8,0.3,0,6.147,6.255,8.356
7/18/2022,12:22:18 PM,Trout Bog,BogGhost,Charles,4.045,715,-1.5,-0.2,28.9,17.4,29.3,19,0.01,4.67,109.7,50.6,0.3,0,6.16,6.275,8.373
7/18/2022,12:22:20 PM,Trout Bog,BogGhost,Charles,4.047,715,-1.5,-0.2,28.9,17.4,29.3,19,0.01,4.67,109.8,50.5,0.31,0,6.175,6.3,8.395
7/18/2022,12:22:22 PM,Trout Bog,BogGhost,Charles,4.051,715,-1.5,-0.2,29,17.4,29.3,19,0.01,4.67,109.9,50.3,0.3,0,6.188,6.312,8.413
7/18/2022,12:22:24 PM,Trout Bog,BogGhost,Charles,4.054,715,-1.5,-0.2,29,17.4,29.3,19,0.01,4.67,110.1,50.2,0.3,0,6.202,6.332,8.433
7/18/2022,12:22:26 PM,Trout Bog,BogGhost,Charles,4.057,715,-1.5,-0.2,29,17.4,29.3,19,0.01,4.66,110.2,50.1,0.31,0,6.215,6.347,8.452
7/18/2022,12:22:28 PM,Trout Bog,BogGhost,Charles,4.061,715,-1.5,-0.2,29,17.4,29.4,19,0.01,4.66,110.3,50,0.3,0,6.228,6.343,8.47
7/18/2022,12:22:30 PM,Trout Bog,BogGhost,Charles,4.066,715,-1.5,-0.2,29,17.4,29.4,19,0.01,4.66,110.5,49.9,0.3,0,6.241,6.373,8.489
7/18/2022,12:22:32 PM,Trout Bog,BogGhost,Charles,4.069,715,-1.5,-0.2,29,17.4,29.4,19,0.01,4.66,110.6,49.7,0.32,0,6.252,6.357,8.505
7/18/2022,12:22:34 PM,Trout Bog,BogGhost,Charles,4.073,715,-1.5,-0.2,29.1,17.5,29.5,19,0.01,4.66,110.6,49.6,0.33,0,6.267,6.428,8.526
7/18/2022,12:22:36 PM,Trout Bog,BogGhost,Charles,4.076,715.1,-1.5,-0.2,29.2,17.5,29.6,19,0.01,4.66,110.7,49.4,0.35,0,6.279,6.401,8.543
7/18/2022,12:22:38 PM,Trout Bog,BogGhost,Charles,4.08,715,-1.5,-0.2,29.3,17.6,29.7,19,0.01,4.66,110.7,49.2,0.35,0,6.296,6.469,8.567
7/18/2022,12:22:40 PM,Trout Bog,BogGhost,Charles,4.083,715,-1.5,-0.2,29.4,17.7,29.8,19,0.01,4.66,110.7,49,0.37,0,6.309,6.455,8.585
7/18/2022,12:22:42 PM,Trout Bog,BogGhost,Charles,4.086,715,-1.5,-0.2,29.6,17.8,30,19,0.01,4.66,110.6,48.8,0.38,0,6.325,6.509,8.609
7/18/2022,12:22:44 PM,Trout Bog,BogGhost,Charles,4.089,715,-1.5,-0.2,29.8,17.9,30.2,19,0.01,4.66,110.4,48.4,0.4,0,6.341,6.513,8.631
7/18/2022,12:22:46 PM,Trout Bog,BogGhost,Charles,4.094,715,-1.5,-0.2,30,18,30.4,20,0.01,4.66,110.2,48.1,0.41,0,6.358,6.523,8.656
7/18/2022,12:22:48 PM,Trout Bog,BogGhost,Charles,4.1,715,-1.5,-0.2,30.2,18.1,30.6,20,0.01,4.67,109.9,47.7,0.43,0,6.375,6.573,8.679
7/18/2022,12:22:50 PM,Trout Bog,BogGhost,Charles,4.105,715,-1.5,-0.2,30.4,18.3,30.8,20,0.01,4.68,109.6,47.2,0.43,0,6.391,6.566,8.703
7/18/2022,12:22:52 PM,Trout Bog,BogGhost,Charles,4.111,714.9,-1.5,-0.2,30.6,18.4,31,20,0.01,4.68,109.2,46.7,0.45,0,6.411,6.62,8.731
7/18/2022,12:22:54 PM,Trout Bog,BogGhost,Charles,4.118,715,-1.5,-0.2,30.9,18.6,31.3,20,0.01,4.69,108.7,46.2,0.46,0,6.43,6.639,8.757
7/18/2022,12:22:56 PM,Trout Bog,BogGhost,Charles,4.126,715,-1.5,-0.2,31.1,18.7,31.5,20,0.01,4.7,108.2,45.7,0.5,0,6.451,6.66,8.787
7/18/2022,12:22:58 PM,Trout Bog,BogGhost,Charles,4.132,715,-1.5,-0.2,31.2,18.8,31.7,20,0.01,4.71,107.8,45.2,0.54,0,6.471,6.681,8.816
7/18/2022,12:23:00 PM,Trout Bog,BogGhost,Charles,4.138,715,-1.5,-0.2,31.4,18.9,31.8,20,0.01,4.72,107.5,44.7,0.57,0,6.493,6.712,8.847
7/18/2022,12:23:02 PM,Trout Bog,BogGhost,Charles,4.144,715,-1.5,-0.2,31.6,19,32,21,0.01,4.72,107.1,44.2,0.6,0,6.514,6.736,8.877
7/18/2022,12:23:04 PM,Trout Bog,BogGhost,Charles,4.15,715,-1.5,-0.2,31.7,19.1,32.2,21,0.01,4.73,106.8,43.7,0.64,0,6.538,6.771,8.911
7/18/2022,12:23:06 PM,Trout Bog,BogGhost,Charles,4.156,715,-1.5,-0.2,31.9,19.2,32.3,21,0.01,4.73,106.5,43.2,0.68,0,6.559,6.76,8.942
7/18/2022,12:23:08 PM,Trout Bog,BogGhost,Charles,4.162,715,-1.6,-0.2,32,19.3,32.5,21,0.01,4.74,106.2,42.7,0.72,0,6.585,6.839,8.979
7/18/2022,12:23:10 PM,Trout Bog,BogGhost,Charles,4.168,715,-1.6,-0.2,32.3,19.4,32.7,21,0.01,4.75,105.8,42.2,0.75,0,6.608,6.825,9.011
7/18/2022,12:23:12 PM,Trout Bog,BogGhost,Charles,4.174,715,-1.6,-0.2,32.6,19.6,33,21,0.01,4.75,105.5,41.7,0.76,0,6.634,6.87,9.047
7/18/2022,12:23:14 PM,Trout Bog,BogGhost,Charles,4.179,715,-1.6,-0.2,32.8,19.8,33.3,21,0.01,4.76,105.1,41.2,0.78,0,6.656,6.854,9.079
7/18/2022,12:23:16 PM,Trout Bog,BogGhost,Charles,4.183,715,-1.6,-0.2,33.1,20,33.6,22,0.01,4.76,104.8,40.7,0.78,0,6.679,6.871,9.112
7/18/2022,12:23:18 PM,Trout Bog,BogGhost,Charles,4.186,715,-1.6,-0.21,33.4,20.1,33.8,22,0.01,4.77,104.5,40.2,0.79,0,6.701,6.898,9.143
7/18/2022,12:23:20 PM,Trout Bog,BogGhost,Charles,4.189,715,-1.6,-0.21,33.6,20.3,34.1,22,0.01,4.78,104.2,39.6,0.8,0,6.724,6.909,9.176
7/18/2022,12:23:22 PM,Trout Bog,BogGhost,Charles,4.19,715,-1.6,-0.21,33.8,20.4,34.3,22,0.01,4.78,103.9,39,0.84,0,6.744,6.92,9.204
7/18/2022,12:23:24 PM,Trout Bog,BogGhost,Charles,4.191,715,-1.6,-0.21,33.9,20.4,34.4,22,0.01,4.79,103.5,38.4,0.86,0,6.764,6.919,9.233
7/18/2022,12:23:26 PM,Trout Bog,BogGhost,Charles,4.192,715,-1.6,-0.21,34,20.5,34.4,22,0.01,4.79,103.2,37.9,0.89,0,6.785,6.964,9.263
7/18/2022,12:23:28 PM,Trout Bog,BogGhost,Charles,4.194,715,-1.6,-0.21,34,20.5,34.5,22,0.01,4.8,103,37.4,0.91,0,6.804,6.947,9.29
7/18/2022,12:23:30 PM,Trout Bog,BogGhost,Charles,4.197,715,-1.6,-0.21,34,20.5,34.5,22,0.01,4.8,102.7,36.9,0.95,0,6.823,6.98,9.317
7/18/2022,12:23:32 PM,Trout Bog,BogGhost,Charles,4.199,715,-1.6,-0.21,34.1,20.5,34.5,22,0.01,4.81,102.6,36.4,0.98,0,6.841,6.977,9.343
7/18/2022,12:23:34 PM,Trout Bog,BogGhost,Charles,4.202,715,-1.6,-0.21,34.1,20.6,34.6,22,0.01,4.81,102.4,36,1.01,0,6.86,7.005,9.369
7/18/2022,12:23:36 PM,Trout Bog,BogGhost,Charles,4.204,715,-1.6,-0.21,34.2,20.6,34.7,22,0.01,4.81,102.3,35.6,1.02,0,6.874,6.976,9.39
7/18/2022,12:23:38 PM,Trout Bog,BogGhost,Charles,4.206,715,-1.6,-0.21,34.3,20.7,34.8,22,0.01,4.81,102.3,35.2,1.02,0,6.891,7.03,9.414
7/18/2022,12:23:40 PM,Trout Bog,BogGhost,Charles,4.208,715,-1.6,-0.21,34.4,20.7,34.9,22,0.02,4.81,102.2,34.8,1.03,0,6.905,7.014,9.433
7/18/2022,12:23:42 PM,Trout Bog,BogGhost,Charles,4.208,715,-1.6,-0.21,34.5,20.8,34.9,22,0.02,4.81,102.1,34.5,1.03,0,6.92,7.015,9.454
7/18/2022,12:23:44 PM,Trout Bog,BogGhost,Charles,4.209,715,-1.6,-0.21,34.5,20.8,35,22,0.02,4.82,102,34.1,1.01,0,6.932,7.042,9.472
7/18/2022,12:23:46 PM,Trout Bog,BogGhost,Charles,4.21,715,-1.6,-0.21,34.6,20.8,35,22,0.02,4.82,101.9,33.9,0.99,0,6.945,7.033,9.49
7/18/2022,12:23:48 PM,Trout Bog,BogGhost,Charles,4.211,715,-1.6,-0.21,34.6,20.9,35.1,23,0.02,4.82,101.7,33.6,0.99,0,6.957,7.065,9.507
7/18/2022,12:23:50 PM,Trout Bog,BogGhost,Charles,4.212,715,-1.6,-0.21,34.7,20.9,35.1,23,0.02,4.82,101.6,33.3,0.99,0,6.967,7.06,9.522
7/18/2022,12:23:52 PM,Trout Bog,BogGhost,Charles,4.213,715,-1.6,-0.21,34.7,20.9,35.1,23,0.02,4.83,101.5,33,1.01,0,6.978,7.091,9.538
7/18/2022,12:23:54 PM,Trout Bog,BogGhost,Charles,4.215,715,-1.6,-0.21,34.7,20.9,35.2,23,0.02,4.83,101.3,32.7,1.03,0,6.989,7.073,9.553
7/18/2022,12:23:56 PM,Trout Bog,BogGhost,Charles,4.219,714.9,-1.6,-0.21,34.8,21,35.3,23,0.02,4.83,101.1,32.4,1.03,0,7,7.087,9.568
7/18/2022,12:23:58 PM,Trout Bog,BogGhost,Charles,4.222,715,-1.6,-0.21,34.9,21,35.4,23,0.02,4.84,100.8,32,1.05,0,7.011,7.107,9.584
7/18/2022,12:24:00 PM,Trout Bog,BogGhost,Charles,4.226,715,-1.6,-0.21,35,21.1,35.5,23,0.02,4.84,100.5,31.6,1.04,0,7.021,7.146,9.598
7/18/2022,12:24:02 PM,Trout Bog,BogGhost,Charles,4.229,715,-1.6,-0.21,35.1,21.2,35.6,23,0.02,4.85,100.2,31.2,1.06,0,7.032,7.148,9.615
7/18/2022,12:24:04 PM,Trout Bog,BogGhost,Charles,4.233,715,-1.6,-0.21,35.2,21.3,35.7,23,0.02,4.86,99.8,30.8,1.07,0,7.045,7.194,9.633
7/18/2022,12:24:06 PM,Trout Bog,BogGhost,Charles,4.236,715,-1.6,-0.21,35.4,21.4,35.9,23,0.02,4.86,99.5,30.4,1.05,0,7.058,7.202,9.651
7/18/2022,12:24:08 PM,Trout Bog,BogGhost,Charles,4.239,715,-1.6,-0.21,35.7,21.5,36.2,23,0.02,4.87,99.2,30,1.06,0,7.073,7.259,9.673
7/18/2022,12:24:10 PM,Trout Bog,BogGhost,Charles,4.242,715,-1.6,-0.21,36,21.7,36.5,23,0.02,4.87,98.8,29.6,1.08,0,7.086,7.225,9.69
7/18/2022,12:24:12 PM,Trout Bog,BogGhost,Charles,4.245,715,-1.6,-0.21,36.4,22,36.9,24,0.02,4.88,98.5,29.1,1.12,0,7.102,7.294,9.713
7/18/2022,12:24:14 PM,Trout Bog,BogGhost,Charles,4.25,714.9,-1.6,-0.21,37,22.3,37.5,24,0.02,4.89,98.2,28.7,1.21,0,7.115,7.264,9.733
7/18/2022,12:24:16 PM,Trout Bog,BogGhost,Charles,4.255,715,-1.6,-0.21,38,22.9,38.5,25,0.02,4.89,97.9,28.1,1.3,0,7.134,7.346,9.759
7/18/2022,12:24:18 PM,Trout Bog,BogGhost,Charles,4.262,715.1,-1.6,-0.21,39.1,23.6,39.6,25,0.02,5,91.8,20.7,1.4,0,7.152,7.389,9.784
7/18/2022,12:24:20 PM,Trout Bog,BogGhost,Charles,4.269,715.1,-1.6,-0.21,39.8,24,40.4,26,0.02,5.05,89.1,19.4,1.47,0,7.172,7.374,9.813
7/18/2022,12:24:22 PM,Trout Bog,BogGhost,Charles,4.273,715,-1.6,-0.21,40.5,24.5,41.1,26,0.02,5.07,88.1,18.5,1.55,0,7.191,7.403,9.84
