Date,Time,Sit,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
5/26/2021,11:30:01 AM,Trout Bog,,720.2,14.9,24.7,0.01,25,16,39.4,0,0,1.1,0.15,1.2,0.14,0,4.16,133.5,19.6,6.316,4.713,4.888
5/26/2021,11:30:03 AM,Trout Bog,,720.2,14.9,24.8,0.01,25.1,16,39.4,0,0,1.1,0.15,1.2,0.13,0,4.16,133.5,19.3,6.354,4.74,4.9
5/26/2021,11:30:05 AM,Trout Bog,,720.1,14.9,24.8,0.01,25.2,16,39.4,0,0,1.1,0.15,1.2,0.11,0,4.16,133.5,19,6.383,4.76,4.921
5/26/2021,11:30:07 AM,Trout Bog,,720.1,15,24.9,0.01,25.2,16,39.4,0,0,1.1,0.15,1.2,0.11,0,4.16,133.6,18.8,6.419,4.785,4.938
5/26/2021,11:30:09 AM,Trout Bog,,720.2,15,24.9,0.01,25.3,16,39.4,0,0,1.1,0.15,1.2,0.12,0,4.16,133.7,18.6,6.446,4.805,4.938
5/26/2021,11:30:11 AM,Trout Bog,,720.3,15,25,0.01,25.3,16,39.4,0,0,1.1,0.15,1.2,0.13,0,4.16,133.7,18.4,6.469,4.821,4.953
5/26/2021,11:30:13 AM,Trout Bog,,720.1,15,25,0.01,25.3,16,39.4,0,0,1.1,0.15,1.2,0.13,0,4.16,133.7,18.1,6.49,4.835,4.979
5/26/2021,11:30:15 AM,Trout Bog,,720.2,15.1,25,0.01,25.4,16,39.4,0,0,1.1,0.15,1.2,0.13,0,4.16,133.7,17.8,6.513,4.851,4.993
5/26/2021,11:30:17 AM,Trout Bog,,720.1,15.1,25.1,0.01,25.4,16,39.5,0,0,1.1,0.15,1.2,0.13,0,4.16,133.7,17.5,6.534,4.866,5.012
5/26/2021,11:30:19 AM,Trout Bog,,720.3,15.1,25.1,0.01,25.5,16,39.5,0,0,1.1,0.15,1.2,0.14,0,4.16,133.7,17.3,6.559,4.884,5.043
5/26/2021,11:30:21 AM,Trout Bog,,720.3,15.2,25.2,0.01,25.5,16,39.5,0,0,1.1,0.15,1.2,0.15,0,4.16,133.6,17,6.583,4.901,5.061
5/26/2021,11:30:23 AM,Trout Bog,,720.2,15.2,25.2,0.01,25.6,16,39.5,0,0,1.1,0.15,1.2,0.15,0,4.16,133.7,16.8,6.61,4.919,5.079
5/26/2021,11:30:25 AM,Trout Bog,,720.3,15.2,25.3,0.01,25.6,16,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.7,16.5,6.63,4.934,5.097
5/26/2021,11:30:27 AM,Trout Bog,,720.2,15.2,25.3,0.01,25.7,16,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.8,16.3,6.651,4.949,5.113
5/26/2021,11:30:29 AM,Trout Bog,,720.2,15.3,25.4,0.01,25.7,16,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.8,16,6.672,4.963,5.132
5/26/2021,11:30:31 AM,Trout Bog,,720.1,15.3,25.4,0.01,25.8,17,39.5,0,0,1.1,0.15,1.2,0.17,0,4.16,133.8,15.8,6.694,4.979,5.152
5/26/2021,11:30:33 AM,Trout Bog,,720.2,15.3,25.5,0.01,25.8,17,39.5,0,0,1.1,0.15,1.2,0.17,0,4.16,133.7,15.5,6.719,4.997,5.175
5/26/2021,11:30:35 AM,Trout Bog,,720.3,15.4,25.5,0.01,25.9,17,39.5,0,0,1.1,0.15,1.2,0.18,0,4.16,133.7,15.2,6.744,5.014,5.188
5/26/2021,11:30:37 AM,Trout Bog,,720.3,15.4,25.6,0.01,25.9,17,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.7,15,6.771,5.033,5.196
5/26/2021,11:30:39 AM,Trout Bog,,720.2,15.4,25.6,0.01,26,17,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.6,14.8,6.793,5.049,5.21
5/26/2021,11:30:41 AM,Trout Bog,,720.3,15.5,25.7,0.01,26,17,39.5,0,0,1.1,0.15,1.2,0.17,0,4.16,133.6,14.5,6.817,5.066,5.222
5/26/2021,11:30:43 AM,Trout Bog,,720.3,15.5,25.7,0.01,26.1,17,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.5,14.3,6.841,5.083,5.231
5/26/2021,11:30:45 AM,Trout Bog,,720.2,15.5,25.7,0.01,26.1,17,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.4,14.1,6.866,5.1,5.258
5/26/2021,11:30:47 AM,Trout Bog,,720.4,15.5,25.8,0.01,26.1,17,39.5,0,0,1.1,0.15,1.2,0.16,0,4.16,133.3,13.8,6.89,5.116,5.265
5/26/2021,11:30:49 AM,Trout Bog,,720.4,15.5,25.8,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.18,0,4.17,133.2,13.6,6.914,5.133,5.276
5/26/2021,11:30:51 AM,Trout Bog,,720.3,15.5,25.8,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.2,0,4.17,133.1,13.3,6.936,5.149,5.286
5/26/2021,11:30:53 AM,Trout Bog,,720.3,15.6,25.8,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.19,0,4.17,133,13.1,6.96,5.166,5.3
5/26/2021,11:30:55 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.19,0,4.17,132.9,12.8,6.982,5.181,5.31
5/26/2021,11:30:57 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.19,0,4.18,132.7,12.5,7.002,5.195,5.325
5/26/2021,11:30:59 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.18,0,4.18,132.6,12.2,7.024,5.211,5.338
5/26/2021,11:31:01 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.18,0,4.18,132.4,11.8,7.045,5.226,5.346
5/26/2021,11:31:03 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.17,0,4.18,132.3,11.4,7.062,5.238,5.351
5/26/2021,11:31:05 AM,Trout Bog,,720.4,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.17,0,4.19,132.1,11,7.081,5.251,5.355
5/26/2021,11:31:07 AM,Trout Bog,,720.4,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.18,0,4.19,131.9,10.6,7.098,5.263,5.362
5/26/2021,11:31:09 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.18,0,4.19,131.7,10.2,7.115,5.275,5.38
5/26/2021,11:31:11 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.15,1.2,0.18,0,4.2,131.5,9.8,7.132,5.287,5.377
5/26/2021,11:31:13 AM,Trout Bog,,720.2,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.2,0,4.2,131.4,9.5,7.144,5.295,5.374
5/26/2021,11:31:15 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.21,0,4.2,131.2,9.2,7.163,5.308,5.398
5/26/2021,11:31:17 AM,Trout Bog,,720.4,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.2,0,4.21,131.1,8.8,7.175,5.317,5.382
5/26/2021,11:31:19 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.19,0,4.21,131,8.5,7.191,5.328,5.42
5/26/2021,11:31:21 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.2,0,4.21,130.9,8.2,7.205,5.338,5.418
5/26/2021,11:31:23 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.19,0,4.21,130.9,8,7.216,5.346,5.418
5/26/2021,11:31:25 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.19,0,4.21,130.8,7.7,7.228,5.354,5.429
5/26/2021,11:31:27 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.2,17,39.5,0,0,1.1,0.14,1.2,0.19,0,4.21,130.9,7.5,7.242,5.364,5.439
5/26/2021,11:31:29 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.3,17,39.5,0,0,1.1,0.14,1.2,0.19,0,4.21,130.9,7.3,7.252,5.371,5.446
5/26/2021,11:31:31 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.3,17,39.5,0,0,1.1,0.14,1.2,0.18,0,4.21,131,7.1,7.263,5.379,5.45
5/26/2021,11:31:33 AM,Trout Bog,,720.3,15.6,25.9,0.01,26.3,17,39.5,0,0,1.1,0.14,1.2,0.17,0,4.21,131.1,6.9,7.275,5.387,5.45
5/26/2021,11:31:35 AM,Trout Bog,,720.3,15.6,26,0.01,26.3,17,39.5,0,0,1.1,0.14,1.2,0.18,0,4.2,131.2,6.8,7.284,5.394,5.452
5/26/2021,11:31:37 AM,Trout Bog,,720.2,15.7,26,0.01,26.4,17,39.5,0,0,1.1,0.14,1.2,0.19,0,4.2,131.2,6.6,7.295,5.402,5.468
5/26/2021,11:31:39 AM,Trout Bog,,720.3,15.7,26,0.01,26.4,17,39.5,0,0,1.1,0.14,1.2,0.19,0,4.2,131.3,6.4,7.303,5.407,5.461
5/26/2021,11:31:41 AM,Trout Bog,,720.2,15.7,26.1,0.01,26.4,17,39.5,0,0,1.1,0.14,1.2,0.2,0,4.2,131.4,6.2,7.312,5.413,5.445
5/26/2021,11:31:43 AM,Trout Bog,,720.3,15.7,26.1,0.01,26.5,17,39.5,0,0,1.1,0.14,1.2,0.18,0,4.2,131.5,6,7.317,5.417,5.44
5/26/2021,11:31:45 AM,Trout Bog,,720.2,15.7,26.1,0.01,26.5,17,39.5,0,0,1.1,0.14,1.2,0.17,0,4.2,131.5,5.8,7.325,5.422,5.444
5/26/2021,11:31:47 AM,Trout Bog,,720.3,15.7,26.1,0.01,26.5,17,39.5,0,0,1.1,0.14,1.2,0.18,0,4.2,131.6,5.6,7.329,5.425,5.445
5/26/2021,11:31:49 AM,Trout Bog,,720.1,15.7,26.1,0.01,26.4,17,39.5,0,0,1.1,0.14,1.2,0.18,0,4.2,131.6,5.4,7.336,5.431,5.466
5/26/2021,11:31:51 AM,Trout Bog,,720.1,15.7,26.1,0.01,26.4,17,39.5,0,0,1.1,0.14,1.2,0.17,0,4.2,131.6,5.2,7.347,5.438,5.516
5/26/2021,11:31:53 AM,Trout Bog,,720.2,15.7,26.1,0.01,26.4,17,39.5,0,0,1.1,0.14,1.1,0.18,0,4.2,131.5,5,7.358,5.446,5.566
5/26/2021,11:31:55 AM,Trout Bog,,720.2,15.7,26.1,0.01,26.4,17,39.5,0,0,1.1,0.14,1.1,0.18,0,4.2,131.5,4.8,7.373,5.456,5.58
5/26/2021,11:31:57 AM,Trout Bog,,720.2,15.7,26.1,0.01,26.5,17,39.5,0,0,1.1,0.14,1.1,0.18,0,4.2,131.5,4.5,7.383,5.463,5.594
5/26/2021,11:31:59 AM,Trout Bog,,720.2,15.8,26.2,0.01,26.5,17,39.5,0,0,1.1,0.14,1.1,0.19,0,4.2,131.4,4.3,7.398,5.474,5.604
5/26/2021,11:32:01 AM,Trout Bog,,720.2,15.8,26.2,0.01,26.6,17,39.5,0,0,1.1,0.14,1.1,0.2,0,4.2,131.4,4.1,7.412,5.483,5.613
5/26/2021,11:32:03 AM,Trout Bog,,720.3,15.8,26.3,0.01,26.6,17,39.5,0,0,1.1,0.14,1.1,0.21,0,4.2,131.4,3.8,7.427,5.494,5.628
5/26/2021,11:32:05 AM,Trout Bog,,720.4,15.9,26.4,0.01,26.7,17,39.5,0,0,1.1,0.14,1.1,0.2,0,4.2,131.4,3.6,7.44,5.504,5.649
5/26/2021,11:32:07 AM,Trout Bog,,720.3,15.9,26.4,0.01,26.8,17,39.5,0,0,1,0.14,1.1,0.2,0,4.2,131.5,3.3,7.457,5.516,5.662
5/26/2021,11:32:09 AM,Trout Bog,,720.3,16,26.5,0.01,26.8,17,39.5,0,0,1,0.14,1.1,0.2,0,4.2,131.5,3.1,7.473,5.527,5.665
5/26/2021,11:32:11 AM,Trout Bog,,720.4,16,26.5,0.01,26.9,17,39.5,0,0,1,0.14,1.1,0.21,0,4.2,131.5,2.9,7.49,5.539,5.665
5/26/2021,11:32:13 AM,Trout Bog,,720.2,16,26.6,0.01,26.9,17,39.5,0,0,1,0.14,1.1,0.21,0,4.2,131.6,2.7,7.504,5.548,5.665
5/26/2021,11:32:15 AM,Trout Bog,,720.4,16,26.6,0.01,27,17,39.5,0,0,1,0.14,1.1,0.21,0,4.2,131.6,2.5,7.521,5.561,5.663
5/26/2021,11:32:17 AM,Trout Bog,,720.2,16.1,26.7,0.01,27,17,39.5,0,0,1,0.13,1.1,0.21,0,4.2,131.6,2.3,7.538,5.572,5.677
5/26/2021,11:32:19 AM,Trout Bog,,720.3,16.1,26.7,0.01,27,17,39.5,0,0,1,0.13,1.1,0.21,0,4.2,131.6,2.1,7.555,5.584,5.686
5/26/2021,11:32:21 AM,Trout Bog,,720.3,16.1,26.7,0.01,27,17,39.5,0,0,1,0.13,1.1,0.2,0,4.2,131.7,1.9,7.572,5.596,5.675
5/26/2021,11:32:23 AM,Trout Bog,,720.3,16.1,26.7,0.01,27.1,17,39.5,0,0,1,0.13,1.1,0.19,0,4.2,131.6,1.7,7.591,5.61,5.681
5/26/2021,11:32:25 AM,Trout Bog,,720.3,16.1,26.7,0.01,27.1,17,39.5,0,0,1,0.13,1.1,0.19,0,4.2,131.6,1.5,7.608,5.622,5.686
5/26/2021,11:32:27 AM,Trout Bog,,720.3,16.1,26.8,0.01,27.2,17,39.5,0,0,1,0.14,1.1,0.2,0,4.2,131.6,1.4,7.626,5.634,5.69
5/26/2021,11:32:29 AM,Trout Bog,,720.3,16.2,26.9,0.01,27.2,17,39.5,0,0,1,0.14,1.1,0.21,0,4.2,131.6,1.2,7.641,5.645,5.699
5/26/2021,11:32:31 AM,Trout Bog,,720.3,16.2,26.9,0.01,27.3,18,39.5,0,0,1,0.14,1.1,0.21,0,4.2,131.5,1.1,7.651,5.652,5.714
5/26/2021,11:32:33 AM,Trout Bog,,720.3,16.3,27,0.01,27.4,18,39.5,0,0,1,0.14,1.1,0.21,0,4.2,131.5,1,7.661,5.659,5.717
5/26/2021,11:32:35 AM,Trout Bog,,720.4,16.3,27.1,0.01,27.4,18,39.5,0,0,1,0.14,1.1,0.21,0,4.2,131.5,0.9,7.674,5.668,5.728
5/26/2021,11:32:37 AM,Trout Bog,,720.1,16.3,27.1,0.01,27.5,18,39.5,0,0,1,0.14,1.1,0.23,0,4.2,131.5,0.8,7.682,5.674,5.739
5/26/2021,11:32:39 AM,Trout Bog,,720.4,16.4,27.2,0.01,27.5,18,39.5,0,0,1,0.14,1.1,0.23,0,4.2,131.5,0.7,7.693,5.681,5.746
5/26/2021,11:32:41 AM,Trout Bog,,720.2,16.4,27.2,0.01,27.6,18,39.6,0,0,1,0.14,1.1,0.25,0,4.2,131.5,0.6,7.701,5.687,5.755
5/26/2021,11:32:43 AM,Trout Bog,,720.3,16.4,27.3,0.01,27.7,18,39.6,0,0,1,0.14,1.1,0.23,0,4.2,131.5,0.5,7.709,5.693,5.773
5/26/2021,11:32:45 AM,Trout Bog,,720.3,16.5,27.3,0.01,27.7,18,39.6,0,0,1,0.14,1.1,0.22,0,4.2,131.6,0.4,7.72,5.7,5.783
5/26/2021,11:32:47 AM,Trout Bog,,720.2,16.5,27.4,0.01,27.8,18,39.6,0,0,1,0.14,1.1,0.22,0,4.2,131.6,0.3,7.729,5.707,5.786
5/26/2021,11:32:49 AM,Trout Bog,,720.2,16.6,27.5,0.01,27.9,18,39.6,0,0,1,0.14,1.1,0.23,0,4.19,131.7,0.3,7.737,5.712,5.788
5/26/2021,11:32:51 AM,Trout Bog,,720.4,16.6,27.6,0.01,27.9,18,39.6,0,0,1.1,0.14,1.1,0.23,0,4.19,131.8,0.2,7.748,5.72,5.796
5/26/2021,11:32:53 AM,Trout Bog,,720.2,16.6,27.6,0.01,28,18,39.6,0,0,1,0.14,1.1,0.24,0,4.19,131.9,0.2,7.758,5.727,5.806
5/26/2021,11:32:55 AM,Trout Bog,,720.3,16.7,27.7,0.01,28,18,39.6,0,0,1,0.14,1.1,0.22,0,4.19,131.9,0.1,7.768,5.734,5.811
5/26/2021,11:32:57 AM,Trout Bog,,720.2,16.7,27.7,0.01,28.1,18,39.6,0,0,1,0.14,1.1,0.22,0,4.19,132,0,7.78,5.742,5.822
5/26/2021,11:32:59 AM,Trout Bog,,720.3,16.7,27.8,0.01,28.1,18,39.6,0,0,1,0.14,1.1,0.23,0,4.19,132.1,-0.1,7.79,5.75,5.822
5/26/2021,11:33:01 AM,Trout Bog,,720.3,16.8,27.8,0.01,28.2,18,39.6,0,0,1,0.14,1.1,0.23,0,4.19,132.1,-0.2,7.8,5.757,5.827
5/26/2021,11:33:03 AM,Trout Bog,,720.4,16.8,27.8,0.01,28.2,18,39.6,0,0,1,0.14,1.1,0.23,0,4.19,132.2,-0.3,7.811,5.764,5.826
5/26/2021,11:33:05 AM,Trout Bog,,720.3,16.8,27.9,0.01,28.2,18,39.6,0,0,1,0.13,1.1,0.23,0,4.19,132.2,-0.5,7.822,5.772,5.833
5/26/2021,11:33:07 AM,Trout Bog,,720.3,16.8,27.9,0.01,28.3,18,39.6,0,0,1,0.13,1.1,0.22,0,4.19,132.2,-0.6,7.832,5.779,5.847
5/26/2021,11:33:09 AM,Trout Bog,,720.3,16.8,27.9,0.01,28.3,18,39.6,0,0,1,0.13,1.1,0.23,0,4.19,132.2,-0.8,7.841,5.785,5.849
5/26/2021,11:33:11 AM,Trout Bog,,720.3,16.9,28,0.01,28.3,18,39.6,0,0,1,0.13,1.1,0.23,0,4.19,132.2,-1,7.851,5.793,5.854
5/26/2021,11:33:13 AM,Trout Bog,,720.3,16.9,28,0.01,28.4,18,39.6,0,0,1,0.13,1.1,0.22,0,4.19,132.2,-1.2,7.861,5.8,5.857
5/26/2021,11:33:15 AM,Trout Bog,,720.3,16.9,28.1,0.01,28.4,18,39.6,0,0,1,0.13,1.1,0.23,0,4.19,132.2,-1.3,7.872,5.807,5.865
5/26/2021,11:33:17 AM,Trout Bog,,720.3,16.9,28.1,0.01,28.5,18,39.6,0,0,1,0.13,1.1,0.22,0,4.18,132.3,-1.5,7.881,5.814,5.869
5/26/2021,11:33:19 AM,Trout Bog,,720.3,17,28.1,0.01,28.5,18,39.6,0,0,1,0.13,1.1,0.22,0,4.18,132.3,-1.7,7.889,5.819,5.875
5/26/2021,11:33:21 AM,Trout Bog,,720.2,17,28.2,0.01,28.6,18,39.6,0,0,1,0.13,1.1,0.23,0,4.18,132.3,-1.9,7.9,5.827,5.877
5/26/2021,11:33:23 AM,Trout Bog,,720.3,17,28.2,0.01,28.6,18,39.6,0,0,1,0.13,1.1,0.23,0,4.18,132.3,-2.1,7.906,5.831,5.886
5/26/2021,11:33:25 AM,Trout Bog,,720.3,17,28.2,0.01,28.6,18,39.6,0,0,1,0.13,1.1,0.23,0,4.18,132.3,-2.3,7.914,5.837,5.892
5/26/2021,11:33:27 AM,Trout Bog,,720.3,17,28.3,0.01,28.6,18,39.6,0,0,1,0.13,1.1,0.23,0,4.18,132.4,-2.4,7.924,5.844,5.894
5/26/2021,11:33:29 AM,Trout Bog,,720.3,17.1,28.3,0.01,28.7,18,39.6,0,0,1,0.14,1.1,0.23,0,4.18,132.4,-2.6,7.931,5.849,5.897
5/26/2021,11:33:31 AM,Trout Bog,,720.4,17.1,28.3,0.01,28.7,18,39.6,0,0,1,0.14,1.1,0.25,0,4.18,132.4,-2.8,7.938,5.854,5.893
5/26/2021,11:33:33 AM,Trout Bog,,720.2,17.1,28.3,0.01,28.7,18,39.6,0,0,1,0.14,1.1,0.26,0,4.18,132.5,-3,7.944,5.858,5.889
5/26/2021,11:33:35 AM,Trout Bog,,720.3,17.1,28.4,0.01,28.7,18,39.6,0,0,1,0.13,1.1,0.25,0,4.18,132.5,-3.2,7.947,5.86,5.894
5/26/2021,11:33:37 AM,Trout Bog,,720.4,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.26,0,4.18,132.5,-3.4,7.955,5.866,5.891
5/26/2021,11:33:39 AM,Trout Bog,,720.3,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.25,0,4.18,132.5,-3.6,7.958,5.867,5.913
5/26/2021,11:33:41 AM,Trout Bog,,720.2,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.27,0,4.18,132.5,-3.8,7.968,5.875,5.925
5/26/2021,11:33:43 AM,Trout Bog,,720.4,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.26,0,4.18,132.5,-4,7.972,5.877,5.929
5/26/2021,11:33:45 AM,Trout Bog,,720.4,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.26,0,4.18,132.4,-4.2,7.98,5.883,5.949
5/26/2021,11:33:47 AM,Trout Bog,,720.3,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.26,0,4.18,132.4,-4.4,7.99,5.89,5.954
5/26/2021,11:33:49 AM,Trout Bog,,720.4,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.25,0,4.18,132.4,-4.6,7.997,5.895,5.963
5/26/2021,11:33:51 AM,Trout Bog,,720.2,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.24,0,4.18,132.4,-4.8,8.005,5.901,5.976
5/26/2021,11:33:53 AM,Trout Bog,,720.2,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.24,0,4.18,132.4,-4.9,8.015,5.908,5.985
5/26/2021,11:33:55 AM,Trout Bog,,720.4,17.1,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1.1,0.24,0,4.18,132.4,-5.1,8.024,5.914,5.975
5/26/2021,11:33:57 AM,Trout Bog,,720.3,17.2,28.4,0.01,28.8,18,39.6,0,0,1,0.13,1,0.23,0,4.18,132.4,-5.3,8.031,5.919,5.979
5/26/2021,11:33:59 AM,Trout Bog,,720.3,17.2,28.5,0.01,28.8,19,39.6,0,0,1,0.13,1,0.23,0,4.18,132.4,-5.5,8.04,5.925,5.987
5/26/2021,11:34:01 AM,Trout Bog,,720.4,17.2,28.5,0.01,28.9,19,39.6,0,0,1,0.13,1,0.23,0,4.18,132.3,-5.8,8.047,5.931,5.994
5/26/2021,11:34:03 AM,Trout Bog,,720.3,17.2,28.5,0.01,28.9,19,39.6,0,0,1,0.13,1,0.23,0,4.19,132.2,-6,8.056,5.937,5.997
5/26/2021,11:34:05 AM,Trout Bog,,720.3,17.2,28.6,0.01,29,19,39.6,0,0,1,0.13,1,0.23,0,4.19,132.1,-6.2,8.065,5.943,5.999
5/26/2021,11:34:07 AM,Trout Bog,,720.2,17.3,28.6,0.01,29,19,39.6,0,0,1,0.13,1,0.25,0,4.19,132.1,-6.4,8.071,5.947,5.993
5/26/2021,11:34:09 AM,Trout Bog,,720.2,17.3,28.7,0.01,29,19,39.6,0,0,1,0.13,1,0.26,0,4.19,132,-6.6,8.081,5.954,6.032
5/26/2021,11:34:11 AM,Trout Bog,,720.2,17.3,28.7,0.01,29.1,19,39.6,0,0,1,0.13,1,0.28,0,4.19,131.9,-6.9,8.091,5.961,6.029
5/26/2021,11:34:13 AM,Trout Bog,,720.3,17.3,28.7,0.01,29.1,19,39.6,0,0,1,0.13,1.1,0.29,0,4.19,131.8,-7.2,8.102,5.969,6.042
5/26/2021,11:34:15 AM,Trout Bog,,720.1,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1.1,0.29,0,4.19,131.8,-7.4,8.113,5.976,6.047
5/26/2021,11:34:17 AM,Trout Bog,,720.2,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1.1,0.29,0,4.19,131.8,-7.6,8.124,5.985,6.052
5/26/2021,11:34:19 AM,Trout Bog,,720.3,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1.1,0.29,0,4.19,131.8,-7.8,8.135,5.992,6.06
5/26/2021,11:34:21 AM,Trout Bog,,720.1,17.4,28.9,0.01,29.2,19,39.6,0,0,1,0.13,1.1,0.29,0,4.19,131.8,-8,8.145,5.999,6.06
5/26/2021,11:34:23 AM,Trout Bog,,720.2,17.4,28.9,0.01,29.3,19,39.6,0,0,1,0.13,1.1,0.29,0,4.19,132,-8.1,8.154,6.005,6.057
5/26/2021,11:34:25 AM,Trout Bog,,720.2,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1,0.29,0,4.19,132.2,-8.2,8.162,6.011,6.051
5/26/2021,11:34:27 AM,Trout Bog,,720.2,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1,0.29,0,4.18,132.4,-8.3,8.167,6.015,6.045
5/26/2021,11:34:29 AM,Trout Bog,,720.2,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1,0.28,0,4.18,132.6,-8.4,8.173,6.019,6.043
5/26/2021,11:34:31 AM,Trout Bog,,720.3,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1,0.28,0,4.18,132.7,-8.5,8.176,6.021,6.042
5/26/2021,11:34:33 AM,Trout Bog,,720.2,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1,0.28,0,4.17,133,-8.6,8.179,6.023,6.054
5/26/2021,11:34:35 AM,Trout Bog,,720.3,17.4,28.8,0.01,29.1,19,39.6,0,0,1,0.13,1,0.28,0,4.17,133.1,-8.7,8.187,6.029,6.063
5/26/2021,11:34:37 AM,Trout Bog,,720.2,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1,0.29,0,4.17,133.2,-8.9,8.196,6.035,6.126
5/26/2021,11:34:39 AM,Trout Bog,,720.2,17.4,28.8,0.01,29.2,19,39.6,0,0,1,0.13,1,0.3,0,4.17,133.3,-9.1,8.21,6.045,6.156
5/26/2021,11:34:41 AM,Trout Bog,,720.3,17.4,28.9,0.01,29.3,19,39.6,0,0,1,0.13,1,0.29,0,4.17,133.3,-9.3,8.221,6.053,6.177
5/26/2021,11:34:43 AM,Trout Bog,,720.3,17.5,29,0.01,29.4,19,39.6,0,0,1,0.13,1,0.28,0,4.16,133.4,-9.4,8.235,6.062,6.185
5/26/2021,11:34:45 AM,Trout Bog,,720.4,17.6,29.1,0.01,29.5,19,39.6,0,0,1,0.12,1,0.29,0,4.16,133.4,-9.6,8.249,6.072,6.186
5/26/2021,11:34:47 AM,Trout Bog,,720.4,17.7,29.3,0.01,29.7,19,39.6,0,0,1,0.12,1,0.29,0,4.16,133.4,-9.9,8.262,6.081,6.19
5/26/2021,11:34:49 AM,Trout Bog,,720.4,17.7,29.4,0.01,29.8,19,39.6,0,0,1,0.12,1,0.3,0,4.17,133.3,-10.1,8.275,6.091,6.21
5/26/2021,11:34:51 AM,Trout Bog,,720.4,17.8,29.5,0.01,29.9,19,39.7,0,0,1,0.12,1,0.3,0,4.17,133.3,-10.3,8.287,6.099,6.234
5/26/2021,11:34:53 AM,Trout Bog,,720.3,17.8,29.6,0.01,30,19,39.7,0,0,1,0.12,1,0.3,0,4.17,133.3,-10.6,8.305,6.112,6.272
