Date,Time,Site,DATA ID,Barometer,Cond,Sp Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/22/2021,11:36:11 AM,Trout Bog,,716.5,15.5,25.7,0.01,26.1,17,39.6,0,0,1.2,0.15,1.3,0.62,0,4.24,130.8,55.1,7.648,5.649,5.79
6/22/2021,11:36:13 AM,Trout Bog,,716.5,15.6,25.8,0.01,26.1,17,39.6,0,0,1.2,0.15,1.3,0.62,0,4.24,130.8,54.9,7.67,5.665,5.807
6/22/2021,11:36:15 AM,Trout Bog,,716.5,15.6,25.9,0.01,26.2,17,39.6,0,0,1.2,0.15,1.3,0.62,0,4.24,130.8,54.8,7.696,5.684,5.846
6/22/2021,11:36:17 AM,Trout Bog,,716.5,15.7,26,0.01,26.3,17,39.6,0,0,1.2,0.15,1.3,0.62,0,4.24,130.8,54.5,7.721,5.701,5.862
6/22/2021,11:36:19 AM,Trout Bog,,716.5,15.7,26,0.01,26.4,17,39.6,0,0,1.2,0.15,1.3,0.62,0,4.24,130.9,54.3,7.748,5.72,5.881
6/22/2021,11:36:21 AM,Trout Bog,,716.5,15.8,26.1,0.01,26.5,17,39.6,0,0,1.2,0.15,1.2,0.63,0,4.23,130.9,54.1,7.773,5.738,5.886
6/22/2021,11:36:23 AM,Trout Bog,,716.5,15.8,26.3,0.01,26.6,17,39.6,0,0,1.2,0.15,1.2,0.63,0,4.23,130.9,53.9,7.798,5.755,5.904
6/22/2021,11:36:25 AM,Trout Bog,,716.4,15.9,26.4,0.01,26.7,17,39.6,0,0,1.2,0.15,1.2,0.62,0,4.23,130.9,53.6,7.825,5.774,5.928
6/22/2021,11:36:27 AM,Trout Bog,,716.5,16,26.5,0.01,26.8,17,39.6,0,0,1.2,0.15,1.2,0.64,0,4.23,130.9,53.3,7.849,5.791,5.959
6/22/2021,11:36:29 AM,Trout Bog,,716.5,16,26.6,0.01,26.9,17,39.6,0,0,1.2,0.15,1.2,0.63,0,4.24,130.9,53.1,7.875,5.809,5.973
6/22/2021,11:36:31 AM,Trout Bog,,716.5,16.1,26.7,0.01,27,17,39.7,0,0,1.2,0.15,1.2,0.63,0,4.24,130.9,52.8,7.902,5.829,5.979
6/22/2021,11:36:33 AM,Trout Bog,,716.5,16.2,26.8,0.01,27.1,17,39.7,0,0,1.2,0.15,1.2,0.64,0,4.24,130.9,52.5,7.925,5.845,5.994
6/22/2021,11:36:35 AM,Trout Bog,,716.5,16.2,26.9,0.01,27.2,17,39.7,0,0,1.2,0.15,1.2,0.64,0,4.24,130.8,52.2,7.946,5.859,6.014
6/22/2021,11:36:37 AM,Trout Bog,,716.5,16.3,27,0.01,27.3,18,39.7,0,0,1.2,0.15,1.2,0.64,0,4.24,130.7,51.8,7.97,5.876,6.023
6/22/2021,11:36:39 AM,Trout Bog,,716.5,16.4,27.1,0.01,27.5,18,39.7,0,0,1.1,0.15,1.2,0.65,0,4.24,130.6,51.4,7.993,5.892,6.041
6/22/2021,11:36:41 AM,Trout Bog,,716.5,16.4,27.2,0.01,27.6,18,39.7,0,0,1.1,0.15,1.2,0.66,0,4.24,130.5,51.1,8.016,5.909,6.057
6/22/2021,11:36:43 AM,Trout Bog,,716.5,16.5,27.3,0.01,27.7,18,39.7,0,0,1.1,0.15,1.2,0.67,0,4.24,130.4,50.7,8.038,5.924,6.069
6/22/2021,11:36:45 AM,Trout Bog,,716.5,16.6,27.4,0.01,27.8,18,39.7,0,0,1.1,0.15,1.2,0.67,0,4.25,130.2,50.2,8.061,5.94,6.084
6/22/2021,11:36:47 AM,Trout Bog,,716.5,16.6,27.5,0.01,27.9,18,39.7,0,0,1.1,0.15,1.2,0.68,0,4.25,130,49.8,8.084,5.956,6.105
6/22/2021,11:36:49 AM,Trout Bog,,716.5,16.7,27.6,0.01,28,18,39.7,0,0,1.1,0.15,1.2,0.68,0,4.25,129.8,49.3,8.108,5.973,6.121
6/22/2021,11:36:51 AM,Trout Bog,,716.5,16.7,27.6,0.01,28,18,39.7,0,0,1.1,0.15,1.2,0.67,0,4.26,129.7,48.9,8.133,5.991,6.146
6/22/2021,11:36:53 AM,Trout Bog,,716.5,16.7,27.7,0.01,28.1,18,39.7,0,0,1.1,0.15,1.2,0.68,0,4.26,129.4,48.4,8.159,6.009,6.185
6/22/2021,11:36:55 AM,Trout Bog,,716.5,16.8,27.8,0.01,28.2,18,39.7,0,0,1.1,0.15,1.2,0.68,0,4.27,129.2,47.9,8.182,6.025,6.211
6/22/2021,11:36:57 AM,Trout Bog,,716.5,16.9,27.9,0.01,28.3,18,39.7,0,0,1.1,0.15,1.2,0.68,0,4.27,128.9,47.4,8.21,6.045,6.245
6/22/2021,11:36:59 AM,Trout Bog,,716.5,16.9,28,0.01,28.4,18,39.7,0,0,1.1,0.15,1.2,0.69,0,4.28,128.6,46.9,8.237,6.064,6.273
6/22/2021,11:37:01 AM,Trout Bog,,716.5,17,28.1,0.01,28.5,18,39.8,0,0,1.1,0.15,1.2,0.7,0,4.28,128.4,46.5,8.267,6.085,6.291
6/22/2021,11:37:03 AM,Trout Bog,,716.5,17.1,28.2,0.01,28.6,18,39.8,0,0,1.1,0.15,1.2,0.71,0,4.29,128.1,46,8.296,6.105,6.317
6/22/2021,11:37:05 AM,Trout Bog,,716.5,17.2,28.4,0.01,28.8,18,39.8,0,0,1.1,0.14,1.2,0.74,0,4.29,127.8,45.5,8.323,6.124,6.341
6/22/2021,11:37:07 AM,Trout Bog,,716.5,17.2,28.5,0.01,28.9,19,39.8,0,0,1.1,0.14,1.2,0.74,0,4.29,127.6,45,8.355,6.147,6.357
6/22/2021,11:37:09 AM,Trout Bog,,716.5,17.3,28.6,0.01,29,19,39.8,0,0,1.1,0.14,1.2,0.75,0,4.3,127.4,44.5,8.382,6.166,6.38
6/22/2021,11:37:11 AM,Trout Bog,,716.5,17.4,28.7,0.01,29.1,19,39.8,0,0,1.1,0.14,1.2,0.76,0,4.3,127.1,44,8.417,6.19,6.396
6/22/2021,11:37:13 AM,Trout Bog,,716.5,17.4,28.8,0.01,29.2,19,39.8,0,0,1.1,0.14,1.2,0.77,0,4.31,126.9,43.5,8.443,6.208,6.406
6/22/2021,11:37:15 AM,Trout Bog,,716.5,17.5,28.9,0.01,29.3,19,39.8,0,0,1.1,0.14,1.2,0.78,0,4.31,126.6,43,8.474,6.23,6.424
6/22/2021,11:37:17 AM,Trout Bog,,716.6,17.6,29.1,0.01,29.5,19,39.8,0,0,1.1,0.14,1.2,0.79,0,4.31,126.4,42.6,8.501,6.25,6.449
6/22/2021,11:37:19 AM,Trout Bog,,716.5,17.7,29.2,0.01,29.6,19,39.8,0,0,1.1,0.14,1.2,0.79,0,4.32,126.2,42.1,8.537,6.274,6.463
6/22/2021,11:37:21 AM,Trout Bog,,716.5,17.7,29.3,0.01,29.7,19,39.8,0,0,1.1,0.14,1.2,0.79,0,4.32,126,41.6,8.567,6.296,6.488
6/22/2021,11:37:23 AM,Trout Bog,,716.5,17.8,29.5,0.01,29.9,19,39.8,0,0,1.1,0.14,1.2,0.8,0,4.33,125.8,41.2,8.6,6.319,6.516
6/22/2021,11:37:25 AM,Trout Bog,,716.5,18,29.7,0.01,30.1,19,39.8,0,0,1.1,0.14,1.2,0.81,0,4.33,125.5,40.7,8.632,6.341,6.55
6/22/2021,11:37:27 AM,Trout Bog,,716.5,18.1,29.9,0.01,30.3,19,39.8,0,0,1.1,0.14,1.2,0.82,0,4.34,125.1,40.3,8.666,6.366,6.578
6/22/2021,11:37:29 AM,Trout Bog,,716.4,18.2,30.1,0.01,30.5,20,39.8,0,0,1.1,0.14,1.2,0.84,0,4.34,124.8,39.8,8.702,6.391,6.603
6/22/2021,11:37:31 AM,Trout Bog,,716.5,18.4,30.3,0.01,30.8,20,39.8,0,0,1.1,0.14,1.2,0.84,0,4.35,124.4,39.3,8.736,6.414,6.637
6/22/2021,11:37:33 AM,Trout Bog,,716.5,18.5,30.6,0.01,31,20,39.9,0,0,1.1,0.15,1.2,0.86,0,4.36,124,38.8,8.766,6.436,6.646
6/22/2021,11:37:35 AM,Trout Bog,,716.5,18.6,30.8,0.01,31.2,20,39.9,0,0,1.1,0.14,1.2,0.87,0,4.36,123.6,38.2,8.797,6.458,6.661
6/22/2021,11:37:37 AM,Trout Bog,,716.5,18.7,30.9,0.01,31.3,20,39.9,0,0,1.1,0.15,1.2,0.88,0,4.37,123.3,37.7,8.83,6.481,6.688
6/22/2021,11:37:39 AM,Trout Bog,,716.5,18.8,31,0.01,31.4,20,39.9,0,0,1.1,0.15,1.2,0.9,0,4.38,122.9,37.1,8.858,6.501,6.72
6/22/2021,11:37:41 AM,Trout Bog,,716.4,18.8,31,0.01,31.5,20,39.9,0,0,1.1,0.15,1.2,0.91,0,4.39,122.5,36.6,8.895,6.527,6.756
6/22/2021,11:37:43 AM,Trout Bog,,716.5,18.8,31.1,0.01,31.5,20,39.9,0,0,1.1,0.15,1.2,0.92,0,4.39,122.1,36,8.923,6.546,6.77
6/22/2021,11:37:45 AM,Trout Bog,,716.5,18.8,31,0.01,31.5,20,39.9,0,0,1.1,0.15,1.2,0.94,0,4.4,121.7,35.4,8.959,6.571,6.795
6/22/2021,11:37:47 AM,Trout Bog,,716.6,18.8,31.1,0.01,31.5,20,39.9,0,0,1.1,0.15,1.2,0.95,0,4.41,121.2,34.8,8.987,6.591,6.814
6/22/2021,11:37:49 AM,Trout Bog,,716.5,18.8,31.1,0.01,31.5,20,39.9,0,0,1.1,0.15,1.2,0.97,0,4.41,120.9,34.2,9.024,6.617,6.832
6/22/2021,11:37:51 AM,Trout Bog,,716.5,18.9,31.1,0.01,31.5,20,39.9,0,0,1.1,0.15,1.2,0.99,0,4.42,120.5,33.5,9.055,6.639,6.847
6/22/2021,11:37:53 AM,Trout Bog,,716.5,18.9,31.2,0.01,31.6,20,39.9,0,0,1.1,0.15,1.2,1.01,0,4.43,120.1,32.8,9.091,6.664,6.863
6/22/2021,11:37:55 AM,Trout Bog,,716.5,19,31.4,0.01,31.8,20,39.9,0,0,1.1,0.15,1.2,1.04,0,4.43,119.7,32.1,9.121,6.686,6.874
6/22/2021,11:37:57 AM,Trout Bog,,716.5,19.2,31.6,0.01,32,21,39.9,0,0,1.1,0.15,1.2,1.07,0,4.44,119.3,31.4,9.155,6.709,6.891
6/22/2021,11:37:59 AM,Trout Bog,,716.5,19.3,31.9,0.01,32.3,21,39.9,0,0,1.1,0.15,1.2,1.09,0,4.45,118.8,30.7,9.185,6.73,6.906
6/22/2021,11:38:01 AM,Trout Bog,,716.5,19.5,32.2,0.01,32.6,21,39.9,0,0,1.1,0.15,1.2,1.09,0,4.46,118.4,30.1,9.213,6.75,6.922
6/22/2021,11:38:03 AM,Trout Bog,,716.5,19.7,32.5,0.01,33,21,39.9,0,0,1.1,0.15,1.2,1.11,0,4.47,117.9,29.4,9.244,6.772,6.938
6/22/2021,11:38:05 AM,Trout Bog,,716.6,19.9,32.8,0.01,33.3,21,39.9,0,0,1.1,0.15,1.2,1.13,0,4.48,117.4,28.7,9.269,6.789,6.949
6/22/2021,11:38:07 AM,Trout Bog,,716.6,20,33,0.01,33.5,21,39.9,0,0,1.1,0.15,1.2,1.15,0,4.49,116.8,28.1,9.298,6.81,6.962
6/22/2021,11:38:09 AM,Trout Bog,,716.5,20.2,33.3,0.01,33.7,22,39.9,0,0,1.1,0.15,1.2,1.16,0,4.5,116.2,27.4,9.324,6.828,6.972
6/22/2021,11:38:11 AM,Trout Bog,,716.6,20.3,33.4,0.01,33.9,22,39.9,0,0,1.1,0.15,1.2,1.18,0,4.51,115.7,26.8,9.349,6.845,6.983
6/22/2021,11:38:13 AM,Trout Bog,,716.6,20.4,33.6,0.01,34,22,39.9,0,0,1.1,0.15,1.2,1.2,0,4.52,115.1,26.1,9.373,6.863,7.003
6/22/2021,11:38:15 AM,Trout Bog,,716.5,20.5,33.8,0.01,34.3,22,39.9,0,0,1.1,0.15,1.2,1.22,0,4.53,114.5,25.3,9.401,6.882,7.019
6/22/2021,11:38:17 AM,Trout Bog,,716.5,20.7,34.1,0.01,34.5,22,39.9,0,0,1.1,0.15,1.2,1.22,0,4.54,113.9,24.6,9.423,6.898,7.031
6/22/2021,11:38:19 AM,Trout Bog,,716.5,20.8,34.3,0.02,34.8,22,39.9,0,0,1.1,0.14,1.2,1.24,0,4.55,113.4,24,9.447,6.914,7.046
6/22/2021,11:38:21 AM,Trout Bog,,716.5,21,34.6,0.02,35.1,22,39.9,0,0,1.1,0.14,1.2,1.25,0,4.56,112.9,23.4,9.469,6.93,7.06
6/22/2021,11:38:23 AM,Trout Bog,,716.5,21.1,34.9,0.02,35.3,23,39.9,0,0,1.1,0.14,1.2,1.25,0,4.56,112.4,22.7,9.49,6.945,7.08
6/22/2021,11:38:25 AM,Trout Bog,,716.5,21.3,35.1,0.02,35.6,23,39.9,0,0,1.1,0.14,1.2,1.27,0,4.57,112,22.1,9.512,6.96,7.096
6/22/2021,11:38:27 AM,Trout Bog,,716.5,21.4,35.3,0.02,35.7,23,39.9,0,0,1.1,0.14,1.2,1.28,0,4.58,111.5,21.4,9.532,6.974,7.112
6/22/2021,11:38:29 AM,Trout Bog,,716.5,21.4,35.3,0.02,35.8,23,39.9,0,0,1.1,0.14,1.2,1.3,0,4.59,111,20.7,9.551,6.988,7.085
6/22/2021,11:38:31 AM,Trout Bog,,716.5,21.4,35.3,0.02,35.8,23,39.9,0,0,1.1,0.14,1.2,1.31,0,4.6,110.5,20,9.569,7,7.088
6/22/2021,11:38:33 AM,Trout Bog,,716.5,21.4,35.3,0.02,35.8,23,39.9,0,0,1.1,0.14,1.2,1.34,0,4.61,110,14.2,9.584,7.011,7.077
6/22/2021,11:38:35 AM,Trout Bog,,716.4,21.4,35.3,0.02,35.8,23,39.9,0,0,1.1,0.14,1.2,1.36,0,4.62,109.5,13.3,9.599,7.021,7.069
6/22/2021,11:38:37 AM,Trout Bog,,716.5,21.4,35.3,0.02,35.8,23,39.9,0,0,1.1,0.14,1.2,1.39,0,4.62,109.1,13.2,9.611,7.03,7.074
6/22/2021,11:38:39 AM,Trout Bog,,716.4,21.5,35.4,0.02,35.9,23,39.9,0,0,1.1,0.14,1.2,1.38,0,4.63,108.6,13,9.624,7.039,7.082
6/22/2021,11:38:41 AM,Trout Bog,,716.5,21.6,35.6,0.02,36.1,23,39.9,0,0,1.1,0.14,1.2,1.38,0,4.64,108.1,12.8,9.635,7.047,7.107
6/22/2021,11:38:43 AM,Trout Bog,,716.5,21.8,35.8,0.02,36.3,23,40,0,0,1.1,0.14,1.2,1.39,0,4.65,107.6,12.5,9.648,7.056,7.131
6/22/2021,11:38:45 AM,Trout Bog,,716.5,21.9,36,0.02,36.5,23,40,0,0,1.1,0.14,1.2,1.4,0,4.66,107.2,12.3,9.663,7.066,7.15
6/22/2021,11:38:47 AM,Trout Bog,,716.4,22,36.2,0.02,36.7,24,40,0,0,1.1,0.14,1.2,1.4,0,4.66,106.8,12.1,9.678,7.077,7.178
6/22/2021,11:38:49 AM,Trout Bog,,716.5,22.1,36.4,0.02,37,24,40,0,0,1.1,0.14,1.2,1.4,0,4.67,106.4,11.9,9.692,7.087,7.186
6/22/2021,11:38:51 AM,Trout Bog,,716.5,22.2,36.6,0.02,37.2,24,40,0,0,1.1,0.14,1.2,1.4,0,4.68,106.1,11.7,9.707,7.097,7.209
6/22/2021,11:38:53 AM,Trout Bog,,716.4,22.3,36.8,0.02,37.3,24,40,0,0,1.1,0.14,1.2,1.45,0,4.68,105.8,11.4,9.724,7.11,7.217
6/22/2021,11:38:55 AM,Trout Bog,,716.5,22.3,36.7,0.02,37.3,24,40,0,0,1.1,0.14,1.2,1.49,0,4.69,105.5,11.1,9.737,7.119,7.231
6/22/2021,11:38:57 AM,Trout Bog,,716.5,22.3,36.8,0.02,37.3,24,40,0,0,1.1,0.14,1.2,1.55,0,4.69,105.2,10.8,9.753,7.13,7.247
6/22/2021,11:38:59 AM,Trout Bog,,716.5,22.4,36.8,0.02,37.3,24,40,0,0,1.1,0.14,1.2,1.58,0,4.7,104.7,10.2,9.766,7.139,7.258
6/22/2021,11:39:01 AM,Trout Bog,,716.5,22.4,36.9,0.02,37.4,24,40,0,0,1.1,0.14,1.2,1.62,0,4.81,98.4,4.1,9.783,7.151,7.303
6/22/2021,11:39:03 AM,Trout Bog,,716.5,22.5,37.1,0.02,37.6,24,40,0,0,1.1,0.14,1.2,1.65,0,4.82,98.1,3.3,9.8,7.163,7.328
6/22/2021,11:39:05 AM,Trout Bog,,716.5,22.7,37.3,0.02,37.8,24,40,0,0,1.1,0.14,1.2,1.67,0,4.81,98.4,3.3,9.812,7.171,7.3
6/22/2021,11:39:07 AM,Trout Bog,,716.5,22.9,37.8,0.02,38.3,25,40,0,0,1.1,0.14,1.2,1.68,0,4.8,99.1,3.3,9.829,7.183,7.31
6/22/2021,11:39:09 AM,Trout Bog,,716.5,23.3,38.4,0.02,38.9,25,40,0,0,1.1,0.14,1.2,1.68,0,4.79,99.5,3.2,9.848,7.196,7.317
6/22/2021,11:39:11 AM,Trout Bog,,716.5,23.7,39,0.02,39.5,25,40,0,0,1.1,0.14,1.2,1.68,0,4.79,99.7,3,9.867,7.21,7.329
6/22/2021,11:39:13 AM,Trout Bog,,716.5,24,39.6,0.02,40.1,26,40,0,0,1.1,0.14,1.2,1.68,0,4.79,99.6,2.9,9.886,7.223,7.34
6/22/2021,11:39:15 AM,Trout Bog,,716.5,24.3,40,0.02,40.6,26,40,0,0,1.1,0.14,1.2,1.68,0,4.8,99.4,2.6,9.908,7.239,7.352
6/22/2021,11:39:17 AM,Trout Bog,,716.5,24.5,40.4,0.02,40.9,26,40,0,0,1.1,0.14,1.2,1.69,0,4.8,99.1,2.3,9.929,7.253,7.37
6/22/2021,11:39:19 AM,Trout Bog,,716.5,24.7,40.6,0.02,41.2,26,40,0,0,1.1,0.14,1.2,1.74,0,4.81,98.7,1.8,9.951,7.269,7.382
6/22/2021,11:39:21 AM,Trout Bog,,716.5,24.8,40.8,0.02,41.4,27,40,0,0,1.1,0.14,1.2,1.78,0,4.82,98.2,1.3,9.969,7.282,7.388
6/22/2021,11:39:23 AM,Trout Bog,,716.5,24.9,41,0.02,41.6,27,40,0,0,1.1,0.14,1.2,1.79,0,4.82,97.9,0.8,9.989,7.295,7.393
6/22/2021,11:39:25 AM,Trout Bog,,716.3,25,41.1,0.02,41.7,27,40,0,0,1.1,0.14,1.2,1.82,0,4.83,97.6,0.5,10.008,7.309,7.401
6/22/2021,11:39:27 AM,Trout Bog,,716.4,25,41.1,0.02,41.7,27,40,0,0,1.1,0.14,1.2,1.82,0,4.83,97.5,0,10.024,7.32,7.409
6/22/2021,11:39:29 AM,Trout Bog,,716.5,25,41.1,0.02,41.6,27,40,0,0,1.1,0.14,1.2,1.8,0,4.83,97.4,-0.5,10.037,7.33,7.415
6/22/2021,11:39:31 AM,Trout Bog,,716.4,24.9,40.9,0.02,41.5,27,40,0,0,1.1,0.14,1.2,1.78,0,4.83,97.4,-0.9,10.055,7.342,7.422
6/22/2021,11:39:33 AM,Trout Bog,,716.4,24.7,40.6,0.02,41.2,26,40,0,0,1.1,0.14,1.2,1.75,0,4.83,97.6,-1.3,10.069,7.352,7.424
6/22/2021,11:39:35 AM,Trout Bog,,716.4,24.5,40.3,0.02,40.8,26,40,0,0,1.1,0.14,1.2,1.72,0,4.82,97.8,-1.6,10.083,7.362,7.429
6/22/2021,11:39:37 AM,Trout Bog,,716.5,24.3,40,0.02,40.5,26,40,0,0,1.1,0.14,1.2,1.71,0,4.82,98.1,-1.9,10.095,7.37,7.442
6/22/2021,11:39:39 AM,Trout Bog,,716.5,24.2,39.8,0.02,40.4,26,40,0,0,1.1,0.14,1.1,1.7,0,4.81,98.4,-2.1,10.108,7.38,7.457
6/22/2021,11:39:41 AM,Trout Bog,,716.5,24.2,39.8,0.02,40.4,26,40,0,0,1.1,0.14,1.1,1.73,0,4.81,98.5,-2.4,10.118,7.386,7.463
6/22/2021,11:39:43 AM,Trout Bog,,716.5,24.3,40,0.02,40.6,26,40,0,0,1.1,0.14,1.1,1.8,0,4.91,92.9,-8,10.13,7.395,7.483
6/22/2021,11:39:45 AM,Trout Bog,,716.5,24.6,40.5,0.02,41,26,40,0,0,1.1,0.14,1.1,1.87,0,4.93,91.8,-8.7,10.145,7.406,7.503
6/22/2021,11:39:47 AM,Trout Bog,,716.5,25.1,41.2,0.02,41.8,27,40.1,0,0,1.1,0.14,1.1,1.95,0,4.93,92,-9,10.16,7.416,7.518
6/22/2021,11:39:49 AM,Trout Bog,,716.5,25.6,42,0.02,42.6,27,40.1,0,0,1.1,0.14,1.1,2.07,0,4.93,92,-9.2,10.176,7.427,7.538
6/22/2021,11:39:51 AM,Trout Bog,,716.5,26,42.8,0.02,43.4,28,40.1,0,0,1.1,0.14,1.1,2.2,0,4.93,91.7,-9.6,10.19,7.437,7.558
6/22/2021,11:39:53 AM,Trout Bog,,716.5,26.5,43.5,0.02,44.1,28,40.1,0,0,1.1,0.14,1.1,2.35,0,4.95,90.9,-10.4,10.209,7.45,7.576
6/22/2021,11:39:55 AM,Trout Bog,,716.5,26.8,44.1,0.02,44.7,29,40.1,0,0,1.1,0.14,1.1,2.45,0,4.96,90,-11.2,10.224,7.461,7.587
6/22/2021,11:39:57 AM,Trout Bog,,716.5,27.1,44.5,0.02,45.1,29,40.1,0,0,1.1,0.14,1.1,2.6,0,4.98,89.2,-12,10.241,7.473,7.596
6/22/2021,11:39:59 AM,Trout Bog,,716.5,27.2,44.7,0.02,45.3,29,40.1,0,0,1.1,0.14,1.1,2.79,0,4.99,88.6,-12.6,10.256,7.484,7.602
6/22/2021,11:40:01 AM,Trout Bog,,716.5,27.2,44.7,0.02,45.3,29,40.1,0,0,1.1,0.14,1.1,2.97,0,5,88.2,-13.2,10.274,7.496,7.608
6/22/2021,11:40:03 AM,Trout Bog,,716.5,27.1,44.6,0.02,45.2,29,40.1,0,0,1.1,0.14,1.1,3.21,0,5,87.8,-13.7,10.289,7.507,7.613
6/22/2021,11:40:05 AM,Trout Bog,,716.5,27.1,44.6,0.02,45.2,29,40.1,0,0,1.1,0.14,1.1,3.5,0,5.01,87.5,-14.2,10.306,7.518,7.621
6/22/2021,11:40:07 AM,Trout Bog,,716.4,27.1,44.6,0.02,45.2,29,40.1,0,0,1.1,0.14,1.1,3.88,0,5.01,87.2,-14.6,10.322,7.53,7.627
6/22/2021,11:40:09 AM,Trout Bog,,716.5,27.2,44.6,0.02,45.3,29,40.1,0,0,1.1,0.14,1.1,4.38,0,5.02,86.9,-15,10.336,7.54,7.637
6/22/2021,11:40:11 AM,Trout Bog,,716.5,27.3,44.9,0.02,45.5,29,40.1,0,0,1.1,0.14,1.1,5.2,0,5.03,86.2,-16,10.354,7.552,7.652
6/22/2021,11:40:13 AM,Trout Bog,,716.5,27.6,45.3,0.02,45.9,29,40.1,0,0,1.1,0.14,1.1,13.76,0,5.04,85.4,-16.9,10.369,7.563,7.663
