Date ,Time,Site Name,Cond,Depth,nLFCond,ODO,ODO.1,ORP,Pressure,Sal,SpCond,TDS,Turbidity,TSS,pH,pH.1,Temp,Vertical_Position,Barometer
6/28/2021,13:33:38,Trout Bog,19.9,6.913,33.3,1.5,0.19,57.9,9.445,0.01,32.8,21,1.23,0,4.64,95.3,4.428,7.083,720.7
6/28/2021,13:33:40,Trout Bog,20.2,6.932,33.8,1.5,0.19,57.3,9.472,0.01,33.3,22,1.24,0,4.64,94.9,4.431,7.1,720.8
6/28/2021,13:33:42,Trout Bog,20.4,6.952,34.1,1.5,0.19,56.7,9.5,0.01,33.6,22,1.26,0,4.65,94.7,4.432,7.121,720.7
6/28/2021,13:33:44,Trout Bog,20.4,6.97,34.1,1.5,0.19,56.2,9.526,0.01,33.7,22,1.28,0,4.65,94.6,4.433,7.14,720.8
6/28/2021,13:33:46,Trout Bog,20.4,6.989,34.1,1.5,0.19,55.8,9.553,0.01,33.6,22,1.3,0,4.65,94.4,4.435,7.168,720.8
6/28/2021,13:33:48,Trout Bog,20.4,7.008,34,1.5,0.19,55.3,9.58,0.01,33.6,22,1.31,0,4.65,94.4,4.437,7.189,720.7
6/28/2021,13:33:50,Trout Bog,20.3,7.027,33.9,1.4,0.19,49,9.607,0.01,33.5,22,1.33,0,4.65,94.3,4.439,7.213,720.7
6/28/2021,13:33:52,Trout Bog,20.2,7.046,33.8,1.4,0.19,48.3,9.634,0.01,33.3,22,1.35,0,4.66,94.2,4.443,7.236,720.7
6/28/2021,13:33:54,Trout Bog,20.2,7.066,33.7,1.4,0.19,47.8,9.662,0.01,33.2,22,1.36,0,4.66,94.1,4.445,7.256,720.8
6/28/2021,13:33:56,Trout Bog,20.1,7.084,33.6,1.4,0.19,47.3,9.688,0.01,33.1,22,1.38,0,4.66,93.9,4.448,7.271,720.7
6/28/2021,13:33:58,Trout Bog,20.1,7.102,33.6,1.4,0.19,46.9,9.714,0.01,33.1,22,1.39,0,4.66,93.8,4.45,7.29,720.7
6/28/2021,13:34:00,Trout Bog,20.1,7.122,33.5,1.4,0.18,46.7,9.742,0.01,33.1,21,1.4,0,4.67,93.5,4.451,7.314,720.7
6/28/2021,13:34:02,Trout Bog,20.1,7.14,33.5,1.4,0.18,46.5,9.768,0.01,33.1,21,1.44,0,4.67,93.3,4.451,7.335,720.8
6/28/2021,13:34:04,Trout Bog,20.1,7.162,33.5,1.4,0.18,46.3,9.799,0.01,33.1,22,1.47,0,4.67,93.2,4.452,7.364,720.8
6/28/2021,13:34:06,Trout Bog,20.2,7.182,33.7,1.4,0.18,46.1,9.827,0.01,33.2,22,1.51,0,4.68,93,4.455,7.387,720.8
6/28/2021,13:34:08,Trout Bog,20.4,7.206,34,1.4,0.18,45.9,9.861,0.01,33.5,22,1.56,0,4.68,92.9,4.459,7.41,720.8
6/28/2021,13:34:10,Trout Bog,20.6,7.226,34.4,1.4,0.18,45.5,9.89,0.01,33.9,22,1.62,0,4.68,92.7,4.463,7.429,720.7
6/28/2021,13:34:12,Trout Bog,21,7.249,35,1.4,0.18,45.2,9.923,0.02,34.5,22,1.64,0,4.69,92.5,4.468,7.45,720.7
6/28/2021,13:34:14,Trout Bog,21.3,7.27,35.5,1.4,0.18,38.9,9.952,0.02,35,23,1.68,0,4.69,92.3,4.473,7.463,720.8
6/28/2021,13:34:16,Trout Bog,21.6,7.292,36.1,1.4,0.18,37.5,9.984,0.02,35.6,23,1.71,0,4.7,92.1,4.478,7.486,720.7
6/28/2021,13:34:18,Trout Bog,22,7.313,36.7,1.4,0.18,36.9,10.013,0.02,36.2,23,1.79,0,4.7,91.8,4.48,7.51,720.7
6/28/2021,13:34:20,Trout Bog,22.2,7.335,37,1.4,0.18,36.2,10.046,0.02,36.5,24,1.9,0,4.71,91.5,4.481,7.531,720.7
6/28/2021,13:34:22,Trout Bog,22.3,7.355,37.2,1.4,0.18,35.7,10.073,0.02,36.7,24,2.06,0,4.72,91,4.482,7.553,720.7
6/28/2021,13:34:24,Trout Bog,22.4,7.378,37.3,1.4,0.18,35.2,10.105,0.02,36.8,24,2.19,0,4.73,90.4,4.483,7.57,720.8
6/28/2021,13:34:26,Trout Bog,22.3,7.399,37.2,1.4,0.18,34.5,10.135,0.02,36.7,24,2.31,0,4.74,89.8,4.483,7.586,720.7
6/28/2021,13:34:28,Trout Bog,22.3,7.417,37.2,1.4,0.18,33.8,10.162,0.02,36.7,24,2.45,0,4.75,89.1,4.483,7.604,720.8
6/28/2021,13:34:30,Trout Bog,22.3,7.44,37.1,1.4,0.18,33.3,10.194,0.02,36.6,24,2.94,0,4.76,88.4,4.483,7.623,720.8
6/28/2021,13:34:32,Trout Bog,22.3,7.459,37.2,1.4,0.18,32.7,10.221,0.02,36.7,24,6.22,0,4.78,87.7,4.484,7.632,720.7
6/28/2021,13:34:34,Trout Bog,22.6,7.479,37.6,1.4,0.18,32.2,10.25,0.02,37.1,24,9.89,0,4.79,87.1,4.484,7.645,720.7
6/28/2021,13:34:36,Trout Bog,22.9,7.498,38.1,1.4,0.18,31.7,10.277,0.02,37.6,24,25.5,0,4.8,86.5,4.484,7.652,720.8
6/28/2021,13:34:38,Trout Bog,23.2,7.518,38.7,1.4,0.18,31.2,10.305,0.02,38.2,25,12.79,0,4.81,85.9,4.484,7.662,720.8
6/28/2021,13:34:40,Trout Bog,23.6,7.534,39.3,1.4,0.18,25.6,10.327,0.02,38.8,25,9.17,0,4.82,85.3,4.483,7.667,720.7
6/28/2021,13:34:42,Trout Bog,23.9,7.552,39.9,1.4,0.18,25,10.353,0.02,39.4,26,8.09,0,4.83,84.9,4.482,7.67,720.8
6/28/2021,13:34:44,Trout Bog,24.2,7.566,40.4,1.4,0.18,24.7,10.373,0.02,39.9,26,8.03,0,4.83,84.6,4.48,7.673,720.7
6/28/2021,13:34:46,Trout Bog,24.4,7.582,40.7,1.4,0.18,24.3,10.396,0.02,40.1,26,8.11,0,4.84,84.4,4.478,7.679,720.7
6/28/2021,13:34:48,Trout Bog,24.5,7.595,40.9,1.4,0.18,24,10.414,0.02,40.3,26,8.21,0,4.84,84.2,4.476,7.681,720.8
6/28/2021,13:34:50,Trout Bog,24.6,7.609,41,1.4,0.18,23.7,10.435,0.02,40.4,26,8.08,0,4.84,84.1,4.474,7.685,720.8
6/28/2021,13:34:52,Trout Bog,24.6,7.62,41.1,1.4,0.18,23.4,10.45,0.02,40.5,26,7.85,0,4.84,84,4.473,7.688,720.8
6/28/2021,13:34:54,Trout Bog,24.6,7.63,41.1,1.4,0.18,23.2,10.465,0.02,40.5,26,7.79,0,4.85,83.9,4.472,7.692,720.8
6/28/2021,13:34:56,Trout Bog,24.7,7.64,41.1,1.4,0.19,23,10.478,0.02,40.6,26,7.89,0,4.85,83.8,4.471,7.692,720.7
6/28/2021,13:34:58,Trout Bog,24.7,7.649,41.2,1.4,0.19,22.8,10.491,0.02,40.6,26,8.2,0,4.85,83.7,4.471,7.696,720.7
6/28/2021,13:35:00,Trout Bog,24.7,7.657,41.2,1.4,0.19,22.6,10.503,0.02,40.6,26,8.62,0,4.85,83.6,4.471,7.696,720.7
6/28/2021,13:35:02,Trout Bog,24.7,7.665,41.2,1.4,0.19,22.5,10.514,0.02,40.6,26,10.17,0,4.85,83.5,4.471,7.699,720.8
6/28/2021,13:35:04,Trout Bog,24.7,7.669,41.2,1.4,0.19,22.4,10.521,0.02,40.6,26,10.46,0,4.85,83.5,4.471,7.702,720.7
6/28/2021,13:35:06,Trout Bog,24.7,7.675,41.2,1.5,0.19,22.2,10.528,0.02,40.7,26,10.36,0,4.86,83.4,4.471,7.703,720.7
6/28/2021,13:35:08,Trout Bog,24.7,7.679,41.2,1.5,0.19,21.9,10.535,0.02,40.7,26,10.24,0,4.86,83.3,4.471,7.706,720.8
6/28/2021,13:35:10,Trout Bog,24.7,7.685,41.2,1.5,0.19,21.7,10.543,0.02,40.7,26,11.18,0,4.86,83.2,4.471,7.706,720.8
6/28/2021,13:35:12,Trout Bog,24.7,7.687,41.3,1.5,0.19,21.6,10.545,0.02,40.7,26,10.64,0,4.86,83.1,4.471,7.708,720.7
6/28/2021,13:35:14,Trout Bog,24.7,7.691,41.3,1.5,0.19,21.5,10.551,0.02,40.7,26,9.59,0,4.86,83.1,4.471,7.707,720.8
6/28/2021,13:35:16,Trout Bog,24.7,7.693,41.3,1.5,0.19,21.4,10.555,0.02,40.7,26,7.6,0,4.86,83,4.471,7.711,720.8
6/28/2021,13:35:18,Trout Bog,24.7,7.696,41.3,1.5,0.19,21.3,10.558,0.02,40.7,26,6.14,0,4.86,82.9,4.471,7.71,720.8
6/28/2021,13:35:20,Trout Bog,24.7,7.699,41.3,1.5,0.19,21.3,10.563,0.02,40.7,26,5.7,0,4.86,82.9,4.471,7.711,720.8
6/28/2021,13:35:22,Trout Bog,24.8,7.699,41.3,1.5,0.19,21.3,10.563,0.02,40.7,26,5.52,0,4.87,82.8,4.471,7.712,720.7
6/28/2021,13:35:24,Trout Bog,24.8,7.701,41.3,1.5,0.19,21.2,10.565,0.02,40.7,26,4.29,0,4.87,82.7,4.471,7.713,720.7
6/28/2021,13:35:26,Trout Bog,24.8,7.703,41.3,1.5,0.19,21.2,10.568,0.02,40.7,26,4.05,0,4.87,82.7,4.471,7.714,720.7
6/28/2021,13:35:28,Trout Bog,24.8,7.705,41.3,1.5,0.19,21.2,10.572,0.02,40.7,26,4.27,0,4.87,82.6,4.471,7.715,720.7
6/28/2021,13:35:30,Trout Bog,24.8,7.707,41.3,1.5,0.19,21.1,10.574,0.02,40.7,26,4.3,0,4.87,82.6,4.472,7.716,720.8
6/28/2021,13:35:32,Trout Bog,24.8,7.707,41.3,1.5,0.19,21.1,10.574,0.02,40.7,26,4.27,0,4.87,82.6,4.472,7.716,720.7
6/28/2021,13:35:34,Trout Bog,24.8,7.708,41.3,1.5,0.19,21,10.576,0.02,40.8,26,4.61,0,4.87,82.5,4.472,7.717,720.7
6/28/2021,13:35:36,Trout Bog,24.8,7.71,41.3,1.5,0.19,20.9,10.579,0.02,40.8,26,4.66,0,4.87,82.5,4.472,7.716,720.7
6/28/2021,13:35:38,Trout Bog,24.8,7.711,41.3,1.5,0.2,20.8,10.58,0.02,40.8,27,4.66,0,4.87,82.5,4.472,7.718,720.7
6/28/2021,13:35:40,Trout Bog,24.8,7.713,41.3,1.5,0.2,20.7,10.583,0.02,40.8,27,4.41,0,4.87,82.4,4.472,7.717,720.8
6/28/2021,13:35:42,Trout Bog,24.8,7.713,41.4,1.5,0.2,20.6,10.583,0.02,40.8,27,4.12,0,4.87,82.4,4.472,7.717,720.7
6/28/2021,13:35:44,Trout Bog,24.8,7.713,41.4,1.5,0.2,20.4,10.583,0.02,40.8,27,4.06,0,4.87,82.4,4.472,7.718,720.7
6/28/2021,13:35:46,Trout Bog,24.8,7.715,41.4,1.5,0.2,20.3,10.585,0.02,40.8,27,4.1,0,4.87,82.4,4.473,7.719,720.7
6/28/2021,13:35:48,Trout Bog,24.8,7.717,41.4,1.5,0.2,20.1,10.588,0.02,40.8,27,3.91,0,4.87,82.4,4.473,7.719,720.7
6/28/2021,13:35:50,Trout Bog,24.8,7.715,41.4,1.5,0.2,19.9,10.586,0.02,40.9,27,3.71,0,4.87,82.4,4.473,7.721,720.7
6/28/2021,13:35:52,Trout Bog,24.9,7.716,41.4,1.5,0.2,19.7,10.586,0.02,40.9,27,3.63,0,4.87,82.4,4.473,7.72,720.7
6/28/2021,13:35:54,Trout Bog,24.9,7.717,41.5,1.5,0.2,19.5,10.589,0.02,40.9,27,3.49,0,4.87,82.4,4.473,7.721,720.8
6/28/2021,13:35:56,Trout Bog,24.9,7.718,41.5,1.5,0.2,19.3,10.59,0.02,40.9,27,3.38,0,4.87,82.4,4.474,7.719,720.8
6/28/2021,13:35:58,Trout Bog,24.9,7.718,41.5,1.5,0.2,19.1,10.59,0.02,40.9,27,3.32,0,4.87,82.4,4.474,7.721,720.7
6/28/2021,13:36:00,Trout Bog,24.9,7.719,41.5,1.5,0.2,18.9,10.591,0.02,41,27,3.34,0,4.87,82.4,4.474,7.721,720.7
6/28/2021,13:36:02,Trout Bog,24.9,7.719,41.5,1.5,0.2,18.7,10.591,0.02,41,27,3.49,0,4.87,82.4,4.474,7.722,720.7
6/28/2021,13:36:04,Trout Bog,24.9,7.72,41.6,1.5,0.2,18.5,10.592,0.02,41,27,3.78,0,4.87,82.3,4.475,7.722,720.7
6/28/2021,13:36:06,Trout Bog,24.9,7.721,41.6,1.5,0.2,18.3,10.594,0.02,41,27,4.09,0,4.87,82.3,4.475,7.722,720.7
6/28/2021,13:36:08,Trout Bog,24.9,7.72,41.6,1.5,0.2,18,10.593,0.02,41,27,4.31,0,4.87,82.3,4.475,7.723,720.7
6/28/2021,13:36:10,Trout Bog,24.9,7.722,41.6,1.6,0.2,17.8,10.595,0.02,41,27,4.5,0,4.87,82.3,4.475,7.724,720.7
6/28/2021,13:36:12,Trout Bog,24.9,7.721,41.6,1.6,0.2,17.6,10.594,0.02,41,27,4.69,0,4.87,82.3,4.475,7.723,720.8
6/28/2021,13:36:14,Trout Bog,25,7.721,41.6,1.6,0.2,17.4,10.594,0.02,41,27,4.81,0,4.87,82.3,4.475,7.722,720.8
6/28/2021,13:36:16,Trout Bog,25,7.722,41.6,1.6,0.2,17.2,10.595,0.02,41.1,27,4.86,0,4.87,82.3,4.476,7.724,720.7
6/28/2021,13:36:18,Trout Bog,25,7.722,41.6,1.6,0.2,16.9,10.595,0.02,41.1,27,4.82,0,4.87,82.3,4.476,7.725,720.8
6/28/2021,13:36:20,Trout Bog,25,7.722,41.7,1.6,0.2,16.7,10.596,0.02,41.1,27,4.72,0,4.87,82.3,4.476,7.725,720.7
6/28/2021,13:36:22,Trout Bog,25,7.724,41.7,1.6,0.2,16.5,10.598,0.02,41.1,27,4.67,0,4.87,82.3,4.476,7.725,720.7
6/28/2021,13:36:24,Trout Bog,25,7.723,41.7,1.6,0.2,16.3,10.597,0.02,41.1,27,4.7,0,4.87,82.3,4.476,7.724,720.8
6/28/2021,13:36:26,Trout Bog,25,7.723,41.7,1.6,0.2,16.1,10.597,0.02,41.1,27,4.71,0,4.87,82.3,4.476,7.724,720.7
6/28/2021,13:36:28,Trout Bog,25,7.722,41.7,1.6,0.2,15.9,10.596,0.02,41.1,27,4.69,0,4.87,82.3,4.477,7.725,720.7
6/28/2021,13:36:30,Trout Bog,25,7.723,41.7,1.6,0.2,15.7,10.596,0.02,41.2,27,4.6,0,4.87,82.3,4.477,7.724,720.8
6/28/2021,13:36:32,Trout Bog,25,7.723,41.7,1.6,0.2,15.5,10.597,0.02,41.2,27,4.45,0,4.87,82.3,4.477,7.725,720.7
6/28/2021,13:36:34,Trout Bog,25,7.723,41.7,1.6,0.2,15.3,10.597,0.02,41.2,27,4.26,0,4.87,82.3,4.477,7.725,720.8
6/28/2021,13:36:36,Trout Bog,25,7.724,41.7,1.6,0.21,15.1,10.599,0.02,41.2,27,4.02,0,4.87,82.3,4.477,7.725,720.7
6/28/2021,13:36:38,Trout Bog,25,7.725,41.7,1.6,0.21,14.9,10.599,0.02,41.2,27,3.76,0,4.87,82.3,4.477,7.725,720.7
6/28/2021,13:36:40,Trout Bog,25,7.724,41.8,1.6,0.21,14.8,10.598,0.02,41.2,27,3.56,0,4.87,82.4,4.477,7.725,720.8
6/28/2021,13:36:42,Trout Bog,25,7.725,41.8,1.6,0.21,14.6,10.6,0.02,41.2,27,3.33,0,4.87,82.4,4.477,7.726,720.7
6/28/2021,13:36:44,Trout Bog,25.1,7.725,41.8,1.6,0.21,14.4,10.6,0.02,41.2,27,3.14,0,4.87,82.4,4.477,7.725,720.8
