Date,Time,Site,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
8/19/2019,9:01:45 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.8,0.24,1.9,0.79,0,5.4,55.5,221,5.792,4.345,4.792
8/19/2019,9:01:47 AM,Trout Bog,,719.1,15.4,25.3,0.01,25.7,16,40.2,0,0,1.8,0.23,1.9,0.78,0,5.38,56.2,220.6,5.843,4.381,4.843
8/19/2019,9:01:49 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.8,0.23,1.9,0.77,0,5.37,56.8,220.3,5.907,4.425,4.922
8/19/2019,9:01:51 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.8,0.23,1.9,0.77,0,5.36,57.4,219.9,5.964,4.466,4.964
8/19/2019,9:01:53 AM,Trout Bog,,718.9,15.4,25.3,0.01,25.7,16,40.2,0,0,1.8,0.23,1.8,0.78,0,5.35,58,219.6,6.032,4.513,5.008
8/19/2019,9:01:55 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.7,0.22,1.8,0.78,0,5.34,58.6,219.2,6.09,4.554,5.067
8/19/2019,9:01:57 AM,Trout Bog,,719.1,15.4,25.3,0.01,25.7,16,40.2,0,0,1.7,0.22,1.8,0.78,0,5.33,59.3,218.9,6.155,4.6,5.114
8/19/2019,9:01:59 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.7,0.22,1.8,0.78,0,5.31,59.9,218.6,6.217,4.644,5.125
8/19/2019,9:02:01 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.7,0.22,1.8,0.8,0,5.3,60.5,218.2,6.284,4.69,5.172
8/19/2019,9:02:03 AM,Trout Bog,,719.1,15.4,25.3,0.01,25.7,16,40.2,0,0,1.7,0.22,1.8,0.81,0,5.29,61,217.9,6.351,4.738,5.301
8/19/2019,9:02:05 AM,Trout Bog,,718.9,15.4,25.3,0.01,25.7,16,40.2,0,0,1.7,0.22,1.8,0.82,0,5.28,61.6,217.7,6.426,4.791,5.373
8/19/2019,9:02:07 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.7,0.21,1.8,0.85,0,5.27,62.1,217.4,6.506,4.846,5.439
8/19/2019,9:02:09 AM,Trout Bog,,719.1,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.21,1.7,0.87,0,5.26,62.6,217.1,6.579,4.898,5.494
8/19/2019,9:02:11 AM,Trout Bog,,719.1,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.21,1.7,0.86,0,5.25,63.1,216.9,6.666,4.96,5.562
8/19/2019,9:02:13 AM,Trout Bog,,719.2,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.21,1.7,0.86,0,5.24,63.6,216.6,6.74,5.011,5.597
8/19/2019,9:02:15 AM,Trout Bog,,718.9,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.21,1.7,0.87,0,5.24,64.1,216.3,6.823,5.07,5.644
8/19/2019,9:02:17 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.21,1.7,0.85,0,5.23,64.6,216,6.892,5.118,5.738
8/19/2019,9:02:19 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.21,1.7,0.84,0,5.22,65.1,215.7,6.975,5.176,5.772
8/19/2019,9:02:21 AM,Trout Bog,,719.1,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.2,1.7,0.82,0,5.21,65.6,215.5,7.047,5.227,5.785
8/19/2019,9:02:23 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.2,1.7,0.81,0,5.2,66,215.2,7.132,5.287,5.867
8/19/2019,9:02:25 AM,Trout Bog,,718.9,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.2,1.7,0.83,0,5.19,66.5,214.9,7.211,5.342,5.932
8/19/2019,9:02:27 AM,Trout Bog,,718.9,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.2,1.6,0.8,0,5.18,66.9,214.6,7.295,5.402,5.991
8/19/2019,9:02:29 AM,Trout Bog,,719,15.4,25.3,0.01,25.7,16,40.2,0,0,1.6,0.2,1.6,0.8,0,5.18,67.3,214.2,7.373,5.456,6.07
8/19/2019,9:02:31 AM,Trout Bog,,718.9,15.4,25.4,0.01,25.7,16,40.2,0,0,1.5,0.2,1.6,0.8,0,5.17,67.7,213.6,7.461,5.518,6.094
8/19/2019,9:02:33 AM,Trout Bog,,718.9,15.4,25.4,0.01,25.7,16,40.1,0,0,1.5,0.2,1.6,0.8,0,5.16,68,213,7.536,5.571,6.104
8/19/2019,9:02:35 AM,Trout Bog,,719,15.4,25.4,0.01,25.7,16,40.1,0,0,1.5,0.2,1.6,0.79,0,5.16,68.3,212.3,7.619,5.629,6.187
8/19/2019,9:02:37 AM,Trout Bog,,719,15.4,25.4,0.01,25.7,16,40.1,0,0,1.5,0.2,1.6,0.78,0,5.15,68.5,211.5,7.69,5.679,6.208
8/19/2019,9:02:39 AM,Trout Bog,,719.1,15.4,25.4,0.01,25.7,17,40,0,0,1.5,0.2,1.6,0.76,0,5.15,68.7,210.5,7.771,5.736,6.375
8/19/2019,9:02:41 AM,Trout Bog,,719.1,15.4,25.4,0.01,25.8,17,40,0,0,1.5,0.2,1.6,0.76,0,5.15,68.7,199.3,7.871,5.807,6.446
8/19/2019,9:02:43 AM,Trout Bog,,719.1,15.5,25.4,0.01,25.8,17,40,0,0,1.5,0.2,1.6,0.77,0,5.15,68.7,196.7,7.95,5.862,6.452
8/19/2019,9:02:45 AM,Trout Bog,,719.1,15.5,25.5,0.01,25.8,17,40,0,0,1.5,0.2,1.6,0.78,0,5.15,68.6,195.1,8.031,5.919,6.463
8/19/2019,9:02:47 AM,Trout Bog,,719,15.5,25.5,0.01,25.9,17,40,0,0,1.5,0.19,1.6,0.77,0,5.16,68.4,193.8,8.105,5.971,6.487
8/19/2019,9:02:49 AM,Trout Bog,,719,15.5,25.6,0.01,25.9,17,39.9,0,0,1.5,0.19,1.6,0.77,0,5.16,68.2,192.8,8.181,6.024,6.537
8/19/2019,9:02:51 AM,Trout Bog,,718.9,15.6,25.6,0.01,26,17,39.9,0,0,1.5,0.19,1.6,0.77,0,5.16,68,192,8.252,6.074,6.564
8/19/2019,9:02:53 AM,Trout Bog,,719.1,15.6,25.7,0.01,26.1,17,39.9,0,0,1.5,0.19,1.6,0.77,0,5.17,67.8,191.2,8.325,6.125,6.599
8/19/2019,9:02:55 AM,Trout Bog,,719,15.6,25.8,0.01,26.1,17,39.9,0,0,1.5,0.19,1.6,0.77,0,5.17,67.6,190.5,8.392,6.173,6.652
8/19/2019,9:02:57 AM,Trout Bog,,719.1,15.7,25.8,0.01,26.2,17,39.8,0,0,1.5,0.19,1.6,0.78,0,5.17,67.4,189.8,8.452,6.215,6.706
8/19/2019,9:02:59 AM,Trout Bog,,719,15.7,25.9,0.01,26.3,17,39.8,0,0,1.5,0.19,1.6,0.79,0,5.18,67.1,189,8.535,6.274,6.78
8/19/2019,9:03:01 AM,Trout Bog,,719.1,15.8,26.1,0.01,26.5,17,39.8,0,0,1.5,0.19,1.5,0.79,0,5.18,66.9,188.1,8.61,6.326,6.83
8/19/2019,9:03:03 AM,Trout Bog,,719.1,15.9,26.3,0.01,26.7,17,39.8,0,0,1.5,0.19,1.5,0.82,0,5.19,66.6,178.3,8.677,6.373,6.843
8/19/2019,9:03:05 AM,Trout Bog,,718.9,16.1,26.6,0.01,26.9,17,39.8,0,0,1.5,0.19,1.5,0.84,0,5.19,66.4,176.6,8.748,6.423,6.844
8/19/2019,9:03:07 AM,Trout Bog,,718.9,16.3,26.9,0.01,27.2,17,39.8,0,0,1.4,0.19,1.5,0.86,0,5.19,66.3,175.6,8.805,6.463,6.841
8/19/2019,9:03:09 AM,Trout Bog,,719.1,16.4,27.2,0.01,27.5,18,39.8,0,0,1.4,0.19,1.5,0.89,0,5.2,66.1,174.4,8.856,6.499,6.926
8/19/2019,9:03:11 AM,Trout Bog,,718.9,16.6,27.4,0.01,27.8,18,39.8,0,0,1.4,0.18,1.5,0.92,0,5.2,65.9,173.1,8.93,6.551,6.953
8/19/2019,9:03:13 AM,Trout Bog,,718.9,16.7,27.6,0.01,28,18,39.8,0,0,1.4,0.18,1.5,1,0,5.21,65.7,171.9,8.989,6.593,6.991
8/19/2019,9:03:15 AM,Trout Bog,,719,16.8,27.8,0.01,28.2,18,39.8,0,0,1.4,0.18,1.5,1.32,0,5.21,65.4,170.8,9.051,6.636,7.018
8/19/2019,9:03:17 AM,Trout Bog,,719,16.9,27.9,0.01,28.3,18,39.8,0,0,1.4,0.18,1.5,1.45,0,5.22,65.1,169.7,9.095,6.667,7.021
8/19/2019,9:03:19 AM,Trout Bog,,719,16.9,28,0.01,28.4,18,39.8,0,0,1.4,0.18,1.5,1.59,0,5.22,64.8,168.7,9.142,6.7,7.039
8/19/2019,9:03:21 AM,Trout Bog,,719.1,17,28,0.01,28.4,18,39.8,0,0,1.4,0.18,1.5,628.63,0,5.23,64.6,167.8,9.183,6.729,7.057
8/19/2019,9:03:23 AM,Trout Bog,,719.1,17,28,0.01,28.4,18,39.8,0,0,1.4,0.18,1.5,662.23,0,5.23,64.4,159.2,9.236,6.766,7.053
8/19/2019,9:03:25 AM,Trout Bog,,719.1,17,28.1,0.01,28.4,18,39.8,0,0,1.4,0.18,1.5,767.55,0,5.23,64.2,157.8,9.277,6.795,7.057
