Date,Time,Site,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position,,
6/21/2024,9:47:15 AM,Trout Bog,BogGhost,725.4,15.6,17.3,0.01,17.5,11,19.855,,,75.1,6.85,,-0.76,0,4.35,119.2,322.4,0,0,-0.001,,
6/21/2024,9:47:17 AM,Trout Bog,BogGhost,725.5,15.6,17.3,0.01,17.5,11,19.855,,,75.1,6.85,,-0.75,0,4.35,119.2,322.9,0,0.035,-0.009,,
6/21/2024,9:47:19 AM,Trout Bog,BogGhost,725.5,15.7,17.4,0.01,17.5,11,19.856,,,75,6.84,,-0.75,0,4.35,119.2,323.2,0.001,0.07,0.013,,
6/21/2024,9:47:21 AM,Trout Bog,BogGhost,725.4,15.7,17.4,0.01,17.5,11,19.858,,,75,6.84,,-0.74,0,4.35,119.3,323.7,0,0.105,-0.008,,
6/21/2024,9:47:23 AM,Trout Bog,BogGhost,725.5,15.7,17.4,0.01,17.6,11,19.858,,,75,6.84,,-0.75,0,4.14,131.5,339.7,0.002,0.14,0.021,,
6/21/2024,9:47:25 AM,Trout Bog,BogGhost,725.5,15.7,17.4,0.01,17.6,11,19.859,,,74.9,6.83,,-0.74,0,4.22,126.8,334.5,0.001,0.175,0,,
6/21/2024,9:47:27 AM,Trout Bog,BogGhost,725.4,15.7,17.4,0.01,17.6,11,19.86,,,74.9,6.83,,-0.74,0,4.25,125.2,332.8,0.002,0.21,-0.004,,
6/21/2024,9:47:29 AM,Trout Bog,BogGhost,725.4,15.7,17.5,0.01,17.6,11,19.861,,,74.8,6.82,,-0.74,0,4.26,124.3,331.9,0.001,0.245,0.007,,
6/21/2024,9:47:31 AM,Trout Bog,BogGhost,725.4,15.8,17.5,0.01,17.6,11,19.86,,,74.6,6.8,,-0.73,0,4.27,123.8,331.6,0,0.28,-0.008,,
6/21/2024,9:47:33 AM,Trout Bog,BogGhost,725.4,15.8,17.5,0.01,17.7,11,19.86,,,74.5,6.79,,-0.71,0,4.28,123.5,331.4,0.001,0.315,0.01,,
6/21/2024,9:47:35 AM,Trout Bog,BogGhost,725.4,15.8,17.5,0.01,17.7,11,19.859,,,74.3,6.78,,-0.67,0,4.28,123.2,331.2,0.001,0.35,0.002,,
6/21/2024,9:47:37 AM,Trout Bog,BogGhost,725.5,15.8,17.5,0.01,17.7,11,19.857,,,74.2,6.76,,-0.67,0,4.29,122.9,331.1,0.003,0.385,0.036,,
6/21/2024,9:47:39 AM,Trout Bog,BogGhost,725.4,15.8,17.5,0.01,17.7,11,19.855,,,74,6.75,,-0.67,0,4.29,122.6,331.1,0.006,0.42,0.049,,
6/21/2024,9:47:41 AM,Trout Bog,BogGhost,725.4,15.8,17.5,0.01,17.7,11,19.853,,,73.9,6.74,,-0.68,0,4.3,122.5,331.2,0.011,0.455,0.074,,
6/21/2024,9:47:43 AM,Trout Bog,BogGhost,725.4,15.8,17.5,0.01,17.7,11,19.852,,,73.9,6.74,,-0.69,0,4.3,122.4,331.3,0.017,0.49,0.1,,
6/21/2024,9:47:45 AM,Trout Bog,BogGhost,725.4,15.8,17.5,0.01,17.7,11,19.849,,,73.8,6.73,,-0.72,0,4.3,122.3,331.5,0.026,0.525,0.128,,
6/21/2024,9:47:47 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.7,11,19.842,,,73.7,6.73,,-0.7,0,4.3,122.2,331.7,0.036,0.56,0.132,,
6/21/2024,9:47:49 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.7,11,19.831,,,73.7,6.72,,-0.73,0,4.3,122,331.9,0.049,0.595,0.187,,
6/21/2024,9:47:51 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.7,11,19.819,,,73.7,6.72,,-0.74,0,4.31,121.8,332.2,0.061,0.63,0.18,,
6/21/2024,9:47:53 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.7,11,19.807,,,73.6,6.72,,-0.75,0,4.31,121.7,332.7,0.077,0.665,0.219,,
6/21/2024,9:47:55 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.8,11,19.793,,,73.6,6.72,,-0.74,0,4.31,121.6,333.2,0.093,0.7,0.224,,
6/21/2024,9:47:57 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.8,11,19.776,,,73.6,6.72,,-0.75,0,4.31,121.7,333.8,0.113,0.08,0.251,,
6/21/2024,9:47:59 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.8,11,19.761,,,73.6,6.73,,-0.74,0,4.31,121.7,334.5,0.131,0.093,0.271,,
6/21/2024,9:48:01 AM,Trout Bog,BogGhost,725.5,15.8,17.6,0.01,17.8,11,19.752,,,73.7,6.73,,-0.75,0,4.31,121.8,335.2,0.153,0.108,0.285,,
6/21/2024,9:48:03 AM,Trout Bog,BogGhost,725.5,15.8,17.6,0.01,17.8,11,19.744,,,73.7,6.74,,-0.75,0,4.31,121.8,336,0.175,0.123,0.332,,
6/21/2024,9:48:05 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.8,11,19.734,,,73.8,6.74,,-0.75,0,4.31,121.9,336.7,0.202,0.143,0.346,,
6/21/2024,9:48:07 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.8,11,19.723,,,73.9,6.75,,-0.74,0,4.3,121.9,337.6,0.229,0.161,0.369,,
6/21/2024,9:48:09 AM,Trout Bog,BogGhost,725.5,15.8,17.6,0.01,17.8,11,19.715,,,73.9,6.76,,-0.75,0,4.3,121.9,338.3,0.259,0.183,0.392,,
6/21/2024,9:48:11 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.8,11,19.705,,,74,6.77,,-0.75,0,4.3,122,339.1,0.288,0.203,0.417,,
6/21/2024,9:48:13 AM,Trout Bog,BogGhost,725.4,15.8,17.6,0.01,17.8,11,19.682,,,74,6.77,,-0.75,0,4.3,122,339.8,0.318,0.224,0.428,,
6/21/2024,9:48:15 AM,Trout Bog,BogGhost,725.5,15.8,17.6,0.01,17.8,11,19.637,,,74,6.78,,-0.75,0,4.3,122,340.5,0.351,0.247,0.447,,
6/21/2024,9:48:17 AM,Trout Bog,BogGhost,725.4,15.9,17.7,0.01,17.8,11,19.585,,,74,6.78,,-0.77,0,4.3,122,341.2,0.381,0.268,0.461,,
6/21/2024,9:48:19 AM,Trout Bog,BogGhost,725.4,15.9,17.7,0.01,17.9,12,19.498,,,73.9,6.78,,-0.79,0,4.3,122.1,342,0.414,0.292,0.509,,
6/21/2024,9:48:21 AM,Trout Bog,BogGhost,725.4,15.9,17.8,0.01,18,12,19.364,,,73.7,6.78,,-0.79,0,4.29,122.3,342.8,0.444,0.313,0.506,,
6/21/2024,9:48:23 AM,Trout Bog,BogGhost,725.4,16,18,0.01,18.2,12,19.207,,,73.3,6.76,,-0.8,0,4.29,122.7,343.6,0.478,0.337,0.559,,
6/21/2024,9:48:25 AM,Trout Bog,BogGhost,725.5,16.1,18.2,0.01,18.4,12,19.027,,,67.2,6.22,,-0.81,0,4.28,123.1,344.5,0.507,0.357,0.558,,
6/21/2024,9:48:27 AM,Trout Bog,BogGhost,725.4,16.4,18.6,0.01,18.8,12,18.821,,,63.8,5.93,,-0.82,0,4.27,123.6,345.5,0.54,0.381,0.579,,
6/21/2024,9:48:29 AM,Trout Bog,BogGhost,725.5,16.6,19,0.01,19.2,12,18.607,,,61.7,5.77,,-0.81,0,4.25,124.2,346.5,0.569,0.401,0.6,,
6/21/2024,9:48:31 AM,Trout Bog,BogGhost,725.5,16.9,19.4,0.01,19.6,13,18.41,,,54.9,5.15,,-0.79,0,4.24,124.9,347.4,0.6,0.422,0.589,,
6/21/2024,9:48:33 AM,Trout Bog,BogGhost,725.5,17.3,19.8,0.01,20.1,13,18.257,,,51.2,4.82,,-0.76,0,4.23,125.5,348.3,0.627,0.442,0.625,,
6/21/2024,9:48:35 AM,Trout Bog,BogGhost,725.5,17.7,20.4,0.01,20.6,13,18.063,,,48.5,4.58,,-0.73,0,4.21,126.2,349.2,0.659,0.464,0.641,,
6/21/2024,9:48:37 AM,Trout Bog,BogGhost,725.5,18.1,20.9,0.01,21.2,14,17.868,,,40.9,3.88,,-0.66,0,4.2,127,350,0.688,0.484,0.688,,
6/21/2024,9:48:39 AM,Trout Bog,BogGhost,725.5,18.5,21.4,0.01,21.7,14,17.688,,,38.1,3.63,,-0.63,0,4.18,127.8,350.8,0.717,0.505,0.692,,
6/21/2024,9:48:41 AM,Trout Bog,BogGhost,725.5,18.8,21.9,0.01,22.2,14,17.504,,,35.8,3.42,,-0.56,0,4.17,128.5,351.5,0.749,0.527,0.723,,
6/21/2024,9:48:43 AM,Trout Bog,BogGhost,725.5,19.4,22.7,0.01,23,15,17.27,,,30,2.88,,-0.52,0,4.15,129.3,352,0.778,0.548,0.751,,
6/21/2024,9:48:45 AM,Trout Bog,BogGhost,725.5,20,23.6,0.01,23.9,15,17.022,,,27.9,2.69,,-0.31,0,4.14,129.9,352.3,0.809,0.57,0.766,,
6/21/2024,9:48:47 AM,Trout Bog,BogGhost,725.5,20.6,24.5,0.01,24.8,16,16.762,,,26.5,2.57,,-0.17,0,4.13,130.5,352.6,0.838,0.59,0.786,,
6/21/2024,9:48:49 AM,Trout Bog,BogGhost,725.4,21.2,25.2,0.01,25.6,16,16.568,,,25.4,2.47,,-0.06,0,4.11,131.1,352.9,0.868,0.611,0.805,,
6/21/2024,9:48:51 AM,Trout Bog,BogGhost,725.5,21.9,26.3,0.01,26.6,17,16.357,,,24.4,2.39,,-0.03,0,4.1,131.7,353.1,0.896,0.631,0.825,,
6/21/2024,9:48:53 AM,Trout Bog,BogGhost,725.5,23.1,27.8,0.01,28.2,18,16.131,,,19.8,1.95,,0.02,0,4.08,132.5,352.7,0.929,0.654,0.874,,
6/21/2024,9:48:55 AM,Trout Bog,BogGhost,725.4,24.2,29.2,0.01,29.7,19,15.934,,,18.7,1.85,,0.08,0,4.07,133.4,334.3,0.958,0.674,0.862,,
6/21/2024,9:48:57 AM,Trout Bog,BogGhost,725.5,25.4,30.8,0.01,31.3,20,15.709,,,18,1.78,,0.1,0,4.05,134.3,329.8,0.99,0.697,0.914,,
6/21/2024,9:48:59 AM,Trout Bog,BogGhost,725.5,26.5,32.4,0.01,32.9,21,15.479,,,17.3,1.73,,0.06,0,4.03,135.3,327.3,1.018,0.717,0.919,,
6/21/2024,9:49:01 AM,Trout Bog,BogGhost,725.5,27.7,34.1,0.01,34.6,22,15.253,,,16.8,1.68,,-0.04,0,4.01,136.2,325.1,1.05,0.739,0.955,,
6/21/2024,9:49:03 AM,Trout Bog,BogGhost,725.5,28.9,35.7,0.02,36.2,23,15.029,,,16.2,1.64,,-0.09,0,3.99,137.1,323.3,1.08,0.76,0.98,,
6/21/2024,9:49:05 AM,Trout Bog,BogGhost,725.4,29.7,36.9,0.02,37.4,24,14.834,,,15.7,1.59,,-0.1,0,3.97,138.2,321.6,1.113,0.783,1.012,,
6/21/2024,9:49:07 AM,Trout Bog,BogGhost,725.4,30.3,37.7,0.02,38.3,24,14.677,,,15.3,1.55,,-0.08,0,3.95,139.1,320,1.146,0.806,1.043,,
6/21/2024,9:49:09 AM,Trout Bog,BogGhost,725.4,30.8,38.5,0.02,39.1,25,14.485,,,11.5,1.17,,-0.05,0,3.94,139.9,318.3,1.183,0.832,1.087,,
6/21/2024,9:49:11 AM,Trout Bog,BogGhost,725.5,31.1,39.1,0.02,39.7,25,14.298,,,11,1.12,,0,0,3.92,140.7,316.9,1.218,0.857,1.109,,
6/21/2024,9:49:13 AM,Trout Bog,BogGhost,725.5,31.4,39.6,0.02,40.3,26,14.087,,,10.6,1.09,,0.05,0,3.9,141.4,315.6,1.253,0.882,1.134,,
6/21/2024,9:49:15 AM,Trout Bog,BogGhost,725.5,31.6,41.2,0.02,41.9,27,12.772,,,10.3,1.09,,0.13,0,3.88,141.9,314.5,1.291,0.908,1.191,,
6/21/2024,9:49:17 AM,Trout Bog,BogGhost,725.5,31.6,41.5,0.02,42.2,27,12.534,,,10,1.07,,0.22,0,3.87,142.1,313.7,1.328,0.934,1.205,,
6/21/2024,9:49:19 AM,Trout Bog,BogGhost,725.5,31.6,41.6,0.02,42.3,27,12.424,,,9.8,1.04,,0.33,0,3.87,142.2,313.3,1.368,0.962,1.233,,
6/21/2024,9:49:21 AM,Trout Bog,BogGhost,725.4,31.5,41.6,0.02,42.3,27,12.33,,,9.5,1.01,,0.42,0,3.87,142.3,312.6,1.404,0.988,1.259,,
6/21/2024,9:49:23 AM,Trout Bog,BogGhost,725.4,31.2,41.3,0.02,42,27,12.257,,,9.2,0.99,,0.48,0,3.87,142.2,311.4,1.446,1.017,1.312,,
6/21/2024,9:49:25 AM,Trout Bog,BogGhost,725.4,30.9,40.9,0.02,41.6,27,12.152,,,8.8,0.95,,0.53,0,3.87,142.1,310.6,1.485,1.045,1.317,,
6/21/2024,9:49:27 AM,Trout Bog,BogGhost,725.5,30.5,40.5,0.02,41.2,26,12.052,,,8.3,0.9,,0.57,0,3.87,141.9,310.2,1.528,1.075,1.344,,
6/21/2024,9:49:29 AM,Trout Bog,BogGhost,725.5,30.1,40.1,0.02,40.8,26,11.968,,,7.9,0.85,,0.59,0,3.88,141.7,310.1,1.565,1.101,1.351,,
6/21/2024,9:49:31 AM,Trout Bog,BogGhost,725.5,29.7,39.7,0.02,40.4,26,11.793,,,7.4,0.8,,0.59,0,3.88,141.4,310.3,1.608,1.131,1.391,,
6/21/2024,9:49:33 AM,Trout Bog,BogGhost,725.4,29.3,39.3,0.02,40,26,11.587,,,7,0.76,,0.58,0,3.89,141,310.9,1.646,1.158,1.429,,
6/21/2024,9:49:35 AM,Trout Bog,BogGhost,725.4,28.8,39,0.02,39.6,25,11.389,,,6.6,0.72,,0.58,0,3.89,140.5,311.7,1.689,1.188,1.442,,
6/21/2024,9:49:37 AM,Trout Bog,BogGhost,725.4,28.3,38.5,0.02,39.1,25,11.21,,,6.2,0.68,,0.59,0,3.9,140.1,312.8,1.728,1.216,1.48,,
6/21/2024,9:49:39 AM,Trout Bog,BogGhost,725.4,27.9,38,0.02,38.7,25,11.068,,,5.9,0.65,,0.62,0,3.9,139.6,313.8,1.766,1.243,1.482,,
6/21/2024,9:49:41 AM,Trout Bog,BogGhost,725.4,27.4,37.5,0.02,38.2,24,10.915,,,5.6,0.62,,0.65,0,3.91,139.1,314.7,1.809,1.273,1.523,,
6/21/2024,9:49:43 AM,Trout Bog,BogGhost,725.5,26.9,36.9,0.02,37.6,24,10.787,,,5.3,0.59,,0.69,0,3.92,138.6,315.6,1.847,1.299,1.522,,
6/21/2024,9:49:45 AM,Trout Bog,BogGhost,725.3,26.3,36.2,0.02,36.8,24,10.663,,,5.1,0.56,,0.72,0,3.93,138.1,316.4,1.887,1.327,1.555,,
6/21/2024,9:49:47 AM,Trout Bog,BogGhost,725.4,25.5,35.3,0.02,35.9,23,10.515,,,4.8,0.54,,0.72,0,3.94,137.5,317.2,1.924,1.353,1.603,,
6/21/2024,9:49:49 AM,Trout Bog,BogGhost,725.4,24.8,34.4,0.01,35,22,10.363,,,4.6,0.52,,0.75,0,3.95,136.9,318,1.964,1.381,1.609,,
6/21/2024,9:49:51 AM,Trout Bog,BogGhost,725.5,24.1,33.5,0.01,34.1,22,10.199,,,4.4,0.49,,0.73,0,3.96,136.2,318.8,2.001,1.407,1.64,,
6/21/2024,9:49:53 AM,Trout Bog,BogGhost,725.5,23.4,32.8,0.01,33.4,21,10.03,,,4.2,0.47,,0.73,0,3.97,135.6,319.5,2.04,1.435,1.675,,
6/21/2024,9:49:55 AM,Trout Bog,BogGhost,725.4,22.9,32.2,0.01,32.8,21,9.849,,,4,0.45,,0.72,0,3.97,135,320.2,2.073,1.458,1.674,,
6/21/2024,9:49:57 AM,Trout Bog,BogGhost,725.5,22.5,31.8,0.01,32.3,21,9.694,,,3.8,0.43,,0.7,0,3.98,134.4,320.8,2.111,1.485,1.733,,
6/21/2024,9:49:59 AM,Trout Bog,BogGhost,725.5,22.2,31.4,0.01,32,20,9.547,,,3.6,0.41,,0.66,0,3.99,133.8,321.3,2.146,1.509,1.744,,
6/21/2024,9:50:01 AM,Trout Bog,BogGhost,725.4,21.9,31.2,0.01,31.7,20,9.424,,,3.4,0.39,,0.68,0,4,133.3,321.9,2.184,1.536,1.783,,
6/21/2024,9:50:03 AM,Trout Bog,BogGhost,725.5,21.5,30.7,0.01,31.2,20,9.282,,,3.3,0.37,,0.65,0,4.01,132.7,322.4,2.218,1.56,1.813,,
6/21/2024,9:50:05 AM,Trout Bog,BogGhost,725.5,21,30.2,0.01,30.7,20,9.148,,,3.1,0.36,,0.62,0,4.02,132.2,322.9,2.259,1.588,1.834,,
6/21/2024,9:50:07 AM,Trout Bog,BogGhost,725.5,20.5,29.6,0.01,30.1,19,9.015,,,2.9,0.34,,0.6,0,4.03,131.7,323.3,2.295,1.614,1.888,,
6/21/2024,9:50:09 AM,Trout Bog,BogGhost,725.4,20,28.9,0.01,29.4,19,8.82,,,2.8,0.32,,0.58,0,4.03,131.1,323.7,2.335,1.642,1.898,,
6/21/2024,9:50:11 AM,Trout Bog,BogGhost,725.4,19.5,28.3,0.01,28.8,18,8.62,,,2.6,0.31,,0.55,0,4.04,130.5,324,2.371,1.667,1.921,,
6/21/2024,9:50:13 AM,Trout Bog,BogGhost,725.4,19,27.7,0.01,28.2,18,8.446,,,2.5,0.29,,0.53,0,4.05,129.9,324.2,2.403,1.69,1.97,,
6/21/2024,9:50:15 AM,Trout Bog,BogGhost,725.5,18.5,27.2,0.01,27.7,18,8.271,,,2.3,0.27,,0.49,0,4.06,129.4,324.4,2.448,1.722,1.988,,
6/21/2024,9:50:17 AM,Trout Bog,BogGhost,725.4,18.1,26.7,0.01,27.2,17,8.123,,,2.2,0.26,,0.48,0,4.07,128.8,324.4,2.485,1.747,1.992,,
6/21/2024,9:50:19 AM,Trout Bog,BogGhost,725.5,17.7,26.2,0.01,26.7,17,7.976,,,2.1,0.24,,0.48,0,4.08,128.2,324.4,2.523,1.774,1.995,,
6/21/2024,9:50:21 AM,Trout Bog,BogGhost,725.4,17.4,25.9,0.01,26.3,17,7.927,,,2,0.23,,0.48,0,4.09,127.6,324.3,2.557,1.798,1.997,,
6/21/2024,9:50:23 AM,Trout Bog,BogGhost,725.4,17.2,25.6,0.01,26,17,7.874,,,1.8,0.22,,0.45,0,4.1,127,324.1,2.595,1.825,2.046,,
6/21/2024,9:50:25 AM,Trout Bog,BogGhost,725.4,17,25.4,0.01,25.8,16,7.757,,,1.7,0.21,,0.42,0,4.11,126.4,323.7,2.627,1.847,2.027,,
6/21/2024,9:50:27 AM,Trout Bog,BogGhost,725.4,16.8,25.2,0.01,25.6,16,7.625,,,1.6,0.19,,0.44,0,4.12,125.9,323.3,2.664,1.873,2.11,,
6/21/2024,9:50:29 AM,Trout Bog,BogGhost,725.5,16.6,24.9,0.01,25.4,16,7.479,,,1.5,0.18,,0.43,0,4.13,125.3,322.7,2.696,1.896,2.099,,
6/21/2024,9:50:31 AM,Trout Bog,BogGhost,725.4,16.4,24.7,0.01,25.1,16,7.308,,,1.4,0.17,,0.41,0,4.14,124.7,321.8,2.734,1.923,2.142,,
6/21/2024,9:50:33 AM,Trout Bog,BogGhost,725.4,16.1,24.4,0.01,24.8,16,7.12,,,1.2,0.15,,0.39,0,4.14,124.1,304.8,2.768,1.947,2.178,,
6/21/2024,9:50:35 AM,Trout Bog,BogGhost,725.4,15.8,24.1,0.01,24.5,16,6.927,,,1.1,0.14,,0.36,0,4.15,123.5,297.7,2.807,1.974,2.2,,
6/21/2024,9:50:37 AM,Trout Bog,BogGhost,725.5,15.5,23.8,0.01,24.2,15,6.779,,,1,0.12,,0.36,0,4.16,123,294.4,2.841,1.998,2.234,,
6/21/2024,9:50:39 AM,Trout Bog,BogGhost,725.5,15.3,23.5,0.01,23.9,15,6.66,,,0.9,0.11,,0.36,0,4.17,122.4,291.5,2.878,2.024,2.25,,
6/21/2024,9:50:41 AM,Trout Bog,BogGhost,725.4,15.1,23.3,0.01,23.7,15,6.578,,,0.8,0.1,,0.34,0,4.18,121.9,288.6,2.912,2.048,2.295,,
6/21/2024,9:50:43 AM,Trout Bog,BogGhost,725.4,15,23.2,0.01,23.6,15,6.496,,,0.7,0.09,,0.32,0,4.19,121.4,286.1,2.944,2.07,2.289,,
6/21/2024,9:50:45 AM,Trout Bog,BogGhost,725.4,14.9,23.1,0.01,23.4,15,6.416,,,0.7,0.08,,0.32,0,4.2,120.9,283.7,2.977,2.094,2.314,,
6/21/2024,9:50:47 AM,Trout Bog,BogGhost,725.4,14.8,23,0.01,23.4,15,6.337,,,0.6,0.07,,0.31,0,4.2,120.4,266.7,3.011,2.118,2.328,,
6/21/2024,9:50:49 AM,Trout Bog,BogGhost,725.4,14.7,22.9,0.01,23.3,15,6.262,,,0.5,0.07,,0.32,0,4.21,119.9,259.3,3.045,2.141,2.344,,
6/21/2024,9:50:51 AM,Trout Bog,BogGhost,725.4,14.6,22.8,0.01,23.1,15,6.185,,,0.5,0.06,,0.32,0,4.22,119.4,256,3.074,2.161,2.346,,
6/21/2024,9:50:53 AM,Trout Bog,BogGhost,725.4,14.5,22.7,0.01,23,15,6.087,,,0.4,0.05,,0.31,0,4.23,118.9,252.6,3.106,2.184,2.409,,
6/21/2024,9:50:55 AM,Trout Bog,BogGhost,725.5,14.4,22.6,0.01,22.9,15,6.011,,,0.3,0.04,,0.29,0,4.24,118.4,249.4,3.135,2.205,2.401,,
6/21/2024,9:50:57 AM,Trout Bog,BogGhost,725.4,14.3,22.4,0.01,22.8,15,5.951,,,0.3,0.04,,0.3,0,4.24,118,246.6,3.171,2.23,2.469,,
6/21/2024,9:50:59 AM,Trout Bog,BogGhost,725.4,14.2,22.3,0.01,22.7,15,5.87,,,0.2,0.03,,0.31,0,4.25,117.7,232.8,3.203,2.252,2.46,,
6/21/2024,9:51:01 AM,Trout Bog,BogGhost,725.3,14.1,22.2,0.01,22.6,14,5.786,,,0.2,0.02,,0.29,0,4.26,117.3,228.9,3.234,2.274,2.489,,
6/21/2024,9:51:03 AM,Trout Bog,BogGhost,725.5,14,22.2,0.01,22.5,14,5.701,,,0.1,0.02,,0.28,0,4.26,117,226.7,3.274,2.302,2.523,,
6/21/2024,9:51:05 AM,Trout Bog,BogGhost,725.4,13.9,22.1,0.01,22.5,14,5.62,,,0.1,0.01,,0.26,0,4.27,116.6,224.5,3.311,2.328,2.538,,
6/21/2024,9:51:07 AM,Trout Bog,BogGhost,725.4,13.9,22,0.01,22.4,14,5.537,,,0,0,,0.26,0,4.27,116.3,222.7,3.34,2.349,2.579,,
6/21/2024,9:51:09 AM,Trout Bog,BogGhost,725.4,13.8,22,0.01,22.3,14,5.446,,,0,0,,0.26,0,4.28,116,221.2,3.371,2.371,2.563,,
6/21/2024,9:51:11 AM,Trout Bog,BogGhost,725.5,13.7,21.9,0.01,22.2,14,5.355,,,-0.1,-0.01,,0.23,0,4.28,115.7,219.6,3.407,2.396,2.635,,
6/21/2024,9:51:13 AM,Trout Bog,BogGhost,725.5,13.6,21.8,0.01,22.1,14,5.296,,,-0.1,-0.02,,0.19,0,4.29,115.4,218,3.442,2.42,2.653,,
6/21/2024,9:51:15 AM,Trout Bog,BogGhost,725.5,13.5,21.7,0.01,22,14,5.25,,,-0.2,-0.02,,0.18,0,4.29,115.1,206.5,3.475,2.444,2.687,,
6/21/2024,9:51:17 AM,Trout Bog,BogGhost,725.5,13.4,21.6,0.01,21.9,14,5.214,,,-0.2,-0.03,,0.18,0,4.29,114.8,204,3.509,2.467,2.733,,
6/21/2024,9:51:19 AM,Trout Bog,BogGhost,725.4,13.4,21.5,0.01,21.8,14,5.178,,,-0.3,-0.04,,0.16,0,4.3,114.6,202.8,3.545,2.493,2.744,,
6/21/2024,9:51:21 AM,Trout Bog,BogGhost,725.4,13.3,21.4,0.01,21.7,14,5.133,,,-0.3,-0.04,,0.15,0,4.3,114.4,201.5,3.584,2.52,2.798,,
6/21/2024,9:51:23 AM,Trout Bog,BogGhost,725.4,13.2,21.4,0.01,21.7,14,5.091,,,-0.4,-0.05,,0.14,0,4.31,114.2,200.3,3.622,2.547,2.807,,
6/21/2024,9:51:25 AM,Trout Bog,BogGhost,725.4,13.2,21.4,0.01,21.7,14,5.027,,,-0.5,-0.06,,0.11,0,4.31,114,199.3,3.657,2.572,2.816,,
6/21/2024,9:51:27 AM,Trout Bog,BogGhost,725.3,13.2,21.4,0.01,21.7,14,4.961,,,-0.5,-0.06,,0.12,0,4.31,113.8,198.3,3.697,2.6,2.881,,
6/21/2024,9:51:29 AM,Trout Bog,BogGhost,725.5,13.2,21.4,0.01,21.7,14,4.887,,,-0.6,-0.07,,0.11,0,4.31,113.6,197.3,3.734,2.626,2.864,,
6/21/2024,9:51:31 AM,Trout Bog,BogGhost,725.4,13.2,21.4,0.01,21.7,14,4.805,,,-0.6,-0.08,,0.1,0,4.32,113.4,196.3,3.775,2.655,2.918,,
6/21/2024,9:51:33 AM,Trout Bog,BogGhost,725.4,13.2,21.5,0.01,21.8,14,4.749,,,-0.6,-0.08,,0.1,0,4.32,113.3,195.3,3.807,2.677,2.914,,
6/21/2024,9:51:35 AM,Trout Bog,BogGhost,725.5,13.1,21.5,0.01,21.8,14,4.686,,,-0.7,-0.09,,0.08,0,4.32,113.2,194.3,3.843,2.702,2.935,,
6/21/2024,9:51:37 AM,Trout Bog,BogGhost,725.5,13.1,21.4,0.01,21.7,14,4.645,,,-0.7,-0.09,,0.1,0,4.32,113.1,184.6,3.883,2.73,2.978,,
6/21/2024,9:51:39 AM,Trout Bog,BogGhost,725.5,13.1,21.4,0.01,21.7,14,4.608,,,-0.8,-0.1,,0.1,0,4.32,113,183.2,3.918,2.755,2.976,,
6/21/2024,9:51:41 AM,Trout Bog,BogGhost,725.4,13.1,21.4,0.01,21.7,14,4.571,,,-0.8,-0.1,,0.09,0,4.32,112.9,182.5,3.962,2.786,3.03,,
6/21/2024,9:51:43 AM,Trout Bog,BogGhost,725.4,13,21.4,0.01,21.7,14,4.541,,,-0.8,-0.1,,0.08,0,4.32,112.8,181.6,3.997,2.811,3.036,,
6/21/2024,9:51:45 AM,Trout Bog,BogGhost,725.4,13,21.4,0.01,21.7,14,4.515,,,-0.8,-0.11,,0.08,0,4.33,112.8,180.9,4.038,2.839,3.085,,
6/21/2024,9:51:47 AM,Trout Bog,BogGhost,725.4,13,21.4,0.01,21.7,14,4.492,,,-0.9,-0.11,,0.08,0,4.33,112.7,180.2,4.074,2.865,3.083,,
6/21/2024,9:51:49 AM,Trout Bog,BogGhost,725.4,13,21.4,0.01,21.7,14,4.471,,,-0.9,-0.11,,0.08,0,4.33,112.6,179.5,4.111,2.89,3.114,,
6/21/2024,9:51:51 AM,Trout Bog,BogGhost,725.4,13,21.4,0.01,21.7,14,4.455,,,-0.9,-0.12,,0.06,0,4.33,112.5,178.9,4.149,2.918,3.148,,
6/21/2024,9:51:53 AM,Trout Bog,BogGhost,725.5,13,21.4,0.01,21.7,14,4.447,,,-0.9,-0.12,,0.06,0,4.33,112.5,178.2,4.187,2.944,3.175,,
6/21/2024,9:51:55 AM,Trout Bog,BogGhost,725.4,13,21.3,0.01,21.6,14,4.436,,,-1,-0.13,,0.08,0,4.33,112.4,177.5,4.219,2.966,3.214,,
6/21/2024,9:51:57 AM,Trout Bog,BogGhost,725.4,13,21.3,0.01,21.6,14,4.426,,,-1,-0.13,,0.08,0,4.33,112.3,176.9,4.256,2.993,3.218,,
