Date,Time,Site,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position,,,
6/5/2024,1:26:08 PM,Trout Bog,BogGhost,706.8,14.6,22.8,0.01,23.2,15,6.215,,,-0.6,-0.08,,0.49,0,4.2,124.1,273.1,2.656,1.867,2.069,,,
6/5/2024,1:26:10 PM,Trout Bog,BogGhost,706.8,14.6,22.8,0.01,23.1,15,6.131,,,-0.7,-0.08,,0.48,0,4.2,123.8,271.9,2.686,1.888,2.104,,,
6/5/2024,1:26:12 PM,Trout Bog,BogGhost,706.9,14.5,22.7,0.01,23.1,15,6.035,,,-0.7,-0.09,,0.48,0,4.21,123.4,270.7,2.72,1.912,2.116,,,
6/5/2024,1:26:14 PM,Trout Bog,BogGhost,706.8,14.4,22.6,0.01,23,15,5.939,,,-0.8,-0.1,,0.48,0,4.21,123.1,269.5,2.75,1.934,2.151,,,
6/5/2024,1:26:16 PM,Trout Bog,BogGhost,706.7,14.2,22.5,0.01,22.8,15,5.861,,,-0.8,-0.11,,0.46,0,4.22,122.8,268.2,2.779,1.954,2.15,,,
6/5/2024,1:26:18 PM,Trout Bog,BogGhost,706.7,14.1,22.3,0.01,22.6,14,5.779,,,-0.9,-0.11,,0.46,0,4.22,122.5,266.9,2.812,1.977,2.17,,,
6/5/2024,1:26:20 PM,Trout Bog,BogGhost,706.7,14,22.1,0.01,22.4,14,5.705,,,-1,-0.12,,0.45,0,4.22,122.3,265.6,2.841,1.997,2.196,,,
6/5/2024,1:26:22 PM,Trout Bog,BogGhost,706.7,13.8,21.9,0.01,22.2,14,5.65,,,-1,-0.13,,0.45,0,4.23,122,264.3,2.872,2.02,2.22,,,
6/5/2024,1:26:24 PM,Trout Bog,BogGhost,706.8,13.7,21.8,0.01,22.1,14,5.617,,,-1,-0.13,,0.45,0,4.23,121.8,262.8,2.901,2.04,2.214,,,
6/5/2024,1:26:26 PM,Trout Bog,BogGhost,706.8,13.6,21.7,0.01,22,14,5.596,,,-1.1,-0.14,,0.45,0,4.24,121.5,248.3,2.932,2.062,2.242,,,
6/5/2024,1:26:28 PM,Trout Bog,BogGhost,706.9,13.6,21.6,0.01,21.9,14,5.552,,,-1.1,-0.14,,0.43,0,4.24,121.3,244.9,2.959,2.081,2.236,,,
6/5/2024,1:26:30 PM,Trout Bog,BogGhost,706.8,13.5,21.6,0.01,21.9,14,5.488,,,-1.2,-0.15,,0.43,0,4.25,121,243.9,2.989,2.102,2.29,,,
6/5/2024,1:26:32 PM,Trout Bog,BogGhost,706.8,13.5,21.5,0.01,21.8,14,5.439,,,-1.2,-0.15,,0.43,0,4.25,120.8,242.1,3.017,2.121,2.291,,,
6/5/2024,1:26:34 PM,Trout Bog,BogGhost,706.8,13.4,21.5,0.01,21.8,14,5.389,,,-1.2,-0.16,,0.43,0,4.25,120.6,240.7,3.048,2.143,2.349,,,
6/5/2024,1:26:36 PM,Trout Bog,BogGhost,706.8,13.4,21.4,0.01,21.7,14,5.329,,,-1.3,-0.16,,0.42,0,4.25,120.4,239.5,3.075,2.162,2.349,,,
6/5/2024,1:26:38 PM,Trout Bog,BogGhost,706.7,13.3,21.4,0.01,21.7,14,5.271,,,-1.3,-0.17,,0.42,0,4.26,120.3,238.4,3.105,2.183,2.361,,,
6/5/2024,1:26:40 PM,Trout Bog,BogGhost,706.7,13.3,21.3,0.01,21.6,14,5.222,,,-1.4,-0.17,,0.43,0,4.26,120.2,237.4,3.131,2.202,2.379,,,
6/5/2024,1:26:42 PM,Trout Bog,BogGhost,706.7,13.2,21.2,0.01,21.5,14,5.184,,,-1.4,-0.18,,0.45,0,4.26,120.3,236.7,3.155,2.219,2.383,,,
6/5/2024,1:26:44 PM,Trout Bog,BogGhost,706.7,13.1,21.2,0.01,21.5,14,5.144,,,-1.4,-0.18,,0.46,0,4.25,120.4,235.7,3.189,2.242,2.436,,,
6/5/2024,1:26:46 PM,Trout Bog,BogGhost,706.8,13.1,21.2,0.01,21.5,14,5.093,,,-1.5,-0.19,,0.46,0,4.25,120.5,234.8,3.219,2.263,2.451,,,
6/5/2024,1:26:48 PM,Trout Bog,BogGhost,706.9,13.1,21.2,0.01,21.5,14,5.037,,,-1.5,-0.19,,0.45,0,4.25,120.7,234,3.245,2.281,2.46,,,
6/5/2024,1:26:50 PM,Trout Bog,BogGhost,706.8,13.1,21.1,0.01,21.5,14,4.98,,,-1.6,-0.2,,0.46,0,4.24,121,233.1,3.271,2.3,2.485,,,
6/5/2024,1:26:52 PM,Trout Bog,BogGhost,706.9,13,21.1,0.01,21.4,14,4.912,,,-1.6,-0.21,,0.45,0,4.24,121.3,231.8,3.298,2.319,2.502,,,
6/5/2024,1:26:54 PM,Trout Bog,BogGhost,706.8,13,21.1,0.01,21.4,14,4.856,,,-1.6,-0.21,,0.44,0,4.23,121.6,230.1,3.324,2.337,2.499,,,
6/5/2024,1:26:56 PM,Trout Bog,BogGhost,706.7,13,21.1,0.01,21.4,14,4.805,,,-1.7,-0.21,,0.43,0,4.22,122,228.4,3.352,2.357,2.537,,,
6/5/2024,1:26:58 PM,Trout Bog,BogGhost,706.8,12.9,21.1,0.01,21.4,14,4.763,,,-1.7,-0.22,,0.43,0,4.22,122.3,216.6,3.377,2.374,2.527,,,
6/5/2024,1:27:00 PM,Trout Bog,BogGhost,706.8,12.9,21,0.01,21.3,14,4.728,,,-1.7,-0.22,,0.44,0,4.21,122.6,215.2,3.405,2.394,2.58,,,
6/5/2024,1:27:02 PM,Trout Bog,BogGhost,706.8,12.9,21,0.01,21.3,14,4.698,,,-1.8,-0.23,,0.44,0,4.2,122.9,214.1,3.429,2.411,2.576,,,
6/5/2024,1:27:04 PM,Trout Bog,BogGhost,706.8,12.8,21,0.01,21.3,14,4.677,,,-1.8,-0.23,,0.45,0,4.2,123.1,213.1,3.46,2.433,2.617,,,
6/5/2024,1:27:06 PM,Trout Bog,BogGhost,706.8,12.8,21,0.01,21.3,14,4.648,,,-1.8,-0.23,,0.45,0,4.2,123.2,212.1,3.485,2.451,2.627,,,
6/5/2024,1:27:08 PM,Trout Bog,BogGhost,706.9,12.8,21,0.01,21.3,14,4.625,,,-1.8,-0.24,,0.45,0,4.19,123.4,211.1,3.515,2.471,2.632,,,
6/5/2024,1:27:10 PM,Trout Bog,BogGhost,706.8,12.8,21,0.01,21.3,14,4.601,,,-1.9,-0.24,,0.45,0,4.19,123.5,210.1,3.539,2.489,2.661,,,
6/5/2024,1:27:12 PM,Trout Bog,BogGhost,706.7,12.8,21,0.01,21.2,14,4.576,,,-1.9,-0.25,,0.43,0,4.19,123.6,209.3,3.566,2.507,2.662,,,
6/5/2024,1:27:14 PM,Trout Bog,BogGhost,706.8,12.8,21,0.01,21.2,14,4.54,,,-1.9,-0.25,,0.43,0,4.19,123.7,208.5,3.59,2.524,2.706,,,
6/5/2024,1:27:16 PM,Trout Bog,BogGhost,706.8,12.8,21,0.01,21.2,14,4.505,,,-2,-0.25,,0.42,0,4.19,123.8,207.7,3.617,2.543,2.7,,,
6/5/2024,1:27:18 PM,Trout Bog,BogGhost,706.8,12.7,20.9,0.01,21.2,14,4.476,,,-2,-0.26,,0.42,0,4.18,123.8,206.9,3.642,2.561,2.742,,,
6/5/2024,1:27:20 PM,Trout Bog,BogGhost,706.9,12.7,20.9,0.01,21.2,14,4.449,,,-2,-0.26,,0.41,0,4.18,123.9,206.1,3.67,2.58,2.756,,,
6/5/2024,1:27:22 PM,Trout Bog,BogGhost,706.8,12.7,20.9,0.01,21.2,14,4.424,,,-2,-0.26,,0.4,0,4.18,124,205.4,3.693,2.597,2.762,,,
6/5/2024,1:27:24 PM,Trout Bog,BogGhost,706.9,12.7,20.9,0.01,21.2,14,4.397,,,-2.1,-0.27,,0.4,0,4.18,124.1,203.8,3.718,2.614,2.787,,,
6/5/2024,1:27:26 PM,Trout Bog,BogGhost,706.8,12.7,20.9,0.01,21.2,14,4.37,,,-2.1,-0.27,,0.4,0,4.18,124.1,202.3,3.747,2.634,2.822,,,
6/5/2024,1:27:28 PM,Trout Bog,BogGhost,706.6,12.6,20.9,0.01,21.2,14,4.34,,,-2.1,-0.27,,0.39,0,4.18,124.2,200.8,3.772,2.652,2.838,,,
6/5/2024,1:27:30 PM,Trout Bog,BogGhost,706.6,12.6,20.9,0.01,21.2,14,4.313,,,-2.1,-0.27,,0.39,0,4.17,124.3,199.4,3.802,2.673,2.884,,,
6/5/2024,1:27:32 PM,Trout Bog,BogGhost,706.8,12.6,20.9,0.01,21.1,14,4.302,,,-2.1,-0.28,,0.39,0,4.17,124.3,198,3.827,2.691,2.874,,,
6/5/2024,1:27:34 PM,Trout Bog,BogGhost,706.7,12.6,20.8,0.01,21.1,14,4.29,,,-2.1,-0.28,,0.39,0,4.17,124.4,196.5,3.858,2.713,2.929,,,
6/5/2024,1:27:36 PM,Trout Bog,BogGhost,706.7,12.6,20.8,0.01,21.1,14,4.272,,,-2.1,-0.28,,0.39,0,4.17,124.4,186.7,3.886,2.732,2.919,,,
6/5/2024,1:27:38 PM,Trout Bog,BogGhost,706.7,12.6,20.8,0.01,21.1,14,4.255,,,-2.1,-0.28,,0.4,0,4.17,124.4,185.3,3.916,2.753,2.961,,,
6/5/2024,1:27:40 PM,Trout Bog,BogGhost,706.8,12.6,20.8,0.01,21.1,14,4.237,,,-2.1,-0.28,,0.41,0,4.17,124.4,184.6,3.943,2.773,2.967,,,
6/5/2024,1:27:42 PM,Trout Bog,BogGhost,706.9,12.6,20.8,0.01,21.1,14,4.222,,,-2.2,-0.28,,0.43,0,4.17,124.4,183.9,3.975,2.795,3.006,,,
6/5/2024,1:27:44 PM,Trout Bog,BogGhost,706.8,12.6,20.8,0.01,21.1,14,4.189,,,-2.2,-0.28,,0.43,0,4.17,124.5,183.4,4.003,2.815,3.022,,,
6/5/2024,1:27:46 PM,Trout Bog,BogGhost,706.9,12.6,20.9,0.01,21.1,14,4.151,,,-2.2,-0.28,,0.43,0,4.17,124.5,182.9,4.033,2.836,3.019,,,
6/5/2024,1:27:48 PM,Trout Bog,BogGhost,706.9,12.6,20.9,0.01,21.2,14,4.124,,,-2.2,-0.29,,0.45,0,4.17,124.6,182.4,4.059,2.854,2.996,,,
6/5/2024,1:27:50 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,4.104,,,-2.2,-0.29,,0.44,0,4.17,124.6,181.9,4.084,2.872,2.992,,,
6/5/2024,1:27:52 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,4.08,,,-2.2,-0.29,,0.43,0,4.16,124.7,181.4,4.109,2.889,3.044,,,
6/5/2024,1:27:54 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,4.046,,,-2.2,-0.29,,0.44,0,4.16,124.8,180.9,4.134,2.907,3.054,,,
6/5/2024,1:27:56 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,4.017,,,-2.3,-0.3,,0.43,0,4.16,125,180.5,4.163,2.927,3.127,,,
6/5/2024,1:27:58 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,3.989,,,-2.3,-0.3,,0.42,0,4.15,125.2,180,4.192,2.947,3.161,,,
6/5/2024,1:28:00 PM,Trout Bog,BogGhost,706.6,12.5,20.9,0.01,21.2,14,3.959,,,-2.3,-0.3,,0.4,0,4.15,125.4,179.6,4.226,2.971,3.221,,,
6/5/2024,1:28:02 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.926,,,-2.3,-0.3,,0.4,0,4.15,125.6,179.1,4.257,2.994,3.23,,,
6/5/2024,1:28:04 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.904,,,-2.3,-0.3,,0.39,0,4.14,125.9,178.2,4.292,3.018,3.257,,,
6/5/2024,1:28:06 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.902,,,-2.3,-0.31,,0.39,0,4.14,126.1,177.1,4.321,3.039,3.257,,,
6/5/2024,1:28:08 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.911,,,-2.3,-0.31,,0.39,0,4.13,126.2,176.2,4.355,3.062,3.282,,,
6/5/2024,1:28:10 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.918,,,-2.4,-0.31,,0.39,0,4.13,126.4,175.2,4.382,3.081,3.274,,,
6/5/2024,1:28:12 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.927,,,-2.4,-0.31,,0.4,0,4.13,126.5,174.2,4.412,3.102,3.26,,,
6/5/2024,1:28:14 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.935,,,-2.4,-0.31,,0.4,0,4.13,126.6,173.2,4.437,3.12,3.285,,,
6/5/2024,1:28:16 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.942,,,-2.4,-0.31,,0.41,0,4.13,126.6,172.1,4.463,3.138,3.273,,,
6/5/2024,1:28:18 PM,Trout Bog,BogGhost,706.9,12.5,20.9,0.01,21.2,14,3.944,,,-2.4,-0.32,,0.41,0,4.13,126.6,171.1,4.488,3.156,3.337,,,
6/5/2024,1:28:20 PM,Trout Bog,BogGhost,706.9,12.5,20.9,0.01,21.2,14,3.941,,,-2.4,-0.32,,0.41,0,4.13,126.7,170.1,4.516,3.176,3.394,,,
6/5/2024,1:28:22 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,3.936,,,-2.4,-0.32,,0.43,0,4.13,126.8,169.3,4.549,3.199,3.481,,,
6/5/2024,1:28:24 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,3.928,,,-2.4,-0.32,,0.43,0,4.12,126.9,168.4,4.587,3.225,3.496,,,
6/5/2024,1:28:26 PM,Trout Bog,BogGhost,706.9,12.5,20.9,0.01,21.2,14,3.917,,,-2.4,-0.32,,0.43,0,4.12,127,167.6,4.625,3.252,3.525,,,
6/5/2024,1:28:28 PM,Trout Bog,BogGhost,706.7,12.5,20.9,0.01,21.2,14,3.903,,,-2.5,-0.32,,0.43,0,4.12,127.2,166.7,4.664,3.28,3.524,,,
6/5/2024,1:28:30 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,3.889,,,-2.5,-0.33,,0.42,0,4.11,127.4,166,4.708,3.31,3.603,,,
6/5/2024,1:28:32 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,3.875,,,-2.5,-0.33,,0.41,0,4.11,127.6,165.4,4.746,3.337,3.589,,,
6/5/2024,1:28:34 PM,Trout Bog,BogGhost,706.8,12.5,20.9,0.01,21.2,14,3.864,,,-2.5,-0.33,,0.42,0,4.1,127.8,164.8,4.787,3.366,3.648,,,
6/5/2024,1:28:36 PM,Trout Bog,BogGhost,706.9,12.5,20.9,0.01,21.2,14,3.854,,,-2.5,-0.33,,0.41,0,4.1,128.1,164.3,4.821,3.39,3.649,,,
6/5/2024,1:28:38 PM,Trout Bog,BogGhost,706.7,12.5,21,0.01,21.2,14,3.849,,,-2.5,-0.33,,0.41,0,4.09,128.4,163.8,4.858,3.416,3.663,,,
6/5/2024,1:28:40 PM,Trout Bog,BogGhost,706.7,12.5,21,0.01,21.2,14,3.846,,,-2.6,-0.34,,0.41,0,4.09,128.7,163.2,4.891,3.439,3.689,,,
6/5/2024,1:28:42 PM,Trout Bog,BogGhost,706.7,12.5,21,0.01,21.2,14,3.844,,,-2.6,-0.34,,0.4,0,4.09,128.9,162.7,4.927,3.465,3.712,,,
6/5/2024,1:28:44 PM,Trout Bog,BogGhost,706.8,12.5,21,0.01,21.2,14,3.843,,,-2.6,-0.34,,0.41,0,4.08,129,162,4.961,3.488,3.729,,,
6/5/2024,1:28:46 PM,Trout Bog,BogGhost,706.9,12.5,21,0.01,21.2,14,3.842,,,-2.6,-0.34,,0.43,0,4.08,129.1,161.3,4.999,3.515,3.776,,,
6/5/2024,1:28:48 PM,Trout Bog,BogGhost,706.7,12.5,21,0.01,21.2,14,3.841,,,-2.6,-0.34,,0.42,0,4.08,129.1,160.7,5.037,3.542,3.81,,,
6/5/2024,1:28:50 PM,Trout Bog,BogGhost,706.8,12.5,21,0.01,21.2,14,3.841,,,-2.6,-0.34,,0.42,0,4.08,129.2,159.9,5.08,3.572,3.829,,,
6/5/2024,1:28:52 PM,Trout Bog,BogGhost,706.8,12.5,21,0.01,21.2,14,3.842,,,-2.6,-0.35,,0.41,0,4.08,129.1,159.2,5.12,3.6,3.838,,,
6/5/2024,1:28:54 PM,Trout Bog,BogGhost,706.9,12.5,21,0.01,21.2,14,3.844,,,-2.6,-0.35,,0.42,0,4.08,129.1,158.5,5.161,3.629,3.849,,,
6/5/2024,1:28:56 PM,Trout Bog,BogGhost,706.8,12.5,21,0.01,21.3,14,3.846,,,-2.6,-0.35,,0.41,0,4.08,129,157.7,5.206,3.66,3.889,,,
6/5/2024,1:28:58 PM,Trout Bog,BogGhost,706.8,12.5,21,0.01,21.3,14,3.848,,,-2.6,-0.35,,0.42,0,4.09,128.8,157,5.241,3.685,3.878,,,
6/5/2024,1:29:00 PM,Trout Bog,BogGhost,706.7,12.5,21,0.01,21.3,14,3.851,,,-2.6,-0.35,,0.43,0,4.09,128.7,156.2,5.275,3.709,3.924,,,
6/5/2024,1:29:02 PM,Trout Bog,BogGhost,706.7,12.5,21,0.01,21.3,14,3.853,,,-2.7,-0.35,,0.44,0,4.09,128.6,155.5,5.305,3.73,3.897,,,
6/5/2024,1:29:04 PM,Trout Bog,BogGhost,706.9,12.5,21,0.01,21.3,14,3.854,,,-2.7,-0.35,,0.46,0,4.09,128.4,154.7,5.338,3.754,3.952,,,
6/5/2024,1:29:06 PM,Trout Bog,BogGhost,706.9,12.5,21,0.01,21.3,14,3.856,,,-2.7,-0.35,,0.47,0,4.1,128.3,154,5.367,3.774,3.932,,,
6/5/2024,1:29:08 PM,Trout Bog,BogGhost,706.8,12.5,21,0.01,21.3,14,3.857,,,-2.7,-0.35,,0.47,0,4.1,128.1,153.2,5.398,3.796,3.969,,,
6/5/2024,1:29:10 PM,Trout Bog,BogGhost,706.8,12.5,21,0.01,21.3,14,3.858,,,-2.7,-0.35,,0.46,0,4.1,128,152.5,5.423,3.813,3.966,,,
6/5/2024,1:29:12 PM,Trout Bog,BogGhost,706.7,12.6,21.1,0.01,21.3,14,3.858,,,-2.7,-0.35,,0.46,0,4.11,127.8,151.8,5.452,3.834,3.983,,,
6/5/2024,1:29:14 PM,Trout Bog,BogGhost,706.8,12.6,21.1,0.01,21.3,14,3.858,,,-2.7,-0.35,,0.45,0,4.11,127.7,151.1,5.477,3.851,4.016,,,
6/5/2024,1:29:16 PM,Trout Bog,BogGhost,706.8,12.6,21.1,0.01,21.4,14,3.857,,,-2.7,-0.35,,0.45,0,4.11,127.5,150.4,5.505,3.871,4.015,,,
6/5/2024,1:29:18 PM,Trout Bog,BogGhost,706.8,12.6,21.1,0.01,21.4,14,3.857,,,-2.7,-0.35,,0.44,0,4.11,127.4,149.7,5.531,3.889,4.047,,,
6/5/2024,1:29:20 PM,Trout Bog,BogGhost,706.7,12.6,21.1,0.01,21.4,14,3.857,,,-2.7,-0.35,,0.44,0,4.12,127.3,149.1,5.556,3.906,4.037,,,
6/5/2024,1:29:22 PM,Trout Bog,BogGhost,706.7,12.6,21.1,0.01,21.4,14,3.857,,,-2.7,-0.35,,0.46,0,4.12,127.2,148.5,5.58,3.924,4.073,,,
6/5/2024,1:29:24 PM,Trout Bog,BogGhost,706.8,12.6,21.1,0.01,21.4,14,3.857,,,-2.7,-0.35,,0.48,0,4.12,127.2,148,5.601,3.939,4.069,,,
6/5/2024,1:29:26 PM,Trout Bog,BogGhost,706.8,12.6,21.1,0.01,21.4,14,3.858,,,-2.7,-0.35,,0.5,0,4.12,127.2,147.5,5.624,3.954,4.077,,,
6/5/2024,1:29:28 PM,Trout Bog,BogGhost,706.8,12.6,21.1,0.01,21.4,14,3.858,,,-2.7,-0.36,,0.49,0,4.12,127.3,147.1,5.643,3.968,4.098,,,
6/5/2024,1:29:30 PM,Trout Bog,BogGhost,706.8,12.6,21.1,0.01,21.4,14,3.86,,,-2.7,-0.36,,0.49,0,4.11,127.3,146.7,5.664,3.983,4.122,,,
6/5/2024,1:29:32 PM,Trout Bog,BogGhost,706.7,12.6,21.1,0.01,21.4,14,3.86,,,-2.7,-0.36,,0.5,0,4.11,127.4,146.3,5.681,3.994,4.117,,,
6/5/2024,1:29:34 PM,Trout Bog,BogGhost,706.7,12.6,21.1,0.01,21.4,14,3.859,,,-2.7,-0.36,,0.49,0,4.11,127.4,145.8,5.702,4.01,4.138,,,
6/5/2024,1:29:36 PM,Trout Bog,BogGhost,706.7,12.6,21.1,0.01,21.4,14,3.857,,,-2.7,-0.36,,0.49,0,4.11,127.5,145.5,5.72,4.022,4.126,,,
6/5/2024,1:29:38 PM,Trout Bog,BogGhost,706.7,12.6,21.1,0.01,21.4,14,3.855,,,-2.8,-0.36,,0.5,0,4.11,127.5,145.1,5.74,4.036,4.172,,,
6/5/2024,1:29:40 PM,Trout Bog,BogGhost,706.7,12.6,21.2,0.01,21.4,14,3.853,,,-2.8,-0.36,,0.49,0,4.11,127.6,144.7,5.758,4.049,4.182,,,
6/5/2024,1:29:42 PM,Trout Bog,BogGhost,706.8,12.6,21.2,0.01,21.4,14,3.851,,,-2.8,-0.36,,0.5,0,4.11,127.6,144.3,5.778,4.063,4.187,,,
6/5/2024,1:29:44 PM,Trout Bog,BogGhost,706.7,12.6,21.2,0.01,21.4,14,3.849,,,-2.8,-0.36,,0.5,0,4.11,127.6,144,5.797,4.076,4.204,,,
6/5/2024,1:29:46 PM,Trout Bog,BogGhost,706.6,12.6,21.2,0.01,21.4,14,3.848,,,-2.8,-0.36,,0.5,0,4.11,127.6,143.5,5.816,4.09,4.193,,,
6/5/2024,1:29:48 PM,Trout Bog,BogGhost,706.6,12.6,21.2,0.01,21.4,14,3.847,,,-2.8,-0.36,,0.51,0,4.11,127.6,143.1,5.834,4.102,4.221,,,
6/5/2024,1:29:50 PM,Trout Bog,BogGhost,706.8,12.6,21.2,0.01,21.4,14,3.846,,,-2.8,-0.37,,0.5,0,4.11,127.5,142.5,5.852,4.115,4.212,,,
6/5/2024,1:29:52 PM,Trout Bog,BogGhost,706.6,12.6,21.2,0.01,21.4,14,3.846,,,-2.8,-0.37,,0.49,0,4.11,127.4,142,5.867,4.126,4.22,,,
6/5/2024,1:29:54 PM,Trout Bog,BogGhost,706.7,12.6,21.2,0.01,21.4,14,3.847,,,-2.8,-0.37,,0.49,0,4.11,127.3,141.5,5.885,4.138,4.242,,,
6/5/2024,1:29:56 PM,Trout Bog,BogGhost,706.7,12.6,21.2,0.01,21.4,14,3.847,,,-2.8,-0.37,,0.5,0,4.12,127.2,141,5.899,4.148,4.254,,,
6/5/2024,1:29:58 PM,Trout Bog,BogGhost,706.8,12.6,21.2,0.01,21.4,14,3.848,,,-2.8,-0.37,,0.5,0,4.12,127.1,140.5,5.919,4.162,4.336,,,
6/5/2024,1:30:00 PM,Trout Bog,BogGhost,706.7,12.6,21.2,0.01,21.5,14,3.848,,,-2.8,-0.37,,0.51,0,4.12,127,140,5.945,4.18,4.415,,,
6/5/2024,1:30:02 PM,Trout Bog,BogGhost,706.8,12.6,21.2,0.01,21.5,14,3.849,,,-2.8,-0.37,,0.51,0,4.12,127,139.5,5.971,4.199,4.422,,,
6/5/2024,1:30:04 PM,Trout Bog,BogGhost,706.7,12.6,21.2,0.01,21.5,14,3.85,,,-2.8,-0.37,,0.51,0,4.12,127,139,6.001,4.22,4.48,,,
6/5/2024,1:30:06 PM,Trout Bog,BogGhost,706.6,12.6,21.2,0.01,21.5,14,3.85,,,-2.8,-0.37,,0.52,0,4.12,127,138.6,6.028,4.239,4.461,,,
6/5/2024,1:30:08 PM,Trout Bog,BogGhost,706.8,12.6,21.2,0.01,21.5,14,3.85,,,-2.8,-0.37,,0.51,0,4.12,127,138.2,6.06,4.261,4.508,,,
6/5/2024,1:30:10 PM,Trout Bog,BogGhost,706.8,12.7,21.2,0.01,21.5,14,3.85,,,-2.8,-0.37,,0.51,0,4.12,127.1,137.9,6.087,4.28,4.496,,,
6/5/2024,1:30:12 PM,Trout Bog,BogGhost,706.8,12.7,21.2,0.01,21.5,14,3.85,,,-2.8,-0.37,,0.5,0,4.11,127.3,137.6,6.119,4.303,4.537,,,
6/5/2024,1:30:14 PM,Trout Bog,BogGhost,706.7,12.7,21.2,0.01,21.5,14,3.85,,,-2.8,-0.37,,0.5,0,4.11,127.5,137.4,6.147,4.322,4.544,,,
6/5/2024,1:30:16 PM,Trout Bog,BogGhost,706.7,12.7,21.2,0.01,21.5,14,3.849,,,-2.8,-0.37,,0.5,0,4.11,127.6,137.2,6.179,4.345,4.545,,,
6/5/2024,1:30:18 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.849,,,-2.8,-0.37,,0.51,0,4.11,127.8,137,6.207,4.365,4.571,,,
6/5/2024,1:30:20 PM,Trout Bog,BogGhost,706.8,12.7,21.3,0.01,21.5,14,3.85,,,-2.9,-0.38,,0.51,0,4.1,128,136.8,6.238,4.386,4.571,,,
6/5/2024,1:30:22 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.85,,,-2.9,-0.38,,0.5,0,4.1,128.2,136.6,6.266,4.406,4.603,,,
6/5/2024,1:30:24 PM,Trout Bog,BogGhost,706.6,12.7,21.3,0.01,21.5,14,3.851,,,-2.9,-0.38,,0.5,0,4.1,128.3,136.5,6.294,4.426,4.598,,,
6/5/2024,1:30:26 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.852,,,-2.9,-0.38,,0.51,0,4.09,128.4,136.3,6.326,4.448,4.614,,,
6/5/2024,1:30:28 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.854,,,-2.9,-0.38,,0.51,0,4.09,128.5,136,6.359,4.471,4.633,,,
6/5/2024,1:30:30 PM,Trout Bog,BogGhost,706.6,12.7,21.3,0.01,21.5,14,3.856,,,-2.9,-0.38,,0.5,0,4.09,128.5,135.7,6.389,4.492,4.632,,,
6/5/2024,1:30:32 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.858,,,-2.9,-0.38,,0.5,0,4.09,128.5,135.4,6.416,4.511,4.655,,,
6/5/2024,1:30:34 PM,Trout Bog,BogGhost,706.8,12.7,21.3,0.01,21.5,14,3.86,,,-2.9,-0.38,,0.49,0,4.1,128.4,134.9,6.451,4.536,4.66,,,
6/5/2024,1:30:36 PM,Trout Bog,BogGhost,706.8,12.7,21.3,0.01,21.5,14,3.86,,,-2.9,-0.38,,0.5,0,4.1,128.3,134.4,6.475,4.553,4.66,,,
6/5/2024,1:30:38 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.86,,,-2.9,-0.38,,0.5,0,4.1,128.2,134,6.499,4.569,4.708,,,
6/5/2024,1:30:40 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.861,,,-2.9,-0.38,,0.5,0,4.1,128.1,133.6,6.517,4.582,4.69,,,
6/5/2024,1:30:42 PM,Trout Bog,BogGhost,706.7,12.7,21.3,0.01,21.5,14,3.86,,,-2.9,-0.38,,0.49,0,4.1,128,133.2,6.539,4.598,4.746,,,
