Date,Time,Site,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position,,,
6/10/2024,9:37:04 AM,Trout Bog,BogGhost,721.3,15.9,19.1,0.01,19.4,12,16.269,,,58.2,5.71,,0.06,0,4.09,135.3,316.8,0,0,-0.004,,,
6/10/2024,9:37:06 AM,Trout Bog,BogGhost,721.2,16,19.2,0.01,19.4,12,16.304,,,58.1,5.7,,0.06,0,4.09,135.1,317.3,0.001,0.03,-0.004,,,
6/10/2024,9:37:08 AM,Trout Bog,BogGhost,721.2,16,19.2,0.01,19.5,12,16.326,,,58,5.68,,0.07,0,4.1,135.1,317.7,0.002,0.06,0.015,,,
6/10/2024,9:37:10 AM,Trout Bog,BogGhost,721.3,16,19.2,0.01,19.5,12,16.34,,,57.8,5.67,,0.07,0,4.1,135,318,0.002,0.09,0.009,,,
6/10/2024,9:37:12 AM,Trout Bog,BogGhost,721.3,16.1,19.3,0.01,19.5,13,16.348,,,57.6,5.64,,0.07,0,3.82,151,338.4,0.002,0.12,0.012,,,
6/10/2024,9:37:14 AM,Trout Bog,BogGhost,721.3,16.1,19.3,0.01,19.5,13,16.325,,,57.4,5.62,,0.07,0,3.87,148,336.6,0.002,0.15,-0.001,,,
6/10/2024,9:37:16 AM,Trout Bog,BogGhost,721.2,16.1,19.3,0.01,19.6,13,16.259,,,57.2,5.61,,0.07,0,3.94,144.1,332.6,0.002,0.18,0.001,,,
6/10/2024,9:37:18 AM,Trout Bog,BogGhost,721.3,16.1,19.3,0.01,19.6,13,16.171,,,57,5.6,,0.08,0,3.97,141.9,330.6,0.001,0.21,0.003,,,
6/10/2024,9:37:20 AM,Trout Bog,BogGhost,721.3,16,19.3,0.01,19.6,13,16.08,,,56.8,5.6,,0.08,0,4,140.6,329.7,0.001,0.24,-0.003,,,
6/10/2024,9:37:22 AM,Trout Bog,BogGhost,721.2,16,19.3,0.01,19.6,13,15.983,,,56.8,5.6,,0.08,0,4.01,139.7,329.3,0.001,0.27,0.006,,,
6/10/2024,9:37:24 AM,Trout Bog,BogGhost,721.2,15.9,19.3,0.01,19.6,13,15.865,,,56.8,5.62,,0.08,0,4.02,138.9,329.2,0.001,0.3,-0.001,,,
6/10/2024,9:37:26 AM,Trout Bog,BogGhost,721.2,15.9,19.3,0.01,19.6,13,15.753,,,56.8,5.64,,0.08,0,4.03,138.3,329.2,0.002,0.33,0.016,,,
6/10/2024,9:37:28 AM,Trout Bog,BogGhost,721.2,15.9,19.3,0.01,19.6,13,15.677,,,57,5.66,,0.1,0,4.04,137.9,329.3,0.004,0.36,0.045,,,
6/10/2024,9:37:30 AM,Trout Bog,BogGhost,721.3,15.9,19.3,0.01,19.6,13,15.627,,,57.2,5.69,,0.1,0,4.05,137.5,329.5,0.008,0.39,0.058,,,
6/10/2024,9:37:32 AM,Trout Bog,BogGhost,721.2,15.9,19.4,0.01,19.6,13,15.577,,,57.3,5.71,,0.08,0,4.05,137.1,329.8,0.014,0.42,0.067,,,
6/10/2024,9:37:34 AM,Trout Bog,BogGhost,721.2,15.9,19.4,0.01,19.7,13,15.531,,,57.4,5.73,,0.07,0,4.06,136.8,330.1,0.02,0.45,0.104,,,
6/10/2024,9:37:36 AM,Trout Bog,BogGhost,721.2,15.9,19.4,0.01,19.7,13,15.495,,,57.5,5.74,,0.05,0,4.06,136.4,330.4,0.028,0.48,0.106,,,
6/10/2024,9:37:38 AM,Trout Bog,BogGhost,721.2,15.9,19.4,0.01,19.7,13,15.464,,,57.6,5.75,,0.04,0,4.08,135.5,330.6,0.038,0.51,0.139,,,
6/10/2024,9:37:40 AM,Trout Bog,BogGhost,721.2,15.8,19.4,0.01,19.7,13,15.434,,,57.6,5.76,,0.01,0,4.09,135,331.1,0.047,0.54,0.125,,,
6/10/2024,9:37:42 AM,Trout Bog,BogGhost,721.2,15.8,19.4,0.01,19.6,13,15.413,,,57.7,5.76,,-0.03,0,4.1,134.5,332,0.059,0.57,0.169,,,
6/10/2024,9:37:44 AM,Trout Bog,BogGhost,721.2,15.8,19.3,0.01,19.6,13,15.389,,,57.7,5.77,,-0.05,0,4.1,134.2,332.9,0.069,0.6,0.149,,,
6/10/2024,9:37:46 AM,Trout Bog,BogGhost,721.2,15.8,19.3,0.01,19.6,13,15.367,,,57.8,5.78,,-0.07,0,4.11,133.9,333.8,0.083,0.63,0.175,,,
6/10/2024,9:37:48 AM,Trout Bog,BogGhost,721.1,15.7,19.3,0.01,19.6,13,15.341,,,57.8,5.79,,-0.08,0,4.11,133.7,334.7,0.095,0.067,0.179,,,
6/10/2024,9:37:50 AM,Trout Bog,BogGhost,721.2,15.7,19.3,0.01,19.6,13,15.32,,,57.9,5.8,,-0.09,0,4.11,133.4,335.7,0.11,0.078,0.186,,,
6/10/2024,9:37:52 AM,Trout Bog,BogGhost,721.2,15.7,19.3,0.01,19.6,13,15.303,,,58.1,5.82,,-0.09,0,4.12,133.2,336.6,0.124,0.087,0.208,,,
6/10/2024,9:37:54 AM,Trout Bog,BogGhost,721.2,15.7,19.3,0.01,19.6,13,15.288,,,58.2,5.83,,-0.1,0,4.12,133,337.6,0.139,0.098,0.203,,,
6/10/2024,9:37:56 AM,Trout Bog,BogGhost,721.2,15.7,19.3,0.01,19.6,13,15.272,,,58.3,5.85,,-0.1,0,4.13,132.8,338.6,0.157,0.111,0.227,,,
6/10/2024,9:37:58 AM,Trout Bog,BogGhost,721.3,15.7,19.3,0.01,19.6,13,15.262,,,58.5,5.86,,-0.1,0,4.13,132.6,339.5,0.175,0.123,0.23,,,
6/10/2024,9:38:00 AM,Trout Bog,BogGhost,721.3,15.7,19.3,0.01,19.6,13,15.259,,,58.7,5.88,,-0.1,0,4.13,132.5,340.5,0.192,0.135,0.244,,,
6/10/2024,9:38:02 AM,Trout Bog,BogGhost,721.3,15.7,19.3,0.01,19.6,13,15.262,,,58.8,5.9,,-0.1,0,4.13,132.4,341.4,0.211,0.148,0.263,,,
6/10/2024,9:38:04 AM,Trout Bog,BogGhost,721.2,15.7,19.3,0.01,19.6,13,15.26,,,59,5.91,,-0.1,0,4.13,132.2,342.4,0.231,0.163,0.282,,,
6/10/2024,9:38:06 AM,Trout Bog,BogGhost,721.2,15.7,19.3,0.01,19.6,13,15.254,,,59.1,5.93,,-0.11,0,4.14,132.1,343.3,0.249,0.175,0.283,,,
6/10/2024,9:38:08 AM,Trout Bog,BogGhost,721.2,15.7,19.2,0.01,19.5,13,15.246,,,59.3,5.94,,-0.1,0,4.14,132,344.2,0.269,0.189,0.322,,,
6/10/2024,9:38:10 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.5,12,15.237,,,59.3,5.95,,-0.1,0,4.14,131.9,345.1,0.286,0.201,0.313,,,
6/10/2024,9:38:12 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.5,12,15.224,,,59.4,5.96,,-0.08,0,4.14,131.8,346,0.305,0.215,0.354,,,
6/10/2024,9:38:14 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.5,12,15.205,,,59.5,5.97,,-0.06,0,4.14,131.8,346.8,0.321,0.226,0.325,,,
6/10/2024,9:38:16 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.4,12,15.186,,,59.5,5.98,,-0.07,0,4.14,131.7,347.6,0.34,0.239,0.367,,,
6/10/2024,9:38:18 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.4,12,15.167,,,59.5,5.98,,-0.06,0,4.14,131.7,348.4,0.357,0.251,0.373,,,
6/10/2024,9:38:20 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.5,12,15.147,,,59.5,5.98,,-0.05,0,4.14,131.6,349.2,0.376,0.264,0.392,,,
6/10/2024,9:38:22 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.5,12,15.129,,,59.4,5.97,,-0.06,0,4.14,131.6,350,0.394,0.277,0.416,,,
6/10/2024,9:38:24 AM,Trout Bog,BogGhost,721.2,15.6,19.2,0.01,19.5,12,15.11,,,59.2,5.96,,-0.06,0,4.14,131.6,350.8,0.413,0.291,0.419,,,
6/10/2024,9:38:26 AM,Trout Bog,BogGhost,721.3,15.6,19.3,0.01,19.6,13,15.091,,,58.9,5.93,,-0.06,0,4.14,131.6,351.7,0.431,0.304,0.43,,,
6/10/2024,9:38:28 AM,Trout Bog,BogGhost,721.2,15.7,19.3,0.01,19.6,13,15.074,,,58.6,5.9,,-0.08,0,4.14,131.6,352.5,0.451,0.318,0.446,,,
6/10/2024,9:38:30 AM,Trout Bog,BogGhost,721.2,15.7,19.4,0.01,19.7,13,15.058,,,58.3,5.87,,-0.09,0,4.14,131.6,353.2,0.471,0.331,0.469,,,
6/10/2024,9:38:32 AM,Trout Bog,BogGhost,721.2,15.7,19.4,0.01,19.7,13,15.042,,,57.9,5.84,,-0.09,0,4.14,131.6,354,0.491,0.345,0.49,,,
6/10/2024,9:38:34 AM,Trout Bog,BogGhost,721.2,15.7,19.4,0.01,19.7,13,15.026,,,57.7,5.81,,-0.11,0,4.14,131.6,354.7,0.513,0.361,0.527,,,
6/10/2024,9:38:36 AM,Trout Bog,BogGhost,721.2,15.7,19.4,0.01,19.7,13,15.009,,,57.5,5.79,,-0.11,0,4.14,131.6,355.4,0.536,0.377,0.538,,,
6/10/2024,9:38:38 AM,Trout Bog,BogGhost,721.3,15.7,19.4,0.01,19.7,13,14.992,,,57.3,5.78,,-0.12,0,4.14,131.5,356.1,0.561,0.395,0.586,,,
6/10/2024,9:38:40 AM,Trout Bog,BogGhost,721.2,15.7,19.4,0.01,19.7,13,14.975,,,57.2,5.77,,-0.1,0,4.15,131.4,356.7,0.584,0.411,0.569,,,
6/10/2024,9:38:42 AM,Trout Bog,BogGhost,721.2,15.6,19.4,0.01,19.7,13,14.961,,,57.2,5.77,,-0.11,0,4.15,131.3,357.3,0.61,0.429,0.618,,,
6/10/2024,9:38:44 AM,Trout Bog,BogGhost,721.2,15.6,19.3,0.01,19.6,13,14.95,,,57.2,5.77,,-0.11,0,4.15,131.2,357.9,0.633,0.445,0.611,,,
6/10/2024,9:38:46 AM,Trout Bog,BogGhost,721.2,15.5,19.2,0.01,19.5,12,14.941,,,57.1,5.77,,-0.06,0,4.15,131,358.6,0.659,0.464,0.65,,,
6/10/2024,9:38:48 AM,Trout Bog,BogGhost,721.2,15.4,19.1,0.01,19.4,12,14.933,,,57.1,5.76,,-0.06,0,4.15,130.9,359.2,0.682,0.48,0.659,,,
6/10/2024,9:38:50 AM,Trout Bog,BogGhost,721.3,15.4,19,0.01,19.3,12,14.927,,,56.9,5.75,,-0.06,0,4.16,130.7,359.7,0.709,0.499,0.676,,,
6/10/2024,9:38:52 AM,Trout Bog,BogGhost,721.3,15.3,19,0.01,19.3,12,14.923,,,56.8,5.74,,-0.05,0,4.16,130.6,360.3,0.735,0.517,0.71,,,
6/10/2024,9:38:54 AM,Trout Bog,BogGhost,721.2,15.3,18.9,0.01,19.2,12,14.918,,,56.6,5.72,,-0.06,0,4.16,130.5,360.9,0.764,0.538,0.721,,,
6/10/2024,9:38:56 AM,Trout Bog,BogGhost,721.2,15.2,18.8,0.01,19.1,12,14.913,,,56.4,5.7,,-0.07,0,4.16,130.5,361.6,0.79,0.556,0.759,,,
6/10/2024,9:38:58 AM,Trout Bog,BogGhost,721.1,15.2,18.8,0.01,19.1,12,14.909,,,56.2,5.68,,-0.06,0,4.16,130.6,362.2,0.819,0.576,0.762,,,
6/10/2024,9:39:00 AM,Trout Bog,BogGhost,721.2,15.2,18.8,0.01,19.1,12,14.904,,,56,5.66,,-0.1,0,4.16,130.7,362.9,0.846,0.595,0.792,,,
6/10/2024,9:39:02 AM,Trout Bog,BogGhost,721.2,15.2,18.8,0.01,19.1,12,14.896,,,55.8,5.64,,-0.09,0,4.15,131,363.7,0.875,0.616,0.795,,,
6/10/2024,9:39:04 AM,Trout Bog,BogGhost,721.3,15.3,19,0.01,19.3,12,14.883,,,55.5,5.61,,-0.06,0,4.15,131.4,364.4,0.902,0.635,0.806,,,
6/10/2024,9:39:06 AM,Trout Bog,BogGhost,721.3,15.6,19.3,0.01,19.6,13,14.861,,,55.1,5.57,,-0.05,0,4.14,131.8,365.3,0.931,0.655,0.823,,,
6/10/2024,9:39:08 AM,Trout Bog,BogGhost,721.2,15.9,19.7,0.01,20,13,14.832,,,54.6,5.52,,0,0,4.13,132.3,366,0.958,0.674,0.845,,,
6/10/2024,9:39:10 AM,Trout Bog,BogGhost,721.2,16.2,20.2,0.01,20.5,13,14.797,,,50.6,5.12,,0.06,0,4.12,132.8,366.8,0.983,0.692,0.843,,,
6/10/2024,9:39:12 AM,Trout Bog,BogGhost,721.2,16.6,20.7,0.01,21,13,14.747,,,49.5,5.01,,0.14,0,4.11,133.3,367.5,1.012,0.712,0.889,,,
6/10/2024,9:39:14 AM,Trout Bog,BogGhost,721.2,17.1,21.2,0.01,21.6,14,14.69,,,48.8,4.95,,0.26,0,4.1,133.9,368.3,1.036,0.729,0.881,,,
6/10/2024,9:39:16 AM,Trout Bog,BogGhost,721.3,17.5,21.8,0.01,22.1,14,14.625,,,48.2,4.9,,0.39,0,4.09,134.6,369,1.064,0.749,0.929,,,
6/10/2024,9:39:18 AM,Trout Bog,BogGhost,721.2,17.8,22.3,0.01,22.6,14,14.536,,,47.5,4.84,,0.52,0,4.07,135.3,369.6,1.088,0.766,0.922,,,
6/10/2024,9:39:20 AM,Trout Bog,BogGhost,721.2,18.1,22.7,0.01,23.1,15,14.438,,,46.8,4.78,,0.65,0,4.06,136.1,370.1,1.116,0.785,0.961,,,
6/10/2024,9:39:22 AM,Trout Bog,BogGhost,721.2,18.4,23.1,0.01,23.5,15,14.313,,,41.7,4.27,,0.74,0,4.04,137,370.3,1.141,0.803,0.979,,,
6/10/2024,9:39:24 AM,Trout Bog,BogGhost,721.2,18.7,23.6,0.01,24,15,14.138,,,39.8,4.09,,0.76,0,4.02,137.9,370.2,1.169,0.823,0.986,,,
6/10/2024,9:39:26 AM,Trout Bog,BogGhost,721.3,19,24.1,0.01,24.5,16,13.927,,,38.5,3.97,,0.82,0,4.01,138.8,369.7,1.194,0.84,1.009,,,
6/10/2024,9:39:28 AM,Trout Bog,BogGhost,721.2,19.2,24.5,0.01,24.9,16,13.712,,,37.3,3.86,,0.82,0,3.99,139.6,368.9,1.22,0.858,1.008,,,
6/10/2024,9:39:30 AM,Trout Bog,BogGhost,721.3,19.5,25,0.01,25.4,16,13.472,,,33,3.44,,0.79,0,3.97,140.4,367.6,1.243,0.874,1.019,,,
6/10/2024,9:39:32 AM,Trout Bog,BogGhost,721.3,19.9,25.7,0.01,26.1,17,13.269,,,31.3,3.27,,0.75,0,3.95,141.3,344.2,1.265,0.89,1.033,,,
6/10/2024,9:39:34 AM,Trout Bog,BogGhost,721.3,20.5,26.5,0.01,27,17,13.06,,,30.2,3.18,,0.68,0,3.94,142.3,339.1,1.287,0.906,1.037,,,
6/10/2024,9:39:36 AM,Trout Bog,BogGhost,721.2,21,27.4,0.01,27.8,18,12.889,,,29.1,3.07,,0.66,0,3.92,143.2,336.9,1.309,0.921,1.07,,,
6/10/2024,9:39:38 AM,Trout Bog,BogGhost,721.3,21.6,28.2,0.01,28.7,18,12.716,,,28.2,2.98,,0.64,0,3.9,144,335,1.333,0.938,1.099,,,
6/10/2024,9:39:40 AM,Trout Bog,BogGhost,721.3,22.2,29.2,0.01,29.7,19,12.559,,,24,2.56,,0.63,0,3.89,144.7,333.6,1.355,0.953,1.093,,,
6/10/2024,9:39:42 AM,Trout Bog,BogGhost,721.3,22.8,30,0.01,30.5,19,12.492,,,22.1,2.35,,0.64,0,3.87,145.4,332.6,1.38,0.971,1.131,,,
6/10/2024,9:39:44 AM,Trout Bog,BogGhost,721.3,23.4,30.8,0.01,31.3,20,12.369,,,21.1,2.25,,0.64,0,3.86,146,331.7,1.401,0.986,1.112,,,
6/10/2024,9:39:46 AM,Trout Bog,BogGhost,721.3,23.8,31.4,0.01,32,20,12.23,,,20.3,2.17,,0.63,0,3.85,146.4,330.8,1.426,1.003,1.157,,,
6/10/2024,9:39:48 AM,Trout Bog,BogGhost,721.3,24.1,32,0.01,32.5,21,12.071,,,19.6,2.1,,0.64,0,3.85,146.7,330,1.447,1.018,1.143,,,
6/10/2024,9:39:50 AM,Trout Bog,BogGhost,721.3,24.3,32.4,0.01,32.9,21,11.935,,,18.9,2.04,,0.65,0,3.84,147,329.2,1.471,1.035,1.173,,,
6/10/2024,9:39:52 AM,Trout Bog,BogGhost,721.3,24.4,32.6,0.01,33.2,21,11.832,,,15.2,1.65,,0.64,0,3.83,147.2,328.4,1.491,1.049,1.178,,,
6/10/2024,9:39:54 AM,Trout Bog,BogGhost,721.2,24.5,32.9,0.01,33.5,21,11.682,,,14.2,1.54,,0.63,0,3.83,147.3,327.7,1.514,1.065,1.193,,,
6/10/2024,9:39:56 AM,Trout Bog,BogGhost,721.2,24.6,33.1,0.01,33.7,22,11.521,,,13.5,1.47,,0.61,0,3.83,147.2,326.8,1.535,1.079,1.235,,,
6/10/2024,9:39:58 AM,Trout Bog,BogGhost,721.2,24.7,33.3,0.01,33.9,22,11.395,,,12.9,1.41,,0.59,0,3.83,147.2,325.2,1.558,1.096,1.246,,,
6/10/2024,9:40:00 AM,Trout Bog,BogGhost,721.2,24.7,33.4,0.01,34,22,11.269,,,12.4,1.36,,0.58,0,3.83,147.1,324,1.579,1.111,1.268,,,
6/10/2024,9:40:02 AM,Trout Bog,BogGhost,721.2,24.6,33.5,0.01,34,22,11.136,,,11.9,1.31,,0.57,0,3.83,147.1,323,1.599,1.125,1.272,,,
6/10/2024,9:40:04 AM,Trout Bog,BogGhost,721.3,24.5,33.4,0.01,34,22,11.005,,,11.5,1.27,,0.56,0,3.83,147,322,1.623,1.141,1.304,,,
6/10/2024,9:40:06 AM,Trout Bog,BogGhost,721.2,24.4,33.4,0.01,34,22,10.849,,,11.1,1.23,,0.57,0,3.83,146.8,321.1,1.645,1.157,1.322,,,
6/10/2024,9:40:08 AM,Trout Bog,BogGhost,721.3,24.1,33.2,0.01,33.8,22,10.676,,,10.8,1.19,,0.58,0,3.83,146.6,320.3,1.669,1.174,1.32,,,
6/10/2024,9:40:10 AM,Trout Bog,BogGhost,721.3,23.8,32.9,0.01,33.4,21,10.528,,,10,1.12,,0.59,0,3.84,146.3,319.6,1.691,1.189,1.328,,,
6/10/2024,9:40:12 AM,Trout Bog,BogGhost,721.2,23.3,32.4,0.01,32.9,21,10.352,,,9.3,1.04,,0.6,0,3.84,146,319,1.716,1.207,1.375,,,
6/10/2024,9:40:14 AM,Trout Bog,BogGhost,721.2,22.9,32,0.01,32.6,21,10.179,,,8.7,0.97,,0.61,0,3.84,145.6,318.7,1.738,1.222,1.371,,,
6/10/2024,9:40:16 AM,Trout Bog,BogGhost,721.2,22.6,31.6,0.01,32.2,21,10.008,,,8.1,0.91,,0.61,0,3.85,145.2,318.6,1.764,1.241,1.413,,,
6/10/2024,9:40:18 AM,Trout Bog,BogGhost,721.2,22.2,31.2,0.01,31.8,20,9.84,,,7.5,0.85,,0.62,0,3.86,144.8,318.6,1.785,1.256,1.419,,,
6/10/2024,9:40:20 AM,Trout Bog,BogGhost,721.2,21.8,30.8,0.01,31.4,20,9.684,,,7,0.79,,0.61,0,3.86,144.3,318.8,1.812,1.274,1.437,,,
6/10/2024,9:40:22 AM,Trout Bog,BogGhost,721.2,21.5,30.5,0.01,31,20,9.516,,,6.5,0.74,,0.61,0,3.87,143.9,319.1,1.835,1.291,1.462,,,
6/10/2024,9:40:24 AM,Trout Bog,BogGhost,721.2,21.1,30.1,0.01,30.7,20,9.366,,,6.1,0.69,,0.6,0,3.88,143.3,319.5,1.861,1.309,1.484,,,
6/10/2024,9:40:26 AM,Trout Bog,BogGhost,721.2,20.7,29.6,0.01,30.1,19,9.247,,,5.7,0.65,,0.59,0,3.89,142.7,320.1,1.886,1.327,1.511,,,
6/10/2024,9:40:28 AM,Trout Bog,BogGhost,721.2,20.3,29.1,0.01,29.6,19,9.134,,,5.3,0.61,,0.6,0,3.89,142.2,320.8,1.913,1.346,1.532,,,
6/10/2024,9:40:30 AM,Trout Bog,BogGhost,721.2,19.9,28.6,0.01,29.1,19,9.031,,,4.9,0.57,,0.59,0,3.9,141.7,321.6,1.939,1.364,1.533,,,
6/10/2024,9:40:32 AM,Trout Bog,BogGhost,721.2,19.5,28.1,0.01,28.6,18,8.92,,,4.6,0.53,,0.59,0,3.91,141.3,322.6,1.967,1.383,1.554,,,
6/10/2024,9:40:34 AM,Trout Bog,BogGhost,721.2,19.1,27.6,0.01,28.1,18,8.81,,,4.3,0.5,,0.59,0,3.91,140.9,323.6,1.991,1.4,1.561,,,
6/10/2024,9:40:36 AM,Trout Bog,BogGhost,721.2,18.7,27.2,0.01,27.6,18,8.706,,,4,0.46,,0.59,0,3.92,140.6,324.6,2.015,1.417,1.578,,,
6/10/2024,9:40:38 AM,Trout Bog,BogGhost,721.2,18.4,26.8,0.01,27.3,17,8.608,,,3.7,0.43,,0.57,0,3.92,140.4,325.7,2.04,1.435,1.593,,,
6/10/2024,9:40:40 AM,Trout Bog,BogGhost,721.3,18.2,26.6,0.01,27.1,17,8.516,,,3.5,0.41,,0.57,0,3.92,140.2,326.8,2.063,1.451,1.591,,,
6/10/2024,9:40:42 AM,Trout Bog,BogGhost,721.3,18,26.4,0.01,26.8,17,8.427,,,3.3,0.38,,0.57,0,3.93,140,327.8,2.089,1.469,1.639,,,
6/10/2024,9:40:44 AM,Trout Bog,BogGhost,721.3,17.8,26.2,0.01,26.6,17,8.341,,,3.1,0.36,,0.57,0,3.93,139.8,328.7,2.111,1.484,1.614,,,
6/10/2024,9:40:46 AM,Trout Bog,BogGhost,721.3,17.7,26,0.01,26.4,17,8.275,,,2.9,0.34,,0.57,0,3.93,139.6,329.6,2.135,1.501,1.633,,,
6/10/2024,9:40:48 AM,Trout Bog,BogGhost,721.3,17.6,25.8,0.01,26.3,17,8.222,,,2.7,0.32,,0.57,0,3.94,139.3,330.3,2.155,1.515,1.607,,,
6/10/2024,9:40:50 AM,Trout Bog,BogGhost,721.3,17.5,25.7,0.01,26.2,17,8.163,,,2.5,0.3,,0.58,0,3.94,139.1,331.1,2.178,1.532,1.658,,,
6/10/2024,9:40:52 AM,Trout Bog,BogGhost,721.3,17.4,25.6,0.01,26.1,17,8.098,,,2.4,0.28,,0.61,0,3.94,138.9,331.7,2.198,1.545,1.664,,,
6/10/2024,9:40:54 AM,Trout Bog,BogGhost,721.2,17.3,25.5,0.01,26,17,8.039,,,2.2,0.26,,0.62,0,3.94,138.7,332.2,2.219,1.561,1.671,,,
6/10/2024,9:40:56 AM,Trout Bog,BogGhost,721.2,17.2,25.4,0.01,25.9,17,8.001,,,2.1,0.25,,0.64,0,3.95,138.5,332.6,2.238,1.574,1.69,,,
6/10/2024,9:40:58 AM,Trout Bog,BogGhost,721.2,17.1,25.3,0.01,25.8,16,7.975,,,2,0.23,,0.64,0,3.95,138.3,332.8,2.258,1.588,1.69,,,
6/10/2024,9:41:00 AM,Trout Bog,BogGhost,721.2,17,25.3,0.01,25.7,16,7.93,,,1.8,0.22,,0.65,0,3.96,138,333,2.276,1.601,1.724,,,
6/10/2024,9:41:02 AM,Trout Bog,BogGhost,721.3,17,25.2,0.01,25.6,16,7.885,,,1.7,0.2,,0.65,0,3.96,137.8,333,2.293,1.613,1.716,,,
6/10/2024,9:41:04 AM,Trout Bog,BogGhost,721.2,16.9,25.1,0.01,25.5,16,7.842,,,1.6,0.19,,0.63,0,3.96,137.5,333,2.312,1.626,1.744,,,
6/10/2024,9:41:06 AM,Trout Bog,BogGhost,721.1,16.8,25,0.01,25.4,16,7.796,,,1.5,0.18,,0.63,0,3.97,137.2,332.9,2.327,1.637,1.73,,,
6/10/2024,9:41:08 AM,Trout Bog,BogGhost,721.2,16.7,24.8,0.01,25.3,16,7.752,,,1.4,0.16,,0.61,0,3.97,137.1,332.9,2.342,1.647,1.727,,,
6/10/2024,9:41:10 AM,Trout Bog,BogGhost,721.2,16.5,24.7,0.01,25.1,16,7.687,,,1.3,0.15,,0.6,0,3.97,136.9,332.9,2.357,1.657,1.752,,,
6/10/2024,9:41:12 AM,Trout Bog,BogGhost,721.2,16.4,24.5,0.01,25,16,7.61,,,1.1,0.14,,0.59,0,3.97,136.9,332.8,2.374,1.669,1.795,,,
6/10/2024,9:41:14 AM,Trout Bog,BogGhost,721.2,16.3,24.4,0.01,24.8,16,7.532,,,1,0.12,,0.59,0,3.97,136.9,332.7,2.387,1.679,1.796,,,
6/10/2024,9:41:16 AM,Trout Bog,BogGhost,721.2,16.2,24.3,0.01,24.7,16,7.434,,,0.9,0.11,,0.58,0,3.97,136.8,332.3,2.404,1.691,1.816,,,
6/10/2024,9:41:18 AM,Trout Bog,BogGhost,721.2,16.1,24.2,0.01,24.6,16,7.34,,,0.8,0.1,,0.58,0,3.97,136.7,331.8,2.422,1.703,1.832,,,
6/10/2024,9:41:20 AM,Trout Bog,BogGhost,721.2,16,24.2,0.01,24.6,16,7.246,,,0.7,0.09,,0.59,0,3.97,136.6,330.9,2.438,1.714,1.841,,,
6/10/2024,9:41:22 AM,Trout Bog,BogGhost,721.1,16,24.2,0.01,24.6,16,7.149,,,0.6,0.07,,0.58,0,3.98,136.4,329.6,2.455,1.726,1.823,,,
6/10/2024,9:41:24 AM,Trout Bog,BogGhost,721.2,15.9,24.2,0.01,24.7,16,7.076,,,0.5,0.06,,0.58,0,3.98,136.3,328.3,2.474,1.74,1.856,,,
6/10/2024,9:41:26 AM,Trout Bog,BogGhost,721.2,15.9,24.3,0.01,24.7,16,7.028,,,0.4,0.05,,0.58,0,3.98,136.2,327,2.49,1.751,1.878,,,
6/10/2024,9:41:28 AM,Trout Bog,BogGhost,721.2,15.9,24.3,0.01,24.7,16,6.998,,,0.3,0.04,,0.58,0,3.98,136,325.3,2.506,1.762,1.865,,,
6/10/2024,9:41:30 AM,Trout Bog,BogGhost,721.1,15.9,24.2,0.01,24.6,16,6.974,,,0.3,0.03,,0.58,0,3.99,135.8,323.6,2.526,1.776,1.921,,,
6/10/2024,9:41:32 AM,Trout Bog,BogGhost,721.1,15.8,24.2,0.01,24.6,16,6.93,,,0.2,0.02,,0.58,0,3.99,135.5,321.5,2.543,1.788,1.924,,,
6/10/2024,9:41:34 AM,Trout Bog,BogGhost,721.2,15.7,24,0.01,24.4,16,6.865,,,0.1,0.01,,0.58,0,4,135,319,2.565,1.803,1.935,,,
6/10/2024,9:41:36 AM,Trout Bog,BogGhost,721.2,15.5,23.8,0.01,24.2,15,6.786,,,0,0,,0.59,0,4.01,134.5,316.5,2.584,1.817,1.961,,,
6/10/2024,9:41:38 AM,Trout Bog,BogGhost,721.2,15.4,23.6,0.01,24,15,6.705,,,0,0,,0.6,0,4.01,134.1,298.8,2.603,1.83,1.96,,,
6/10/2024,9:41:40 AM,Trout Bog,BogGhost,721.3,15.2,23.5,0.01,23.8,15,6.625,,,-0.1,-0.01,,0.62,0,4.02,133.7,295.1,2.62,1.842,1.985,,,
6/10/2024,9:41:42 AM,Trout Bog,BogGhost,721.3,15.1,23.3,0.01,23.6,15,6.522,,,-0.2,-0.02,,0.61,0,4.03,133.3,293.6,2.64,1.856,1.986,,,
6/10/2024,9:41:44 AM,Trout Bog,BogGhost,721.2,14.8,23,0.01,23.4,15,6.423,,,-0.2,-0.03,,0.61,0,4.03,133,291.9,2.662,1.872,2.01,,,
